Fecha,promedioGas,Infectados,Defunciones,Hospitalizados,Acumulado,TIncidencia,Mortalidad,Letalidad,Poblacion,DensidadP
4/18/2020,16.217391304347824,12,2,8,182,0.00024267249080644603,0.26667306682027037,109.8901098901099,749982,7821.27
4/19/2020,11.142857142857142,8,5,4,183,0.00024400585614054736,0.6666826670506758,273.22404371584696,749982,7821.27
4/20/2020,8.916666666666666,23,4,8,195,0.0002600062401497636,0.5333461336405407,205.12820512820514,749982,7821.27
4/21/2020,9.958333333333334,28,7,7,212,0.00028267345082948664,0.9333557338709462,330.188679245283,749982,7821.27
4/22/2020,10.333333333333334,20,2,8,224,0.00029867383483870284,0.26667306682027037,89.28571428571428,749982,7821.27
4/23/2020,11.5,31,3,16,241,0.00032134104551842583,0.4000096002304055,124.48132780082987,749982,7821.27
4/24/2020,13.478260869565215,35,1,11,261,0.00034800835220045285,0.13333653341013518,38.314176245210724,749982,7821.27
4/25/2020,10.19047619047619,16,5,8,269,0.0003586752748732636,0.6666826670506758,185.8736059479554,749982,7821.27
4/26/2020,6.125,20,3,10,282,0.0003760090242165812,0.4000096002304055,106.38297872340425,749982,7821.27
4/27/2020,8.291666666666666,45,2,10,311,0.00041467661890552036,0.26667306682027037,64.30868167202573,749982,7821.27
4/28/2020,11.666666666666664,35,3,16,315,0.00042001008024192585,0.4000096002304055,95.23809523809524,749982,7821.27
4/29/2020,11.041666666666664,34,8,13,325,0.00043334373358293934,1.0666922672810815,246.15384615384616,749982,7821.27
4/30/2020,9.347826086956523,31,7,5,330,0.0004400105602534461,0.9333557338709462,212.12121212121212,749982,7821.27
5/1/2020,11.047619047619047,28,7,16,333,0.0004440106562557502,0.9333557338709462,210.21021021021022,749982,7821.27
5/2/2020,11.0,16,5,6,335,0.0004466773869239528,0.6666826670506758,149.2537313432836,749982,7821.27
5/3/2020,6.5,17,4,8,343,0.0004573443095967637,0.5333461336405407,116.61807580174927,749982,7821.27
5/4/2020,8.291666666666666,44,2,19,366,0.00048801171228109473,0.26667306682027037,54.6448087431694,749982,7821.27
5/5/2020,8.625,38,5,10,374,0.0004986786349539054,0.6666826670506758,133.6898395721925,749982,7821.27
5/6/2020,7.521739130434782,56,2,20,413,0.0005506798829838583,0.26667306682027037,48.426150121065376,749982,7821.27
5/7/2020,14.904761904761903,39,5,12,422,0.0005626801709907706,0.6666826670506758,118.48341232227487,749982,7821.27
5/8/2020,8.916666666666666,35,9,12,420,0.0005600134403225676,1.2000288006912165,214.28571428571428,749982,7821.27
5/9/2020,9.791666666666666,32,8,14,434,0.0005786805549999868,1.0666922672810815,184.33179723502303,749982,7821.27
