Fecha,promedioGas,Infectados,Defunciones,Hospitalizados,Acumulado,TIncidencia,Mortalidad,Letalidad,Poblacion,DensidadP
1/1/2020,15.478260869565215,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/2/2020,8.142857142857142,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/3/2020,30.29166666666667,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/4/2020,29.25,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/5/2020,36.083333333333336,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/6/2020,54.91666666666666,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/7/2020,36.52173913043478,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/8/2020,42.857142857142854,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/9/2020,53.75,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/10/2020,33.958333333333336,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/11/2020,34.666666666666664,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/12/2020,31.25,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/13/2020,37.56521739130435,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/14/2020,35.80952380952381,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/15/2020,31.41666666666667,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/16/2020,24.08333333333333,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/17/2020,26.91666666666667,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/18/2020,33.041666666666664,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/19/2020,16.91304347826087,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/20/2020,24.190476190476193,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/21/2020,32.458333333333336,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/22/2020,33.875,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/23/2020,31.25,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/24/2020,30.54166666666667,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/25/2020,22.608695652173914,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/26/2020,25.42857142857143,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/27/2020,23.375,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/28/2020,37.66666666666666,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/29/2020,29.29166666666667,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/30/2020,25.875,0,0,0,0,0.0,0.0,0.0,400161,11937.98
1/31/2020,24.217391304347824,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/1/2020,29.23809523809524,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/2/2020,36.583333333333336,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/3/2020,18.791666666666668,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/4/2020,18.25,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/5/2020,14.875,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/6/2020,17.17391304347826,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/7/2020,41.904761904761905,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/8/2020,38.583333333333336,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/9/2020,28.625,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/10/2020,39.375,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/11/2020,36.41666666666666,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/12/2020,22.217391304347824,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/13/2020,31.285714285714285,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/14/2020,36.04166666666666,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/15/2020,33.375,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/16/2020,24.75,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/17/2020,33.083333333333336,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/18/2020,49.04347826086956,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/19/2020,47.47619047619048,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/20/2020,32.708333333333336,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/21/2020,22.625,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/22/2020,28.75,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/23/2020,31.0,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/24/2020,43.2,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/25/2020,21.904761904761905,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/26/2020,30.0,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/27/2020,31.83333333333333,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/28/2020,31.375,0,0,0,0,0.0,0.0,0.0,400161,11937.98
2/29/2020,36.79166666666666,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/1/2020,30.52173913043478,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/2/2020,26.33333333333333,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/3/2020,21.54166666666667,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/4/2020,22.72727272727273,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/5/2020,29.83333333333333,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/6/2020,28.95833333333333,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/7/2020,28.39130434782609,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/8/2020,25.809523809523807,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/9/2020,26.66666666666667,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/10/2020,26.625,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/11/2020,33.666666666666664,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/12/2020,34.375,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/13/2020,30.26086956521739,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/14/2020,24.42857142857143,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/15/2020,17.833333333333332,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/16/2020,19.541666666666668,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/17/2020,29.25,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/18/2020,33.083333333333336,0,0,0,0,0.0,0.0,0.0,400161,11937.98
3/19/2020,31.47826086956522,1,0,0,1,2.498994154852672e-06,0.0,0.0,400161,11937.98
3/20/2020,22.857142857142854,0,0,0,1,2.498994154852672e-06,0.0,0.0,400161,11937.98
3/21/2020,18.33333333333333,2,0,2,3,7.4969824645580154e-06,0.0,0.0,400161,11937.98
3/22/2020,18.375,3,0,1,6,1.4993964929116034e-05,0.0,0.0,400161,11937.98
3/23/2020,30.625,3,0,0,9,2.2490947393674046e-05,0.0,0.0,400161,11937.98
3/24/2020,31.625,4,0,2,13,3.2486924013084736e-05,0.0,0.0,400161,11937.98
3/25/2020,29.347826086956523,2,0,2,15,3.7484912322790084e-05,0.0,0.0,400161,11937.98
3/26/2020,32.95238095238095,3,0,2,18,4.498189478734809e-05,0.0,0.0,400161,11937.98
3/27/2020,32.291666666666664,5,0,2,23,5.747686556161145e-05,0.0,0.0,400161,11937.98
3/28/2020,23.45833333333333,3,0,1,26,6.497384802616947e-05,0.0,0.0,400161,11937.98
3/29/2020,13.125,3,0,1,29,7.247083049072749e-05,0.0,0.0,400161,11937.98
3/30/2020,21.79166666666667,4,0,0,33,8.246680711013817e-05,0.0,0.0,400161,11937.98
3/31/2020,20.82608695652174,3,0,1,36,8.996378957469619e-05,0.0,0.0,400161,11937.98
4/1/2020,21.619047619047624,5,0,3,41,0.00010245876034895956,0.0,0.0,400161,11937.98
4/2/2020,18.95,9,0,1,49,0.0001224507135877809,0.0,0.0,400161,11937.98
4/3/2020,25.70833333333333,2,1,1,50,0.00012494970774263358,0.2498994154852672,200.0,400161,11937.98
4/4/2020,23.625,2,1,2,49,0.0001224507135877809,0.2498994154852672,204.0816326530612,400161,11937.98
4/5/2020,19.416666666666668,2,0,1,49,0.0001224507135877809,0.0,0.0,400161,11937.98
4/6/2020,24.608695652173914,6,0,3,52,0.00012994769605233894,0.0,0.0,400161,11937.98
4/7/2020,22.857142857142854,7,1,3,55,0.00013744467851689696,0.2498994154852672,181.8181818181818,400161,11937.98
4/8/2020,22.91666666666667,6,0,2,59,0.00014744065513630763,0.0,0.0,400161,11937.98
