FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
2/2/2020,23,-99,-99,13,-99,38,42,-99,-99,39,23,41,-99,42,-99,59,45,-99,40,26,32,-99,90,35,-99,67,37,-99,42,41,43,68,66,43,60
2/2/2020,24,-99,-99,22,-99,49,35,-99,-99,61,69,40,-99,49,-99,77,46,-99,52,50,33,-99,68,17,-99,69,24,-99,31,37,48,64,101,47,105
2/3/2020,1,-99,-99,27,-99,56,31,-99,-99,34,82,50,-99,52,-99,84,74,-99,83,78,42,-99,66,11,-99,68,17,-99,24,50,57,41,113,44,115
2/3/2020,2,-99,-99,18,-99,77,28,-99,-99,36,78,27,-99,73,-99,107,62,-99,72,83,42,-99,35,12,-99,44,13,-99,30,55,60,36,103,42,89
2/3/2020,3,-99,-99,20,-99,76,34,-99,-99,18,47,25,-99,63,-99,98,61,-99,79,59,10,-99,39,20,-99,46,18,-99,18,43,56,22,30,53,85
2/3/2020,4,-99,-99,27,-99,81,30,-99,-99,8,46,20,-99,66,-99,32,34,-99,81,63,6,-99,10,33,-99,23,19,-99,11,45,64,15,12,38,53
2/3/2020,5,-99,-99,26,-99,86,27,-99,-99,5,40,28,-99,27,-99,15,23,-99,43,39,5,-99,14,32,-99,17,16,-99,9,31,80,11,12,54,34
2/3/2020,6,-99,-99,41,-99,94,23,-99,-99,5,50,30,-99,10,-99,12,38,-99,16,61,8,-99,42,28,-99,30,15,-99,9,43,96,10,17,52,55
2/3/2020,7,-99,-99,72,-99,62,18,-99,-99,9,88,60,-99,14,-99,16,39,-99,23,62,10,-99,16,30,-99,44,37,-99,10,69,71,17,21,65,119
2/3/2020,8,-99,-99,77,-99,56,19,-99,-99,27,124,90,-99,19,-99,30,54,-99,28,59,10,-99,21,38,-99,32,36,-99,13,118,111,30,23,90,70
2/3/2020,9,-99,-99,63,-99,18,20,-99,-99,25,101,48,-99,16,-99,32,26,-99,22,21,9,-99,18,29,-99,24,24,-99,14,48,106,17,16,35,36
2/3/2020,10,-99,-99,25,-99,11,10,-99,-99,16,49,21,-99,12,-99,20,15,-99,13,17,7,-99,15,11,-99,17,16,-99,7,23,51,8,13,17,23
2/3/2020,11,-99,-99,11,-99,9,4,-99,-99,16,19,18,-99,12,-99,20,11,-99,9,15,5,-99,9,3,-99,14,8,-99,3,11,10,4,9,11,15
2/3/2020,12,-99,-99,9,-99,9,2,-99,-99,5,10,16,-99,7,-99,11,12,-99,9,12,5,-99,12,3,-99,13,9,-99,3,8,10,4,6,10,13
2/3/2020,13,-99,-99,7,-99,6,3,-99,-99,6,7,8,-99,8,-99,10,12,-99,12,15,5,-99,7,3,-99,-99,5,-99,-99,8,7,4,6,7,11
2/3/2020,14,-99,-99,5,-99,6,4,-99,-99,5,7,7,-99,6,-99,11,9,-99,10,18,5,-99,8,2,-99,9,5,-99,3,9,8,5,8,-99,11
2/3/2020,15,-99,-99,5,-99,8,4,-99,-99,5,9,9,-99,8,-99,13,9,-99,10,18,5,-99,10,2,-99,8,3,-99,4,9,9,5,8,8,13
2/3/2020,16,-99,-99,5,-99,10,4,-99,-99,6,6,9,-99,11,-99,17,7,-99,11,15,5,-99,11,2,-99,11,4,-99,3,11,10,5,8,9,13
2/3/2020,17,-99,-99,7,-99,8,3,-99,-99,6,8,9,-99,14,-99,18,11,-99,13,15,7,-99,14,2,-99,16,6,-99,3,12,9,5,9,11,14
2/3/2020,18,-99,-99,11,-99,10,5,-99,-99,8,11,14,-99,11,-99,16,13,-99,14,17,9,-99,15,4,-99,21,6,-99,5,11,10,6,12,12,17
2/3/2020,19,-99,-99,9,-99,13,9,-99,-99,9,10,12,-99,14,-99,17,18,-99,17,27,9,-99,16,6,-99,23,6,-99,7,13,12,8,14,16,20
2/3/2020,20,-99,-99,8,-99,16,7,-99,-99,-99,12,12,-99,13,-99,18,16,-99,15,29,11,-99,18,7,-99,25,6,-99,8,16,15,10,14,20,21
2/3/2020,21,-99,-99,7,-99,15,8,-99,-99,-99,11,16,-99,17,-99,20,18,-99,16,25,13,-99,15,6,-99,25,17,-99,7,20,26,10,16,17,21
2/3/2020,22,-99,-99,5,-99,22,7,-99,-99,10,15,16,-99,15,-99,20,22,-99,14,24,14,-99,14,6,-99,32,17,-99,4,21,16,13,18,19,18
2/3/2020,23,-99,-99,10,-99,36,10,-99,-99,8,22,18,-99,19,-99,26,29,-99,20,41,15,-99,26,5,-99,33,12,-99,5,13,11,13,16,20,47
2/3/2020,24,-99,-99,9,-99,43,14,-99,-99,11,21,12,-99,20,-99,18,35,-99,34,42,12,-99,17,22,-99,22,13,-99,6,12,11,11,15,18,41
2/4/2020,1,-99,-99,8,-99,25,24,-99,-99,19,37,14,-99,17,-99,18,18,-99,40,43,9,-99,14,33,-99,16,14,-99,6,17,14,10,10,23,25
2/4/2020,2,-99,-99,6,-99,16,19,-99,-99,12,24,17,-99,12,-99,13,13,-99,14,48,8,-99,8,21,-99,15,14,-99,5,44,15,6,7,14,19
2/4/2020,3,-99,-99,10,-99,15,17,-99,-99,19,30,16,-99,11,-99,7,11,-99,16,85,8,-99,5,25,-99,13,14,-99,3,28,14,3,5,10,37
2/4/2020,4,-99,-99,19,-99,20,23,-99,-99,20,28,20,-99,5,-99,6,22,-99,18,36,6,-99,6,25,-99,14,15,-99,2,25,8,4,5,8,36
2/4/2020,5,-99,-99,32,-99,89,23,-99,-99,10,45,21,-99,12,-99,12,25,-99,25,68,10,-99,8,18,-99,17,21,-99,3,32,7,6,7,8,42
2/4/2020,6,-99,-99,43,-99,107,22,-99,-99,24,81,53,-99,29,-99,14,36,-99,59,123,12,-99,16,22,-99,34,35,-99,5,67,12,11,14,16,98
2/4/2020,7,-99,-99,142,-99,233,48,-99,-99,58,53,162,-99,50,-99,31,44,-99,52,154,19,-99,24,50,-99,54,60,-99,12,137,20,15,21,35,206
2/4/2020,8,-99,-99,146,-99,244,90,-99,-99,84,126,191,-99,89,-99,37,83,-99,47,125,25,-99,30,81,-99,48,71,-99,13,189,30,18,23,62,164
2/4/2020,9,-99,-99,197,-99,253,94,-99,-99,67,126,182,-99,76,-99,34,62,-99,53,76,22,-99,22,73,-99,56,43,-99,9,194,38,27,20,42,124
2/4/2020,10,-99,-99,78,-99,68,21,-99,-99,41,27,156,-99,41,-99,25,29,-99,25,39,12,-99,17,21,-99,26,28,-99,4,92,29,14,13,24,49
2/4/2020,11,-99,-99,38,-99,17,12,-99,-99,13,22,71,-99,16,-99,20,15,-99,20,18,8,-99,10,11,-99,-99,11,-99,4,32,17,8,10,18,30
2/4/2020,12,-99,-99,24,-99,15,3,-99,-99,10,22,15,-99,14,-99,16,13,-99,-99,19,-99,-99,11,4,-99,-99,5,-99,4,15,15,9,9,12,29
2/4/2020,13,-99,-99,12,-99,9,3,-99,-99,9,13,10,-99,12,-99,11,13,-99,-99,13,-99,-99,11,5,-99,-99,5,-99,5,11,10,7,12,10,30
2/4/2020,14,-99,-99,7,-99,8,3,-99,-99,8,9,15,-99,14,-99,11,16,-99,-99,18,-99,-99,13,4,-99,18,7,-99,6,11,11,9,9,8,30
2/4/2020,15,-99,-99,6,-99,8,4,-99,-99,8,17,10,-99,14,-99,16,15,-99,-99,12,-99,-99,14,4,-99,17,8,-99,8,15,11,12,14,11,26
2/4/2020,16,-99,-99,7,-99,8,4,-99,-99,8,14,12,-99,14,-99,23,16,-99,-99,13,10,-99,11,5,-99,20,6,-99,6,17,12,10,10,11,36
2/4/2020,17,-99,-99,5,-99,8,4,-99,-99,8,11,11,-99,11,-99,17,24,-99,-99,15,10,-99,12,4,-99,22,8,-99,5,11,9,9,10,11,39
2/4/2020,18,-99,-99,6,-99,9,4,-99,-99,10,8,14,-99,14,-99,10,29,-99,-99,14,12,-99,14,4,-99,18,9,-99,4,19,11,9,11,13,51
2/4/2020,19,-99,-99,7,-99,15,5,-99,-99,11,12,15,-99,14,-99,12,31,-99,-99,16,13,-99,13,6,-99,16,8,-99,4,21,14,10,16,13,39
2/4/2020,20,-99,-99,7,-99,20,7,-99,-99,13,19,27,-99,23,-99,21,35,-99,-99,22,13,-99,17,9,-99,26,11,-99,6,30,18,13,17,18,64
2/4/2020,21,-99,-99,12,-99,33,10,-99,-99,14,20,39,-99,18,-99,30,29,-99,-99,28,12,-99,24,6,-99,34,11,-99,11,41,20,12,15,28,73
2/4/2020,22,-99,-99,14,-99,30,22,-99,-99,16,32,33,-99,19,-99,28,34,-99,-99,34,18,-99,16,8,-99,39,12,-99,18,59,30,12,13,25,67
2/4/2020,23,-99,-99,12,-99,44,17,-99,-99,11,37,20,-99,19,-99,18,30,-99,-99,53,13,-99,11,29,-99,34,11,-99,18,63,20,8,10,31,40
2/4/2020,24,-99,-99,15,-99,23,16,-99,-99,9,38,19,-99,20,-99,18,32,-99,-99,74,10,-99,11,19,-99,31,8,-99,10,25,14,7,8,36,57
2/5/2020,1,-99,-99,3,-99,36,9,-99,-99,8,41,5,-99,13,-99,10,25,-99,-99,35,8,-99,12,7,4,21,9,-99,5,9,17,6,6,23,28
2/5/2020,2,-99,-99,1,-99,33,13,-99,-99,5,25,4,-99,12,-99,6,36,-99,-99,64,6,-99,8,10,1,14,7,-99,3,11,12,4,4,26,47
2/5/2020,3,-99,-99,1,-99,36,14,-99,-99,4,28,1,-99,12,-99,7,31,-99,-99,82,4,-99,6,15,1,17,9,-99,1,7,14,3,2,21,41
2/5/2020,4,-99,-99,2,-99,43,11,-99,-99,7,28,3,-99,13,-99,9,12,-99,-99,87,4,-99,7,16,2,13,11,-99,1,10,12,2,3,18,51
2/5/2020,5,-99,-99,5,-99,150,6,-99,-99,5,21,3,-99,18,-99,13,22,-99,-99,90,5,-99,9,14,4,19,11,-99,1,27,22,4,7,27,78
2/5/2020,6,-99,-99,17,-99,101,18,-99,-99,10,36,14,-99,56,-99,34,43,-99,-99,88,9,-99,38,16,11,38,15,-99,2,22,18,6,14,50,103
2/5/2020,7,-99,-99,19,-99,110,44,-99,-99,21,41,60,-99,54,-99,44,66,-99,-99,172,15,-99,55,33,13,46,36,-99,4,59,26,8,26,67,116
2/5/2020,8,-99,-99,22,-99,43,31,-99,-99,22,50,163,-99,54,-99,34,43,-99,-99,154,19,-99,43,28,20,46,30,-99,4,126,39,8,35,67,107
2/5/2020,9,-99,-99,18,-99,41,32,-99,-99,14,42,77,-99,36,-99,30,27,-99,-99,84,15,-99,30,16,17,35,23,-99,7,71,34,7,28,43,57
2/5/2020,10,-99,-99,14,-99,50,22,-99,-99,12,33,17,-99,36,-99,20,28,-99,-99,36,10,-99,20,11,10,26,8,-99,4,26,28,6,12,25,45
2/5/2020,11,-99,-99,8,-99,26,20,-99,-99,7,20,13,-99,17,-99,16,21,-99,-99,21,9,-99,-99,7,9,20,7,-99,6,15,12,5,11,21,39
2/5/2020,12,-99,-99,7,-99,8,7,-99,-99,8,18,10,-99,11,-99,19,19,-99,-99,16,10,-99,-99,5,7,18,4,-99,4,11,11,6,10,10,28
2/5/2020,13,-99,-99,7,-99,8,3,-99,-99,7,12,14,-99,-99,-99,11,17,-99,-99,14,8,-99,-99,4,9,17,6,-99,2,14,14,8,11,13,41
2/5/2020,14,-99,-99,8,-99,7,2,-99,-99,7,11,9,-99,-99,-99,11,24,-99,-99,15,8,-99,10,3,9,18,6,-99,3,13,10,5,12,12,26
2/5/2020,15,-99,-99,10,-99,8,2,-99,-99,8,12,9,-99,-99,-99,9,24,-99,-99,11,8,-99,8,3,8,22,7,-99,3,14,9,5,12,9,24
2/5/2020,16,-99,-99,10,-99,9,8,-99,-99,9,15,12,-99,-99,-99,14,22,-99,-99,14,9,-99,9,4,8,21,5,-99,3,13,9,6,11,9,22
2/5/2020,17,-99,-99,10,-99,8,8,-99,-99,8,15,13,-99,12,-99,14,23,-99,-99,16,8,-99,9,3,8,19,8,-99,3,13,9,6,12,10,20
2/5/2020,18,-99,-99,14,-99,10,13,-99,-99,8,14,14,-99,13,-99,20,20,-99,-99,9,10,-99,12,4,11,21,7,-99,3,15,12,6,12,11,15
2/5/2020,19,-99,-99,15,-99,11,17,-99,-99,9,21,20,-99,18,-99,21,26,-99,-99,18,14,-99,18,9,12,27,12,-99,5,19,16,9,17,14,31
2/5/2020,20,-99,-99,12,-99,10,17,-99,-99,10,15,24,-99,14,-99,16,22,-99,-99,23,9,-99,13,6,11,26,8,-99,4,20,12,10,20,14,48
2/5/2020,21,-99,-99,10,-99,10,14,-99,-99,11,13,17,-99,15,-99,29,36,-99,-99,16,10,-99,15,6,13,23,7,-99,4,20,10,9,15,13,41
2/5/2020,22,-99,-99,11,-99,15,19,-99,-99,11,18,17,-99,24,-99,24,44,-99,-99,18,9,-99,11,13,9,33,9,-99,6,20,13,7,12,16,41
2/5/2020,23,-99,-99,10,-99,9,20,-99,-99,6,13,17,-99,17,-99,29,31,-99,-99,14,6,-99,12,16,8,29,5,-99,4,14,11,5,13,15,31
2/5/2020,24,-99,-99,5,-99,9,11,-99,-99,6,20,10,-99,23,-99,30,19,-99,-99,13,6,-99,10,6,4,16,9,-99,4,9,10,3,7,11,28
2/6/2020,1,-99,-99,4,-99,6,10,-99,-99,3,10,4,-99,10,-99,10,12,-99,-99,20,4,-99,4,13,3,12,5,-99,1,10,13,3,4,13,32
2/6/2020,2,-99,-99,3,-99,5,8,-99,-99,4,12,2,-99,9,-99,16,11,-99,-99,8,4,-99,7,5,2,12,3,-99,1,5,11,5,4,7,11
2/6/2020,3,-99,-99,3,-99,4,11,-99,-99,3,21,2,-99,11,-99,19,15,-99,-99,9,3,-99,5,11,1,10,2,-99,1,8,10,5,4,5,18
2/6/2020,4,-99,-99,1,-99,2,10,-99,-99,2,13,1,-99,7,-99,17,6,-99,-99,6,3,-99,5,9,1,8,3,-99,1,3,5,5,4,6,14
2/6/2020,5,-99,-99,2,-99,4,14,-99,-99,3,13,6,-99,12,-99,21,6,-99,-99,21,4,-99,7,9,1,10,3,-99,2,3,6,6,4,5,12
2/6/2020,6,-99,-99,8,-99,4,17,-99,-99,5,17,10,-99,19,-99,27,22,-99,-99,18,6,-99,13,16,2,14,10,-99,3,10,8,9,14,9,34
2/6/2020,7,-99,-99,20,-99,9,37,-99,-99,17,75,51,-99,47,-99,70,35,-99,-99,32,10,-99,21,26,5,30,18,-99,6,25,33,31,17,28,44
2/6/2020,8,-99,-99,29,-99,27,55,-99,-99,18,128,33,-99,22,-99,65,52,-99,-99,17,21,-99,32,43,8,51,22,-99,20,70,37,43,25,76,81
2/6/2020,9,-99,-99,44,-99,35,31,-99,-99,32,53,28,-99,13,-99,46,45,-99,-99,10,19,-99,30,46,12,46,28,-99,34,33,70,28,48,61,103
2/6/2020,10,-99,-99,27,-99,24,26,-99,-99,37,53,20,-99,28,-99,-99,49,-99,-99,16,12,-99,29,31,14,42,37,-99,37,-99,27,21,47,36,49
2/6/2020,11,-99,-99,13,-99,24,21,-99,-99,16,21,18,-99,29,-99,-99,31,-99,-99,21,9,-99,18,18,8,19,31,-99,7,-99,-99,12,28,18,43
2/6/2020,12,-99,-99,9,-99,11,8,-99,-99,6,6,14,-99,19,-99,-99,25,-99,-99,15,7,-99,15,10,9,20,6,-99,4,16,-99,8,13,15,35
2/6/2020,13,-99,-99,8,-99,9,5,-99,-99,6,7,18,-99,12,-99,-99,19,-99,-99,12,7,-99,17,8,15,19,5,-99,6,27,-99,9,17,10,40
2/6/2020,14,-99,-99,7,-99,21,5,-99,-99,8,7,21,-99,18,-99,-99,17,-99,-99,11,9,-99,13,6,12,16,8,-99,8,23,-99,8,16,7,21
2/6/2020,15,-99,-99,4,-99,20,4,-99,-99,8,6,13,-99,14,-99,-99,19,-99,-99,9,-99,-99,16,6,12,9,7,-99,10,20,-99,7,27,8,16
2/6/2020,16,-99,-99,3,-99,11,4,-99,-99,7,6,9,-99,12,-99,-99,27,-99,-99,9,5,-99,17,6,14,12,7,-99,7,17,-99,8,22,8,28
2/6/2020,17,-99,-99,3,-99,10,5,-99,-99,7,8,6,-99,14,-99,-99,21,-99,-99,15,10,-99,16,10,15,14,10,-99,7,18,-99,7,21,8,30
2/6/2020,18,-99,-99,5,-99,15,7,-99,-99,9,10,3,-99,16,-99,-99,33,-99,-99,16,18,-99,22,12,11,18,12,-99,7,25,-99,10,27,10,29
2/6/2020,19,-99,-99,21,-99,33,14,-99,-99,22,17,8,-99,20,-99,-99,39,-99,-99,26,20,-99,28,17,13,26,29,-99,14,45,-99,15,35,20,31
2/6/2020,20,-99,-99,34,-99,61,23,-99,-99,44,21,61,-99,31,-99,-99,24,-99,-99,46,23,-99,37,21,18,36,42,-99,24,64,-99,25,56,35,53
2/6/2020,21,-99,-99,50,-99,85,44,-99,-99,30,18,102,-99,43,-99,-99,27,-99,-99,88,21,-99,28,32,19,36,46,-99,27,98,-99,25,51,77,64
2/6/2020,22,-99,-99,56,-99,82,40,-99,-99,70,117,98,-99,59,-99,-99,29,-99,-99,74,22,-99,28,28,17,43,55,-99,31,104,-99,20,67,65,68
2/6/2020,23,-99,-99,60,-99,74,66,-99,-99,90,99,97,-99,37,-99,-99,25,-99,-99,76,16,-99,26,19,15,32,39,-99,38,95,-99,23,35,43,61
2/6/2020,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/7/2020,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/7/2020,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/7/2020,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/7/2020,4,-99,-99,18,-99,123,20,-99,-99,8,70,20,-99,52,-99,44,40,-99,-99,88,21,-99,32,24,24,21,18,-99,14,40,113,16,34,55,70
2/7/2020,5,-99,-99,21,-99,82,20,-99,-99,32,103,26,-99,81,-99,78,95,-99,-99,137,46,-99,60,28,45,63,28,-99,10,38,117,22,49,51,70
2/7/2020,6,-99,-99,49,-99,107,37,-99,-99,46,121,54,-99,121,-99,96,159,-99,-99,246,128,-99,126,29,89,90,64,-99,34,63,108,26,57,100,112
2/7/2020,7,-99,-99,98,-99,166,67,-99,-99,110,252,165,-99,128,-99,126,136,-99,-99,202,109,-99,111,62,123,118,110,-99,24,98,141,106,92,105,198
2/7/2020,8,-99,-99,170,-99,283,149,-99,-99,119,302,199,-99,165,-99,186,259,-99,-99,318,127,-99,155,107,219,148,145,-99,74,297,189,121,107,117,269
2/7/2020,9,-99,-99,175,-99,208,211,-99,-99,128,179,250,-99,247,-99,189,297,-99,-99,249,180,-99,123,193,239,218,84,-99,90,350,158,129,137,172,271
2/7/2020,10,-99,-99,157,-99,208,158,-99,-99,30,107,149,-99,183,-99,121,246,-99,-99,261,86,-99,143,110,89,158,39,-99,54,220,133,104,116,96,187
2/7/2020,11,-99,-99,177,-99,134,103,-99,-99,29,72,189,-99,90,-99,131,130,-99,-99,143,56,-99,111,81,77,75,42,-99,32,180,148,50,90,76,92
2/7/2020,12,-99,-99,150,-99,92,52,-99,-99,39,60,169,-99,85,-99,71,51,-99,-99,100,21,-99,47,65,28,57,48,-99,19,107,163,38,49,147,55
2/7/2020,13,-99,-99,79,-99,56,26,-99,-99,9,77,75,-99,61,-99,45,32,-99,-99,76,7,-99,23,25,5,36,45,-99,8,79,83,16,25,84,57
2/7/2020,14,-99,-99,45,-99,36,15,-99,-99,8,47,58,-99,30,-99,28,24,-99,-99,39,5,-99,9,15,7,20,21,-99,6,38,37,10,11,33,42
2/7/2020,15,-99,-99,29,-99,25,14,-99,-99,8,15,19,-99,22,-99,17,24,-99,-99,30,6,-99,9,13,6,19,8,-99,5,32,37,8,9,29,29
2/7/2020,16,-99,-99,8,-99,19,17,-99,-99,10,15,9,-99,22,-99,25,22,-99,-99,22,9,-99,9,13,11,16,14,-99,7,23,21,10,13,28,39
2/7/2020,17,-99,-99,6,-99,18,12,-99,-99,10,6,15,-99,23,-99,28,13,-99,-99,18,12,-99,12,10,13,21,11,-99,6,20,14,13,18,19,31
2/7/2020,18,-99,-99,8,-99,28,8,-99,-99,10,9,16,-99,27,-99,40,18,-99,-99,24,13,-99,17,12,13,26,14,-99,6,21,40,15,19,16,37
2/7/2020,19,-99,-99,15,-99,29,12,-99,-99,14,17,36,-99,26,-99,29,30,-99,-99,21,16,-99,27,15,14,37,14,-99,7,39,44,15,26,29,44
2/7/2020,20,-99,-99,22,-99,69,27,-99,-99,22,31,69,-99,22,-99,43,30,-99,-99,18,16,-99,41,21,15,35,17,-99,18,69,35,17,29,40,45
2/7/2020,21,-99,-99,33,-99,22,56,-99,-99,16,35,77,-99,36,-99,55,53,-99,-99,20,20,-99,48,45,15,50,19,-99,14,90,45,26,38,50,65
2/7/2020,22,-99,-99,87,-99,23,75,-99,-99,15,66,35,-99,57,-99,54,80,-99,-99,37,23,-99,47,39,16,52,27,-99,21,78,55,30,40,71,52
2/7/2020,23,-99,-99,100,-99,85,78,-99,-99,17,76,33,-99,36,-99,43,61,-99,-99,51,17,-99,40,46,19,47,29,-99,50,28,36,29,42,49,62
2/7/2020,24,-99,-99,74,-99,193,63,-99,-99,18,112,37,-99,32,-99,38,57,-99,-99,56,17,-99,43,60,25,39,28,-99,40,87,38,28,55,69,91
2/8/2020,1,-99,-99,33,-99,203,53,-99,-99,29,130,45,-99,47,-99,66,75,-99,-99,54,15,-99,44,21,18,43,19,-99,17,61,88,27,34,107,157
2/8/2020,2,-99,-99,27,-99,213,34,-99,-99,27,135,29,-99,76,-99,45,91,-99,-99,100,13,-99,29,13,12,42,19,-99,16,55,110,24,34,109,98
2/8/2020,3,-99,-99,22,-99,149,27,-99,-99,35,88,35,-99,65,-99,50,100,-99,-99,52,20,-99,22,13,17,62,17,-99,17,50,88,23,23,108,93
2/8/2020,4,-99,-99,17,-99,85,26,-99,-99,19,60,23,-99,50,-99,38,146,-99,-99,88,66,-99,19,8,26,69,20,-99,16,37,71,18,28,102,74
2/8/2020,5,-99,-99,19,-99,53,34,-99,-99,21,55,17,-99,52,-99,44,154,-99,-99,88,66,-99,47,6,20,73,17,-99,13,36,119,19,30,78,105
2/8/2020,6,-99,-99,35,-99,61,27,-99,-99,49,82,32,-99,47,-99,63,201,-99,-99,164,66,-99,134,8,59,102,27,-99,13,43,92,27,45,114,210
2/8/2020,7,-99,-99,63,-99,148,45,-99,-99,39,128,64,-99,40,-99,57,153,-99,-99,187,129,-99,117,16,109,161,60,-99,36,94,114,26,51,90,305
2/8/2020,8,-99,-99,89,-99,153,92,-99,-99,69,252,132,-99,70,-99,91,215,-99,-99,211,101,-99,142,18,154,152,87,-99,42,107,146,40,124,151,266
2/8/2020,9,-99,-99,135,-99,124,75,-99,-99,117,207,115,-99,146,-99,150,230,-99,-99,122,-99,-99,131,75,234,190,62,-99,75,207,147,58,169,149,258
2/8/2020,10,-99,-99,110,-99,109,53,-99,-99,96,121,125,-99,98,-99,87,84,-99,-99,129,-99,-99,97,76,188,102,58,-99,36,129,119,41,98,116,122
2/8/2020,11,-99,-99,105,-99,99,29,-99,-99,66,81,63,-99,68,-99,75,39,-99,-99,75,-99,-99,76,35,80,53,53,-99,28,93,84,30,63,81,52
2/8/2020,12,-99,-99,58,-99,54,18,-99,-99,39,38,53,-99,45,-99,54,32,-99,-99,51,-99,-99,50,22,24,29,27,-99,12,69,79,17,41,70,41
2/8/2020,13,-99,-99,36,-99,41,22,-99,-99,25,30,40,-99,35,-99,43,23,-99,-99,34,7,-99,19,17,13,30,22,-99,4,42,53,10,21,37,39
2/8/2020,14,-99,-99,29,-99,38,17,-99,-99,28,18,37,-99,32,-99,22,15,-99,-99,26,4,-99,10,16,7,26,24,-99,5,32,38,9,11,19,29
2/8/2020,15,-99,-99,28,-99,29,13,-99,-99,26,13,32,-99,22,-99,20,12,-99,-99,27,5,-99,11,14,7,14,19,-99,5,30,32,8,12,20,26
2/8/2020,16,-99,-99,25,-99,24,12,-99,-99,20,11,31,-99,26,-99,19,8,-99,-99,24,5,-99,12,10,6,9,15,-99,5,28,26,6,10,18,21
2/8/2020,17,-99,-99,23,-99,23,13,-99,-99,13,12,34,-99,19,-99,19,11,-99,-99,20,8,-99,11,9,6,16,14,-99,7,34,25,8,9,20,23
2/8/2020,18,-99,-99,24,-99,24,11,-99,-99,9,16,39,-99,18,-99,22,12,-99,-99,23,9,-99,14,6,8,20,13,-99,6,34,23,9,14,18,21
2/8/2020,19,-99,-99,35,-99,21,16,-99,-99,16,25,28,-99,25,-99,24,17,-99,-99,27,11,-99,21,9,11,22,22,-99,4,62,23,10,16,24,27
2/8/2020,20,-99,-99,34,-99,15,17,-99,-99,15,33,23,-99,38,-99,33,23,-99,-99,31,12,-99,34,12,24,31,17,-99,7,42,28,11,19,25,45
2/8/2020,21,-99,-99,24,-99,19,28,-99,-99,10,25,60,-99,35,-99,33,26,-99,-99,27,11,-99,30,17,12,29,17,-99,9,38,42,12,23,31,56
2/8/2020,22,-99,-99,20,-99,32,35,-99,-99,13,19,52,-99,35,-99,41,26,-99,-99,16,15,-99,34,36,13,31,13,-99,16,31,59,13,28,32,39
2/8/2020,23,-99,-99,23,-99,33,37,-99,-99,13,26,23,-99,35,-99,43,41,-99,-99,29,14,-99,33,22,12,35,19,-99,28,32,48,19,27,58,62
2/8/2020,24,-99,-99,31,-99,33,36,-99,-99,16,29,53,-99,41,-99,38,38,-99,-99,24,12,-99,30,22,16,36,32,-99,30,48,39,22,31,39,127
2/9/2020,1,-99,-99,21,-99,47,32,-99,-99,13,41,55,-99,42,-99,44,55,-99,-99,54,18,-99,37,17,25,57,23,-99,42,36,44,21,28,46,119
2/9/2020,2,-99,-99,14,-99,46,32,-99,-99,22,56,42,-99,37,-99,37,140,-99,-99,65,17,-99,40,12,47,57,19,-99,32,34,31,21,24,61,148
2/9/2020,3,-99,-99,11,-99,65,22,-99,-99,23,29,31,-99,36,-99,29,87,-99,-99,70,16,-99,25,12,34,87,15,-99,16,36,29,21,23,46,88
2/9/2020,4,-99,-99,24,-99,49,22,-99,-99,7,27,23,-99,47,-99,39,112,-99,-99,-99,24,-99,71,11,49,108,13,-99,22,28,23,18,26,59,99
2/9/2020,5,-99,-99,14,-99,36,21,-99,-99,5,25,21,-99,46,-99,36,88,-99,-99,-99,43,-99,73,9,44,120,13,-99,19,31,21,17,27,69,66
2/9/2020,6,-99,-99,20,-99,43,25,-99,-99,17,34,27,-99,31,-99,36,72,-99,-99,-99,42,-99,94,10,47,58,18,-99,13,44,42,19,30,51,109
2/9/2020,7,-99,-99,34,-99,86,26,-99,-99,21,40,33,-99,48,-99,38,55,-99,-99,-99,66,-99,72,17,136,69,40,-99,35,73,57,25,33,54,172
2/9/2020,8,-99,-99,38,-99,93,35,-99,-99,15,57,57,-99,84,-99,79,105,-99,-99,-99,57,-99,94,42,93,84,49,-99,28,65,72,46,60,70,327
2/9/2020,9,-99,-99,81,-99,68,63,-99,-99,20,97,54,-99,103,-99,72,141,-99,-99,-99,87,-99,102,39,80,128,35,-99,40,87,100,39,70,53,116
