FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
1/1/2020,1,-99,-99,11,1,3,2,-99,7,2,6,2,3,0,3,-99,1,4,4,2,2,5,2,2,-99,1,-99,4,15,13,1,3,7,-99
1/1/2020,2,-99,-99,8,1,5,1,-99,7,1,4,4,3,0,3,-99,1,3,3,2,0,6,2,2,-99,1,-99,4,13,13,1,3,9,-99
1/1/2020,3,-99,-99,7,1,5,1,-99,3,2,4,4,4,0,5,-99,1,3,3,3,0,5,2,2,-99,1,-99,3,10,15,1,3,14,-99
1/1/2020,4,-99,-99,5,1,4,2,-99,4,2,2,3,6,1,5,-99,1,5,3,2,1,4,2,2,-99,1,-99,3,9,13,2,3,12,-99
1/1/2020,5,-99,-99,5,2,4,1,-99,2,2,2,2,5,1,4,-99,1,6,3,1,1,3,2,1,-99,1,-99,2,8,10,1,3,11,-99
1/1/2020,6,-99,-99,3,1,3,1,-99,1,1,2,2,5,1,4,-99,1,4,2,1,1,3,2,1,-99,1,-99,2,6,8,2,2,9,-99
1/1/2020,7,-99,-99,2,1,3,1,-99,1,1,2,2,4,0,4,-99,1,4,2,1,1,2,2,1,-99,1,-99,1,5,6,2,2,8,2
1/1/2020,8,-99,-99,2,1,3,1,-99,1,1,2,1,4,1,4,-99,1,5,3,1,1,2,1,1,-99,1,-99,1,5,7,1,2,6,3
1/1/2020,9,-99,-99,5,3,4,2,-99,1,3,5,3,5,1,4,-99,3,6,6,1,1,2,2,1,-99,1,-99,1,6,9,3,3,7,3
1/1/2020,10,-99,-99,4,2,3,3,-99,1,6,4,2,3,1,3,-99,4,3,4,1,1,1,2,1,-99,1,-99,1,4,6,2,1,11,2
1/1/2020,11,-99,-99,2,1,2,2,-99,2,6,3,1,2,1,1,-99,3,2,2,1,1,1,2,0,-99,1,-99,1,3,2,1,1,4,1
1/1/2020,12,-99,-99,1,0,1,1,-99,1,2,2,1,1,1,1,-99,2,1,1,1,1,1,2,0,-99,1,-99,1,3,1,1,1,3,1
1/1/2020,13,-99,-99,1,0,1,1,-99,1,2,2,0,1,1,1,-99,1,1,1,1,1,1,1,0,-99,0,-99,1,3,1,1,1,2,1
1/1/2020,14,-99,-99,1,0,1,1,-99,1,1,1,0,1,1,1,-99,1,1,1,2,0,1,1,0,-99,0,-99,1,3,1,1,1,2,1
1/1/2020,15,-99,-99,1,0,1,1,-99,1,1,1,0,1,1,1,-99,1,1,1,1,1,1,1,0,-99,0,-99,1,2,1,1,1,2,1
1/1/2020,16,-99,-99,1,0,1,1,-99,1,1,2,0,2,1,-99,-99,1,1,1,1,1,1,1,0,-99,0,-99,1,2,1,1,1,2,0
1/1/2020,17,-99,-99,1,0,1,1,-99,1,1,1,0,2,1,-99,-99,1,1,1,1,0,1,1,0,-99,0,-99,1,2,1,1,1,2,0
1/1/2020,18,-99,-99,1,0,1,1,-99,1,1,2,0,2,1,-99,-99,1,2,1,1,0,1,1,0,-99,0,-99,1,2,1,1,1,2,0
1/1/2020,19,-99,-99,1,0,1,1,-99,1,1,2,1,2,1,-99,-99,1,3,1,1,1,1,1,0,-99,0,-99,1,2,2,1,2,2,0
1/1/2020,20,-99,-99,1,0,1,1,-99,1,2,2,1,2,1,-99,-99,1,3,1,1,1,1,1,1,-99,0,-99,1,2,2,1,2,2,0
1/1/2020,21,-99,-99,1,0,1,1,-99,1,2,2,1,2,1,-99,-99,0,2,1,1,1,2,1,1,-99,0,-99,1,3,2,1,2,2,0
1/1/2020,22,-99,-99,1,0,1,1,-99,1,1,2,1,1,1,-99,-99,1,2,1,1,1,2,1,0,-99,0,-99,1,3,3,1,2,2,0
1/1/2020,23,-99,-99,1,0,1,1,-99,1,1,2,1,0,1,-99,-99,1,2,1,1,0,1,1,0,-99,0,-99,1,3,2,1,2,2,1
1/1/2020,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/2/2020,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/2/2020,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/2/2020,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1/2/2020,4,-99,-99,2,1,1,1,-99,1,1,2,1,-99,1,2,-99,1,2,1,1,1,1,1,0,-99,1,-99,1,2,2,1,1,2,-99
1/2/2020,5,-99,-99,1,1,1,1,-99,1,1,2,1,-99,1,1,-99,0,2,1,1,1,1,1,0,-99,1,-99,1,2,2,1,1,1,-99
1/2/2020,6,-99,-99,2,1,1,1,-99,1,1,2,0,-99,1,1,-99,0,2,1,0,1,1,1,0,-99,1,-99,1,2,1,1,1,1,-99
1/2/2020,7,-99,-99,1,1,1,1,-99,1,1,2,0,-99,1,1,-99,1,2,2,0,0,1,1,0,-99,1,-99,1,2,1,1,1,1,-99
1/2/2020,8,-99,-99,2,1,2,1,-99,1,2,2,0,-99,1,1,-99,1,2,2,1,1,1,1,0,-99,1,-99,1,2,1,1,1,2,-99
1/2/2020,9,-99,-99,1,1,1,1,-99,1,2,2,0,-99,1,1,-99,2,1,2,1,0,1,1,0,-99,1,-99,1,2,1,1,1,2,-99
1/2/2020,10,-99,-99,1,1,1,1,-99,1,1,1,0,-99,1,1,-99,3,1,1,1,0,1,1,0,-99,1,-99,1,2,2,1,1,2,-99
1/2/2020,11,-99,-99,1,1,1,1,-99,1,1,1,0,-99,1,1,-99,2,1,1,1,0,1,1,0,-99,1,-99,1,2,1,1,1,1,-99
1/2/2020,12,-99,-99,1,1,1,1,-99,1,1,1,0,-99,1,1,-99,2,1,1,1,0,1,1,0,-99,1,-99,1,1,1,0,1,1,-99
1/2/2020,13,-99,-99,1,1,1,1,-99,1,1,1,0,-99,1,1,-99,2,1,1,1,1,1,1,0,-99,1,-99,1,1,1,0,1,1,-99
1/2/2020,14,-99,-99,1,1,1,1,-99,1,1,2,0,-99,1,1,-99,2,1,1,1,0,1,1,0,-99,1,-99,1,1,1,0,1,1,-99
1/2/2020,15,-99,-99,0,1,1,1,-99,1,1,1,0,-99,1,1,-99,2,1,1,1,1,1,1,0,-99,1,-99,1,1,1,0,1,-99,2
1/2/2020,16,-99,-99,0,1,1,1,-99,1,1,1,0,-99,1,1,-99,1,2,1,1,1,1,1,0,-99,0,-99,1,1,1,0,1,1,2
1/2/2020,17,-99,-99,0,1,1,1,-99,1,1,2,0,-99,1,1,-99,1,1,1,1,1,1,1,0,-99,0,-99,1,1,0,0,1,1,1
1/2/2020,18,-99,-99,0,1,1,1,-99,1,1,2,0,-99,0,1,-99,1,1,1,1,0,1,1,0,-99,0,-99,1,1,1,0,1,1,1
1/2/2020,19,-99,-99,0,1,1,1,-99,1,1,1,0,-99,0,1,-99,1,1,1,1,0,1,1,0,-99,0,-99,1,1,1,0,1,1,1
1/2/2020,20,-99,-99,0,1,1,1,-99,1,1,1,1,-99,0,1,-99,1,1,1,1,0,1,1,0,-99,0,-99,0,1,1,0,1,1,2
1/2/2020,21,-99,-99,0,1,1,1,-99,1,1,2,1,-99,0,1,-99,1,1,1,0,0,1,1,0,-99,0,-99,1,1,2,0,1,1,1
1/2/2020,22,-99,-99,1,1,1,1,-99,1,1,2,0,-99,1,1,-99,1,1,1,0,1,1,1,0,-99,0,-99,1,1,4,0,1,1,1
1/2/2020,23,-99,-99,1,1,1,1,-99,1,2,2,0,-99,1,1,-99,1,1,1,1,1,1,1,0,-99,1,-99,1,3,1,0,1,1,1
1/2/2020,24,-99,-99,0,1,1,1,-99,1,1,2,0,-99,1,1,-99,1,1,1,1,0,1,1,0,-99,0,-99,0,1,2,1,1,1,1
1/3/2020,1,-99,1,0,1,1,1,-99,1,1,1,0,-99,1,1,-99,1,1,1,1,1,1,1,0,-99,0,-99,0,1,2,0,1,1,1
1/3/2020,2,-99,1,0,1,1,1,-99,1,1,1,0,-99,1,1,-99,1,1,1,1,0,1,1,0,-99,0,-99,1,1,2,0,1,1,1
1/3/2020,3,-99,1,0,1,1,1,-99,1,1,1,0,-99,1,1,-99,1,1,1,1,1,1,1,0,-99,0,-99,0,1,5,0,1,1,2
1/3/2020,4,-99,1,0,1,1,1,-99,1,1,1,0,-99,1,1,-99,1,1,1,0,0,1,1,0,-99,0,-99,0,1,2,0,1,1,1
1/3/2020,5,-99,1,0,1,1,1,-99,1,1,1,0,-99,1,1,-99,0,1,1,0,0,1,1,0,-99,0,-99,0,3,2,0,1,1,1
1/3/2020,6,-99,1,1,1,1,1,-99,1,1,1,0,-99,1,1,-99,1,1,1,0,0,1,1,0,-99,0,-99,1,2,1,0,1,1,2
1/3/2020,7,-99,1,1,1,1,1,-99,1,2,2,0,-99,0,2,-99,1,3,2,0,0,1,1,0,-99,0,-99,1,2,2,0,1,1,2
1/3/2020,8,-99,1,2,1,2,1,-99,1,3,3,0,-99,1,2,-99,1,4,1,1,0,1,1,0,-99,1,-99,1,3,1,1,1,1,3
1/3/2020,9,-99,1,3,2,2,1,-99,2,4,3,2,-99,1,1,-99,1,1,2,1,1,2,1,2,-99,1,-99,1,4,3,1,1,2,2
1/3/2020,10,-99,1,2,2,1,2,-99,1,3,3,1,-99,1,1,-99,2,1,-99,1,1,1,2,1,-99,1,-99,1,3,4,1,1,2,2
1/3/2020,11,-99,1,1,1,1,1,-99,1,3,3,1,-99,1,1,-99,2,1,-99,1,1,2,1,0,-99,1,-99,1,3,2,-99,1,2,2
1/3/2020,12,-99,1,1,1,1,1,-99,1,2,3,0,-99,1,1,-99,2,1,-99,1,0,1,1,0,-99,1,-99,1,2,2,-99,1,2,2
1/3/2020,13,-99,1,1,1,1,1,-99,1,2,2,0,-99,1,1,-99,1,1,-99,1,1,1,1,0,-99,1,-99,1,2,2,1,1,2,1
1/3/2020,14,-99,1,1,1,1,1,-99,1,2,2,0,-99,1,1,-99,1,1,-99,1,0,1,1,0,-99,1,-99,1,2,2,1,1,2,1
1/3/2020,15,-99,1,1,1,1,1,-99,1,2,2,0,-99,1,1,-99,1,1,-99,1,1,1,1,0,-99,1,-99,1,2,3,1,1,1,1
1/3/2020,16,-99,1,1,1,1,1,-99,1,1,2,0,-99,1,1,-99,1,1,1,1,1,1,1,1,-99,0,-99,1,1,2,1,1,2,1
1/3/2020,17,-99,1,1,1,1,1,-99,1,1,2,0,-99,0,1,-99,1,1,1,1,1,1,1,0,-99,1,-99,1,1,2,1,1,2,1
1/3/2020,18,-99,1,1,1,1,1,-99,1,1,2,1,-99,1,1,-99,1,1,1,1,1,2,1,0,-99,1,-99,1,2,2,1,1,1,1
1/3/2020,19,-99,1,1,1,1,1,-99,1,1,3,0,-99,0,1,-99,1,1,1,1,1,2,1,0,-99,1,-99,1,2,1,1,1,1,2
1/3/2020,20,-99,1,1,1,1,1,-99,1,2,2,1,-99,0,1,-99,1,1,1,1,1,2,1,0,-99,1,-99,1,2,1,1,1,1,2
1/3/2020,21,-99,1,2,2,2,1,-99,1,1,2,1,-99,0,1,-99,1,1,1,1,0,2,1,0,-99,1,-99,1,3,2,1,1,1,1
1/3/2020,22,-99,1,2,1,1,1,-99,1,2,3,0,-99,0,1,-99,1,2,1,0,0,2,1,0,-99,1,-99,1,3,1,1,1,1,1
1/3/2020,23,-99,1,2,2,2,1,-99,1,1,3,0,-99,0,2,-99,1,2,1,1,1,2,1,0,-99,1,-99,1,3,2,1,1,1,2
1/3/2020,24,-99,1,2,1,2,1,-99,1,2,2,0,-99,0,1,-99,1,2,1,1,0,2,1,0,-99,1,-99,1,5,2,1,1,1,2
1/4/2020,1,-99,1,4,1,2,1,-99,1,3,2,0,-99,0,1,-99,1,1,2,1,1,2,1,1,-99,0,-99,0,4,2,1,1,2,2
1/4/2020,2,-99,1,2,1,1,1,-99,1,4,1,0,-99,0,1,-99,1,1,2,1,1,2,1,1,-99,0,-99,1,2,2,1,1,1,2
1/4/2020,3,-99,1,1,1,1,1,-99,1,3,1,0,-99,0,1,-99,1,1,2,0,1,2,1,0,-99,0,-99,1,3,2,1,1,1,2
1/4/2020,4,-99,1,1,1,1,1,-99,1,2,1,0,-99,0,1,-99,1,1,1,1,1,2,1,0,-99,0,-99,1,2,2,1,1,1,2
1/4/2020,5,-99,1,2,1,2,1,-99,1,4,1,0,-99,0,1,-99,1,1,2,1,0,2,1,0,-99,1,-99,1,8,4,1,1,5,3
1/4/2020,6,-99,1,8,3,8,2,-99,1,2,3,0,-99,0,3,-99,1,5,2,1,0,5,1,1,-99,1,-99,1,12,20,1,1,14,4
1/4/2020,7,-99,1,4,3,10,1,-99,2,15,3,1,-99,1,5,-99,2,5,3,1,0,15,1,3,-99,1,-99,1,19,30,1,1,18,5
1/4/2020,8,-99,2,4,4,20,3,-99,2,9,2,2,-99,1,4,-99,1,5,4,1,1,12,2,2,-99,1,-99,6,41,33,1,1,11,4
1/4/2020,9,-99,6,4,21,23,6,-99,3,23,3,8,-99,1,23,-99,2,31,10,1,4,12,5,5,-99,2,-99,5,18,15,4,15,11,4
1/4/2020,10,-99,7,12,19,16,11,-99,6,29,7,11,-99,1,29,-99,7,21,10,3,7,14,6,11,-99,4,-99,8,15,16,14,25,12,8
1/4/2020,11,-99,7,18,12,15,11,-99,7,19,12,9,-99,1,17,-99,15,15,9,2,8,10,8,10,-99,6,-99,8,19,21,16,18,19,14
1/4/2020,12,-99,9,17,13,14,9,-99,6,15,18,10,-99,1,14,-99,14,15,12,3,8,9,8,6,-99,7,-99,9,18,16,15,11,25,13
1/4/2020,13,-99,8,13,14,13,11,-99,8,10,15,13,-99,2,12,-99,11,14,14,7,8,12,10,7,-99,9,-99,8,16,15,11,9,16,15
1/4/2020,14,-99,9,9,13,13,11,-99,11,4,14,14,-99,2,11,-99,11,13,13,13,8,14,10,8,-99,12,-99,7,17,12,9,10,18,16
1/4/2020,15,-99,10,6,13,12,11,-99,11,23,12,13,-99,4,12,-99,11,12,12,16,7,15,11,12,-99,12,-99,8,13,7,9,12,24,14
1/4/2020,16,-99,10,12,12,10,11,-99,10,23,8,16,-99,8,11,-99,11,12,11,22,7,15,11,12,-99,11,-99,11,15,20,10,12,17,15
1/4/2020,17,-99,11,16,12,13,10,-99,6,9,14,15,-99,8,11,-99,11,13,11,12,10,18,10,15,-99,7,-99,12,18,13,11,14,9,15
1/4/2020,18,-99,9,15,13,11,12,-99,10,3,16,9,-99,5,11,-99,5,12,12,5,14,10,10,10,-99,11,-99,14,12,5,10,11,4,8
1/4/2020,19,-99,12,5,8,5,10,-99,11,2,11,3,-99,3,7,-99,2,7,8,2,9,4,11,3,-99,12,-99,6,6,2,9,7,2,5
1/4/2020,20,-99,8,4,5,4,4,-99,12,2,5,1,-99,3,3,-99,2,4,3,1,3,2,6,1,-99,11,-99,2,5,2,5,3,1,3
1/4/2020,21,-99,11,15,4,4,4,-99,15,2,19,1,-99,2,2,-99,2,3,6,0,2,2,5,0,-99,16,-99,1,3,2,4,2,1,2
1/4/2020,22,-99,12,22,10,7,15,-99,21,2,36,1,-99,3,3,-99,1,3,26,0,3,2,17,1,-99,28,-99,1,16,2,4,1,1,2
1/4/2020,23,-99,14,15,26,6,27,-99,31,2,22,1,-99,4,4,-99,1,3,32,0,4,2,32,0,-99,24,-99,1,14,1,9,1,2,2
1/4/2020,24,-99,18,31,20,10,26,-99,36,2,23,0,-99,4,7,-99,1,7,26,0,6,2,25,0,-99,14,-99,8,32,5,17,2,1,2
1/5/2020,1,-99,16,17,26,22,22,-99,27,1,14,0,-99,1,11,-99,1,12,28,1,17,2,17,0,-99,14,-99,17,28,33,11,3,2,2
1/5/2020,2,-99,9,12,18,20,8,-99,12,1,5,1,-99,1,19,-99,1,20,13,1,16,2,7,0,-99,6,-99,16,20,30,4,7,6,1
1/5/2020,3,-99,10,9,12,14,5,-99,6,1,3,0,-99,1,16,-99,1,21,8,1,9,4,4,0,-99,4,-99,9,22,56,3,7,19,1
1/5/2020,4,-99,14,4,11,48,3,-99,5,1,2,0,-99,1,8,-99,1,12,7,0,8,5,3,1,-99,3,-99,7,86,70,2,3,19,1
1/5/2020,5,-99,9,12,16,77,3,-99,6,1,1,0,-99,1,5,-99,1,6,8,1,8,6,5,1,-99,2,-99,5,82,75,2,3,14,3
1/5/2020,6,-99,8,9,24,70,2,-99,5,1,1,1,-99,1,6,-99,1,8,15,0,5,9,5,6,-99,2,-99,5,48,61,3,5,9,8
1/5/2020,7,-99,8,4,23,48,2,-99,4,2,1,0,-99,1,7,-99,1,8,14,0,3,11,4,11,-99,2,-99,8,25,33,3,6,4,12
1/5/2020,8,-99,8,3,15,25,4,-99,4,2,1,0,-99,1,10,-99,1,11,17,1,4,11,3,9,-99,3,-99,11,14,23,3,9,3,6
1/5/2020,9,-99,9,6,20,34,9,-99,4,3,6,2,-99,1,16,-99,16,18,25,2,20,14,7,14,-99,3,-99,8,23,25,12,16,5,13
1/5/2020,10,-99,8,7,16,50,11,-99,4,20,9,19,-99,1,19,-99,25,26,21,12,17,28,8,21,-99,4,-99,14,35,35,16,22,24,19
1/5/2020,11,-99,7,5,15,28,10,-99,2,18,10,31,-99,1,19,-99,21,21,18,20,14,27,7,20,-99,4,-99,13,21,30,14,20,41,21
1/5/2020,12,-99,6,3,13,19,8,-99,2,10,8,22,-99,1,15,-99,16,18,14,15,12,19,7,16,-99,4,-99,10,13,18,10,17,14,20
1/5/2020,13,-99,5,1,10,13,6,-99,3,5,6,12,-99,2,9,-99,12,14,11,14,7,13,6,11,-99,5,-99,6,10,11,7,11,7,16
1/5/2020,14,-99,4,1,7,12,4,-99,3,6,3,8,-99,2,8,-99,12,8,7,11,4,9,5,7,-99,3,-99,5,8,6,4,7,6,13
1/5/2020,15,-99,4,2,7,10,5,-99,3,6,4,7,-99,2,5,-99,12,7,6,8,3,8,5,5,-99,3,-99,4,8,5,4,6,7,11
1/5/2020,16,-99,4,3,7,8,5,-99,2,6,3,8,-99,2,6,-99,11,8,7,6,3,6,5,5,-99,2,-99,3,6,4,4,4,6,7
1/5/2020,17,-99,4,3,8,5,6,-99,3,50,3,6,-99,2,6,-99,9,9,6,3,3,6,6,3,-99,3,-99,4,5,3,4,5,15,7
1/5/2020,18,-99,5,21,7,5,7,-99,2,40,4,5,-99,2,7,-99,4,8,3,3,3,7,6,4,-99,3,-99,4,7,35,5,6,41,5
1/5/2020,19,-99,4,62,5,23,4,-99,2,21,9,10,-99,2,5,-99,23,5,5,5,3,6,3,4,-99,2,-99,3,50,33,5,6,12,21
1/5/2020,20,-99,5,33,20,42,3,-99,4,9,20,22,-99,2,25,-99,11,27,13,11,3,18,2,6,-99,2,-99,3,61,11,3,9,4,20
1/5/2020,21,-99,15,52,16,36,2,-99,6,9,19,8,-99,1,37,-99,9,40,7,7,3,11,2,5,-99,4,-99,3,53,4,3,12,4,14
1/5/2020,22,-99,22,60,6,58,3,-99,9,12,30,3,-99,1,30,-99,8,49,7,5,4,4,3,4,-99,7,-99,3,61,5,4,7,3,6
1/5/2020,23,-99,24,88,5,21,4,-99,10,16,16,13,-99,1,6,-99,14,57,6,3,7,4,5,4,-99,7,-99,2,56,14,5,5,25,26
1/5/2020,24,-99,15,37,18,54,4,-99,10,12,18,3,-99,1,20,-99,14,41,9,2,6,4,6,3,-99,7,-99,2,82,74,5,4,162,22
1/6/2020,1,-99,11,13,31,47,3,-99,9,10,10,26,-99,1,35,-99,13,61,15,3,4,30,6,9,-99,6,-99,2,28,123,4,5,151,15
1/6/2020,2,-99,10,9,37,30,3,-99,6,5,7,53,-99,1,45,-99,9,47,10,2,4,92,5,46,-99,4,-99,2,54,146,3,53,170,17
1/6/2020,3,-99,10,7,29,13,3,-99,5,3,6,38,-99,1,77,-99,8,60,7,1,3,70,6,56,-99,3,-99,7,10,52,4,76,81,18
1/6/2020,4,-99,9,5,63,8,3,-99,5,2,6,24,-99,1,59,-99,7,73,7,1,3,86,4,26,-99,5,-99,8,8,16,2,60,39,36
1/6/2020,5,-99,7,6,55,16,4,-99,4,2,4,15,-99,1,67,-99,6,58,20,1,3,53,3,42,-99,4,-99,8,7,32,2,64,19,34
1/6/2020,6,-99,7,5,61,40,4,-99,5,3,4,9,-99,1,44,-99,5,40,32,2,4,33,3,33,-99,4,-99,3,7,30,1,50,13,28
1/6/2020,7,-99,8,5,43,25,4,-99,5,4,4,9,-99,1,38,-99,5,31,21,2,5,12,3,22,-99,4,-99,5,7,27,2,36,8,21
1/6/2020,8,-99,7,6,40,12,5,-99,3,4,5,4,-99,1,36,-99,8,33,22,5,4,6,3,19,-99,3,-99,8,9,24,2,28,6,16
1/6/2020,9,-99,12,14,25,26,13,-99,6,7,12,8,-99,1,30,-99,35,38,38,4,5,10,25,25,-99,4,-99,5,19,20,-99,14,7,20
1/6/2020,10,-99,21,-99,26,38,23,-99,8,12,26,23,-99,1,23,-99,44,32,42,5,8,18,33,24,-99,8,-99,6,38,23,-99,18,12,36
1/6/2020,11,-99,18,-99,20,35,18,-99,8,27,28,24,-99,1,19,-99,36,25,30,13,9,22,22,22,-99,14,-99,8,37,28,-99,19,21,36
1/6/2020,12,-99,12,-99,-99,24,14,-99,11,23,23,20,-99,1,16,-99,27,23,22,16,6,20,15,19,-99,14,-99,7,35,31,10,17,25,26
1/6/2020,13,-99,8,-99,-99,17,10,-99,11,15,16,13,-99,1,16,-99,20,15,16,11,5,12,11,12,-99,12,-99,5,25,16,12,14,16,19
1/6/2020,14,-99,7,9,-99,13,9,-99,9,11,14,8,-99,1,11,-99,16,11,12,7,5,8,9,8,-99,9,-99,5,19,15,10,8,13,-99
1/6/2020,15,-99,6,9,9,10,9,-99,7,10,12,6,-99,1,8,-99,12,9,9,8,4,7,7,6,-99,7,-99,3,16,12,9,7,9,-99
1/6/2020,16,-99,6,8,7,8,7,-99,6,9,11,6,-99,2,7,-99,10,8,9,6,2,6,7,6,-99,6,-99,2,14,8,7,6,8,-99
1/6/2020,17,-99,6,7,6,9,6,-99,7,22,11,7,-99,2,7,-99,9,8,9,5,1,6,6,4,-99,7,-99,2,11,8,5,5,8,9
1/6/2020,18,-99,6,14,7,8,7,-99,8,17,9,6,-99,2,7,-99,9,8,9,4,2,4,7,2,-99,7,-99,1,14,18,4,4,19,9
1/6/2020,19,-99,5,21,10,17,6,-99,7,11,21,5,-99,2,4,-99,17,6,13,2,1,3,6,3,-99,6,-99,2,26,16,3,3,11,18
1/6/2020,20,-99,11,30,18,15,5,-99,4,5,26,4,-99,2,5,-99,9,6,19,2,1,3,6,3,-99,11,-99,2,21,9,4,5,6,13
1/6/2020,21,-99,16,32,15,25,6,-99,5,3,33,4,-99,1,7,-99,8,9,23,2,2,4,5,3,-99,3,-99,2,40,6,4,5,5,6
1/6/2020,22,-99,18,25,6,29,4,-99,21,5,28,4,-99,1,6,-99,8,7,26,2,3,4,6,4,-99,8,-99,2,39,13,3,5,5,6
1/6/2020,23,-99,19,24,6,18,8,-99,31,7,34,4,-99,10,6,-99,6,10,28,2,4,5,9,5,-99,18,-99,2,29,27,3,5,3,5
1/6/2020,24,-99,18,19,8,14,9,-99,22,5,36,4,-99,7,7,-99,6,13,37,3,3,4,9,4,-99,14,-99,2,27,19,3,4,8,11
1/7/2020,1,-99,14,10,11,16,8,-99,18,3,26,3,-99,11,8,-99,7,18,34,2,3,4,8,4,-99,12,-99,1,22,14,3,5,7,9
1/7/2020,2,-99,11,7,9,26,9,-99,17,2,16,2,-99,13,8,-99,7,19,24,2,10,3,9,4,-99,13,-99,1,15,14,2,6,4,9
1/7/2020,3,-99,8,5,7,14,7,-99,14,2,10,2,-99,8,7,-99,6,16,15,2,17,4,8,4,-99,10,-99,2,9,14,2,5,4,8
1/7/2020,4,-99,9,2,5,13,4,-99,12,2,7,2,-99,8,7,-99,5,12,12,1,24,4,5,4,-99,8,-99,3,9,14,1,5,4,7
1/7/2020,5,-99,9,3,5,9,3,-99,10,2,5,1,-99,3,5,-99,4,9,12,1,24,5,4,5,-99,7,-99,3,7,12,1,4,5,8
1/7/2020,6,-99,3,4,5,8,3,-99,7,2,5,1,-99,2,5,-99,4,9,13,2,10,4,3,4,-99,6,-99,2,8,10,1,4,6,10
1/7/2020,7,-99,3,5,4,8,3,-99,7,5,6,2,-99,2,7,-99,4,8,9,3,6,5,4,4,-99,4,-99,5,10,11,2,4,5,12
1/7/2020,8,-99,9,21,6,18,4,-99,24,7,9,3,-99,6,8,-99,6,14,23,4,13,5,3,4,-99,13,-99,6,12,9,2,4,8,17
1/7/2020,9,-99,30,32,19,27,11,-99,24,13,17,6,-99,10,13,-99,15,21,32,4,14,6,17,7,-99,15,-99,6,32,19,5,8,13,15
1/7/2020,10,-99,22,64,32,38,42,-99,17,10,68,10,-99,7,25,-99,26,30,40,4,30,10,38,10,-99,23,-99,13,36,24,18,16,10,9
1/7/2020,11,-99,21,37,26,20,22,-99,30,23,48,8,-99,9,22,-99,11,19,35,3,11,8,23,8,-99,29,-99,12,17,9,18,9,5,3
1/7/2020,12,-99,20,25,13,7,16,-99,17,9,24,2,-99,13,10,-99,5,7,15,2,8,4,22,3,-99,20,-99,7,12,9,13,9,1,2
1/7/2020,13,-99,10,6,5,5,7,-99,9,4,9,1,-99,13,4,-99,3,4,6,-99,5,2,8,1,-99,9,-99,3,7,3,6,2,-99,2
1/7/2020,14,-99,6,2,3,4,4,-99,6,3,4,1,-99,8,2,-99,2,2,4,-99,3,2,5,1,-99,6,-99,2,5,2,2,1,-99,2
1/7/2020,15,-99,4,2,3,3,3,-99,4,3,3,1,-99,6,2,-99,2,2,4,-99,2,2,4,1,-99,4,-99,1,5,2,1,2,-99,1
1/7/2020,16,-99,3,2,2,3,2,-99,3,3,3,0,-99,4,1,-99,2,2,3,-99,2,2,3,1,-99,4,-99,1,3,1,1,1,-99,1
1/7/2020,17,-99,3,2,2,3,2,-99,3,4,3,1,-99,3,2,-99,2,3,3,-99,2,2,3,0,-99,3,-99,2,5,2,1,1,-99,2
1/7/2020,18,-99,3,23,3,3,2,-99,2,22,14,1,-99,3,2,-99,3,3,3,-99,2,2,3,1,-99,2,-99,1,9,7,2,2,-99,2
1/7/2020,19,-99,4,39,9,14,10,-99,10,45,26,2,-99,2,4,-99,4,5,15,-99,1,2,10,1,-99,12,-99,1,30,36,3,2,-99,3
1/7/2020,20,-99,12,29,27,22,23,-99,17,34,28,4,-99,5,19,-99,8,26,28,-99,1,4,21,2,-99,21,-99,1,37,34,11,12,-99,7
1/7/2020,21,-99,13,34,23,24,20,-99,16,21,31,2,-99,10,20,-99,6,22,23,-99,6,3,17,1,-99,15,-99,3,31,20,22,21,-99,6
1/7/2020,22,-99,10,38,20,21,17,-99,13,10,30,1,-99,10,21,-99,5,21,21,-99,11,2,15,1,-99,12,-99,10,14,7,17,19,-99,9
1/7/2020,23,-99,9,24,19,8,18,-99,12,6,24,1,-99,6,-99,-99,4,13,20,-99,11,2,15,1,-99,9,-99,16,4,3,14,18,-99,7
1/7/2020,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
