Fecha,promedioGas,Infectados,Defunciones,Hospitalizados,Acumulado,TIncidencia,Mortalidad,Letalidad,Poblacion,DensidadP,Cluster
1/31/2020,9.954545454545457,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/1/2020,12.285714285714285,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/2/2020,12.791666666666664,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/3/2020,7.020833333333332,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/4/2020,4.791666666666667,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/5/2020,7.208333333333334,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/6/2020,12.782608695652176,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/7/2020,26.0,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/8/2020,23.291666666666664,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/9/2020,21.47916666666667,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/10/2020,27.083333333333336,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/11/2020,30.20833333333333,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/12/2020,15.826086956521738,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/13/2020,25.35294117647059,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/14/2020,26.84963768115942,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/15/2020,29.1875,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/16/2020,24.8125,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/17/2020,31.625,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/18/2020,39.23913043478261,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/19/2020,33.73809523809524,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/20/2020,23.11607142857143,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/21/2020,22.75,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/22/2020,24.791666666666664,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/23/2020,25.479166666666664,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/24/2020,24.06521739130435,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/25/2020,15.833333333333336,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/26/2020,22.375,0,0,0,0,0.0,0.0,0.0,1827868,16152.95,2
2/27/2020,21.0,1,0,1,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
2/28/2020,30.020833333333336,0,0,0,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
2/29/2020,27.291666666666664,0,0,0,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
3/1/2020,24.73913043478261,0,0,0,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
3/2/2020,21.5,0,0,0,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
3/3/2020,15.437499999999995,0,0,0,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
3/4/2020,13.541666666666668,0,0,0,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
3/5/2020,28.5,0,0,0,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
3/6/2020,22.75,0,0,0,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
3/7/2020,23.65217391304348,0,0,0,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
3/8/2020,24.57142857142857,0,0,0,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
3/9/2020,24.791666666666664,0,0,0,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
3/10/2020,22.6875,0,0,0,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
3/11/2020,28.63157894736841,1,0,1,2,1.0941709138734306e-06,0.0,0.0,1827868,16152.95,2
3/12/2020,31.229166666666664,0,0,0,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
3/13/2020,27.65217391304348,0,0,0,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
3/14/2020,26.452380952380963,0,0,0,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
3/15/2020,23.93589743589743,0,0,0,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
3/16/2020,20.078804347826086,0,0,0,1,5.470854569367153e-07,0.0,0.0,1827868,16152.95,2
3/17/2020,29.52083333333333,1,0,0,2,1.0941709138734306e-06,0.0,0.0,1827868,16152.95,2
3/18/2020,30.35416666666667,3,0,3,5,2.735427284683577e-06,0.0,0.0,1827868,16152.95,2
3/19/2020,27.282608695652176,14,0,11,19,1.0394623681797592e-05,0.0,0.0,1827868,16152.95,2
3/20/2020,20.442857142857143,9,0,8,28,1.531839279422803e-05,0.0,0.0,1827868,16152.95,2
3/21/2020,24.541666666666664,3,0,3,31,1.6959649165038173e-05,0.0,0.0,1827868,16152.95,2
3/22/2020,20.5,4,0,4,35,1.914799099278504e-05,0.0,0.0,1827868,16152.95,2
3/23/2020,25.770833333333336,13,0,12,48,2.6260101932962328e-05,0.0,0.0,1827868,16152.95,2
3/24/2020,32.395833333333336,20,0,18,68,3.720181107169665e-05,0.0,0.0,1827868,16152.95,2
3/25/2020,32.39328063241107,9,0,8,76,4.157849472719037e-05,0.0,0.0,1827868,16152.95,2
3/26/2020,27.023809523809533,16,1,14,91,4.97847765812411e-05,0.054708545693671534,109.8901098901099,1827868,16152.95,2
3/27/2020,20.14583333333333,14,1,10,104,5.68968875214184e-05,0.054708545693671534,96.15384615384615,1827868,16152.95,2
3/28/2020,18.02083333333333,13,0,11,117,6.40089984615957e-05,0.0,0.0,1827868,16152.95,2
3/29/2020,17.375,6,0,4,123,6.729151120321599e-05,0.0,0.0,1827868,16152.95,2
3/30/2020,19.083333333333336,7,0,3,130,7.1121109401773e-05,0.0,0.0,1827868,16152.95,2
3/31/2020,22.06521739130435,4,1,1,132,7.221528031564644e-05,0.054708545693671534,75.75757575757576,1827868,16152.95,2
4/1/2020,19.404761904761905,11,1,11,140,7.659196397114015e-05,0.054708545693671534,71.42857142857143,1827868,16152.95,2
4/3/2020,19.916666666666664,23,0,15,154,8.425116036825416e-05,0.0,0.0,1827868,16152.95,2
4/4/2020,19.58333333333333,16,2,10,165,9.026910039455805e-05,0.10941709138734304,121.21212121212122,1827868,16152.95,2
4/5/2020,14.96105072463768,11,0,11,173,9.464578405005176e-05,0.0,0.0,1827868,16152.95,2
4/8/2020,18.932065217391305,20,0,12,202,0.0001105112623012165,0.0,0.0,1827868,16152.95,2
4/9/2020,21.41576086956522,33,1,24,218,0.00011926462961220393,0.054708545693671534,45.87155963302752,1827868,16152.95,2
4/16/2020,13.458333333333336,61,1,34,395,0.0002160987554900025,0.054708545693671534,25.31645569620253,1827868,16152.95,2
6/20/2020,17.3125,58,8,26,1549,0.0008474353727949723,0.4376683655493722,51.646223369916065,1827868,16152.95,2
6/21/2020,16.479166666666664,25,16,13,1512,0.0008271932108883138,0.8753367310987444,105.8201058201058,1827868,16152.95,2
6/28/2020,8.520833333333334,45,10,24,1413,0.0007730317506515787,0.5470854569367154,70.7714083510262,1827868,16152.95,2
7/5/2020,17.47826086956522,30,13,13,1457,0.0007971035107567942,0.7112110940177299,89.2244337680165,1827868,16152.95,2
7/11/2020,16.34782608695652,69,12,31,1490,0.0008151573308357059,0.6565025483240584,80.53691275167786,1827868,16152.95,2
7/12/2020,13.785714285714285,32,10,19,1477,0.0008080452198955285,0.5470854569367154,67.70480704129993,1827868,16152.95,2
7/18/2020,16.285714285714285,84,8,23,1524,0.0008337582363715541,0.4376683655493722,52.49343832020998,1827868,16152.95,2
7/19/2020,18.479166666666664,40,11,14,1533,0.0008386820054839848,0.6017940026303868,71.75472928897588,1827868,16152.95,2
7/26/2020,11.083333333333332,44,6,13,1662,0.0009092560294288207,0.3282512741620292,36.101083032490976,1827868,16152.95,2
8/1/2020,24.75568181818182,76,8,20,1598,0.0008742425601848713,0.4376683655493722,50.06257822277847,1827868,16152.95,2
8/2/2020,18.031702898550726,39,7,19,1595,0.000872601303814061,0.3829598198557007,43.8871473354232,1827868,16152.95,2
8/8/2020,10.916666666666668,51,10,18,1412,0.000772484665194642,0.5470854569367154,70.8215297450425,1827868,16152.95,2
8/9/2020,15.208333333333336,30,6,17,1397,0.0007642783833405912,0.3282512741620292,42.94917680744452,1827868,16152.95,2
8/15/2020,23.4375,58,4,12,1307,0.0007150406922162869,0.2188341827746861,30.6044376434583,1827868,16152.95,2
8/16/2020,15.73913043478261,36,4,13,1309,0.0007161348631301602,0.2188341827746861,30.557677616501145,1827868,16152.95,2
8/22/2020,18.28260869565217,58,10,18,1439,0.0007872559725319334,0.5470854569367154,69.49270326615705,1827868,16152.95,2
8/23/2020,11.261904761904766,32,12,12,1437,0.00078616180161806,0.6565025483240584,83.5073068893528,1827868,16152.95,2
8/29/2020,17.30952380952381,76,12,27,1574,0.0008611125092183897,0.6565025483240584,76.23888182973317,1827868,16152.95,2
8/30/2020,5.9375,23,12,7,1556,0.0008512649709935291,0.6565025483240584,77.12082262210798,1827868,16152.95,2
9/5/2020,19.479166666666664,71,7,16,1727,0.0009448165841297074,0.3829598198557007,40.53271569195136,1827868,16152.95,2
9/6/2020,12.458333333333336,61,7,16,1753,0.000959040806010062,0.3829598198557007,39.93154592127782,1827868,16152.95,2
9/13/2020,10.770833333333332,48,12,13,1830,0.001001166386194189,0.6565025483240584,65.57377049180327,1827868,16152.95,2
9/16/2020,10.952380952380953,56,5,19,1594,0.0008720542183571242,0.2735427284683577,31.36762860727729,1827868,16152.95,2
9/19/2020,24.25,77,8,16,1567,0.0008572829110198329,0.4376683655493722,51.05296745373325,1827868,16152.95,2
9/20/2020,18.625,45,6,17,1552,0.0008490766291657822,0.3282512741620292,38.659793814432994,1827868,16152.95,2
9/26/2020,29.583333333333336,73,8,11,1500,0.000820628185405073,0.4376683655493722,53.33333333333333,1827868,16152.95,2
9/27/2020,22.356777493606142,50,10,21,1497,0.0008189869290342629,0.5470854569367154,66.80026720106879,1827868,16152.95,2
10/3/2020,17.043478260869566,82,5,17,1663,0.0009098031148857576,0.2735427284683577,30.06614552014432,1827868,16152.95,2
10/4/2020,11.474937343358395,35,10,15,1651,0.0009032380894025172,0.5470854569367154,60.56935190793459,1827868,16152.95,2
10/10/2020,21.690476190476193,85,12,15,1765,0.0009656058314933023,0.6565025483240584,67.98866855524079,1827868,16152.95,2
10/11/2020,19.0,66,5,27,1787,0.0009776417115459103,0.2735427284683577,27.97985450475657,1827868,16152.95,2
10/18/2020,21.958333333333336,81,10,18,2154,0.0011784220742416848,0.5470854569367154,46.425255338904364,1827868,16152.95,2
10/25/2020,23.208333333333336,77,7,24,2739,0.0014984670665496634,0.3829598198557007,25.55677254472435,1827868,16152.95,2
11/1/2020,17.395833333333332,46,7,21,3070,0.0016795523527957162,0.3829598198557007,22.801302931596087,1827868,16152.95,2
11/2/2020,7.895833333333334,82,10,16,2937,0.0016067899870231329,0.5470854569367154,34.04834865509023,1827868,16152.95,2
11/8/2020,28.166666666666664,42,9,27,2731,0.0014940903828941695,0.4923769112430438,32.95496155254486,1827868,16152.95,2
11/15/2020,22.42857142857143,69,12,26,2612,0.0014289872135187006,0.6565025483240584,45.94180704441042,1827868,16152.95,2
11/16/2020,11.375,56,9,29,2584,0.0014136688207244724,0.4923769112430438,34.8297213622291,1827868,16152.95,2
11/22/2020,17.833333333333336,76,10,32,2717,0.0014864311864970555,0.5470854569367154,36.805299963194706,1827868,16152.95,2
11/29/2020,33.72916666666667,84,12,33,3389,0.0018540726135585282,0.6565025483240584,35.408675125405715,1827868,16152.95,2
12/25/2020,17.620471014492754,83,25,43,8065,0.004412244210194609,1.3677136423417884,30.998140111593305,1827868,16152.95,2
2/7/2021,10.214285714285714,73,33,30,7811,0.004273284504132684,1.8053820078911609,42.24811163743439,1827868,16152.95,2
2/14/2021,4.770833333333333,73,20,32,6471,0.003540189991837485,1.0941709138734308,30.907124092103228,1827868,16152.95,2
2/21/2021,13.875,61,31,37,5609,0.0030686023279580363,1.6959649165038175,55.26831877339989,1827868,16152.95,2
2/28/2021,25.229166666666664,83,19,22,4904,0.002682907080817652,1.0394623681797592,38.743882544861336,1827868,16152.95,2
3/7/2021,25.131340579710145,87,14,19,5031,0.0027523869338486147,0.7659196397114014,27.827469687934805,1827868,16152.95,2
3/14/2021,21.79076086956522,81,18,26,4546,0.002487050487234308,0.9847538224860876,39.59524857017158,1827868,16152.95,2
3/15/2021,23.07142857142857,91,11,33,4174,0.00228353469725385,0.6017940026303868,26.353617632965975,1827868,16152.95,2
3/21/2021,21.5,48,11,19,3904,0.0021358216238809365,0.6017940026303868,28.176229508196727,1827868,16152.95,2
3/28/2021,23.0,71,14,26,3766,0.00206032383082367,0.7659196397114014,37.17472118959108,1827868,16152.95,2
