Fecha,promedioGas,Infectados,Defunciones,Hospitalizados,Acumulado,TIncidencia,Mortalidad,Letalidad,Poblacion,DensidadP
9/9/2020,13.956521739130435,135,1,14,1481,0.001974714059804102,0.13333653341013518,6.75219446320054,749982,7821.27
9/10/2020,19.571428571428573,115,7,9,1437,0.0019160459851036427,0.9333557338709462,48.71259568545582,749982,7821.27
9/11/2020,15.041666666666664,135,3,12,1444,0.001925379542442352,0.4000096002304055,20.775623268698062,749982,7821.27
9/12/2020,16.347826086956523,72,2,14,1447,0.0019293796384446558,0.26667306682027037,13.8217000691085,749982,7821.27
9/13/2020,12.75,12,2,6,1445,0.001926712907776453,0.26667306682027037,13.840830449826989,749982,7821.27
9/14/2020,15.041666666666664,91,3,9,1415,0.001886711947753413,0.4000096002304055,21.201413427561835,749982,7821.27
9/15/2020,18.17391304347826,73,2,7,1366,0.0018213770463824464,0.26667306682027037,14.641288433382138,749982,7821.27
9/16/2020,12.142857142857142,15,4,7,1220,0.001626705707603649,0.5333461336405407,32.78688524590164,749982,7821.27
9/17/2020,19.666666666666668,132,7,13,1229,0.0016387059956105613,0.9333557338709462,56.95687550854353,749982,7821.27
9/18/2020,20.291666666666668,101,3,6,1196,0.0015947049395852169,0.4000096002304055,25.08361204013378,749982,7821.27
9/19/2020,19.58333333333333,46,11,4,1175,0.0015667042675690886,1.466701867511487,93.61702127659575,749982,7821.27
9/20/2020,15.375,18,2,7,1163,0.001550703883559872,0.26667306682027037,17.196904557179707,749982,7821.27
9/21/2020,23.52173913043478,99,6,10,1161,0.0015480371528916693,0.800019200460811,51.679586563307495,749982,7821.27
9/22/2020,28.095238095238088,128,4,8,1161,0.0015480371528916693,0.5333461336405407,34.45305770887166,749982,7821.27
9/23/2020,18.33333333333333,131,3,9,1158,0.0015440370568893652,0.4000096002304055,25.906735751295336,749982,7821.27
9/24/2020,16.166666666666668,115,1,13,1159,0.0015453704222234664,0.13333653341013518,8.628127696289905,749982,7821.27
9/25/2020,20.875,97,6,9,1120,0.001493369174193514,0.800019200460811,53.57142857142857,749982,7821.27
9/26/2020,19.45833333333333,72,4,10,1121,0.0014947025395276154,0.5333461336405407,35.68242640499554,749982,7821.27
9/27/2020,16.695652173913047,30,7,10,1133,0.0015107029235368315,0.9333557338709462,61.782877316857906,749982,7821.27
9/28/2020,17.666666666666668,72,2,8,1115,0.0014867023475230072,0.26667306682027037,17.937219730941703,749982,7821.27
9/29/2020,18.541666666666668,109,9,5,1145,0.0015267033075460476,1.2000288006912165,78.60262008733625,749982,7821.27
9/30/2020,25.0,105,6,10,1233,0.0016440394569469667,0.800019200460811,48.661800486618006,749982,7821.27
10/1/2020,29.29166666666667,98,6,8,1201,0.0016013717662557235,0.800019200460811,49.958368026644465,749982,7821.27
10/2/2020,15.708333333333336,102,4,12,1201,0.0016013717662557235,0.5333461336405407,33.30557868442964,749982,7821.27
10/3/2020,15.916666666666664,46,4,6,1200,0.001600038400921622,0.5333461336405407,33.333333333333336,749982,7821.27
10/4/2020,10.761904761904765,18,1,9,1200,0.001600038400921622,0.13333653341013518,8.333333333333334,749982,7821.27
10/5/2020,18.75,106,5,4,1205,0.001606705227592129,0.6666826670506758,41.49377593360996,749982,7821.27
10/6/2020,23.25,107,1,8,1186,0.0015813712862442033,0.13333653341013518,8.431703204047217,749982,7821.27
10/7/2020,29.125,114,0,10,1174,0.001565370902234987,0.0,0.0,749982,7821.27
