Fecha,promedioGas,Infectados,Defunciones,Hospitalizados,Acumulado,TIncidencia,Mortalidad,Letalidad,Poblacion,DensidadP
9/1/2020,20.428571428571427,36,1,1,519,0.0026051078183351407,0.5019475565192948,19.26782273603083,199224,2787.52
9/2/2020,20.625,81,2,3,564,0.002830984218768823,1.0038951130385896,35.46099290780142,199224,2787.52
9/3/2020,18.82608695652174,46,0,5,576,0.0028912179255511385,0.0,0.0,199224,2787.52
9/4/2020,11.666666666666664,47,1,1,588,0.0029514516323334537,0.5019475565192948,17.006802721088434,199224,2787.52
9/5/2020,13.375,31,3,2,599,0.003006665863550576,1.5058426695578846,50.08347245409015,199224,2787.52
9/6/2020,8.458333333333334,1,0,1,594,0.002981568485724612,0.0,0.0,199224,2787.52
9/7/2020,14.916666666666664,20,0,3,551,0.0027657310364213148,0.0,0.0,199224,2787.52
9/8/2020,23.75,87,0,3,608,0.003051841143637313,0.0,0.0,199224,2787.52
9/9/2020,21.65217391304348,84,0,3,608,0.003051841143637313,0.0,0.0,199224,2787.52
9/10/2020,19.857142857142858,38,2,2,580,0.00291129582781191,1.0038951130385896,34.48275862068965,199224,2787.52
9/11/2020,11.666666666666664,51,0,3,582,0.002921334778942296,0.0,0.0,199224,2787.52
9/12/2020,15.166666666666664,34,0,6,583,0.0029263542545074892,0.0,0.0,199224,2787.52
9/13/2020,11.25,4,0,4,585,0.002936393205637875,0.0,0.0,199224,2787.52
9/14/2020,16.25,14,2,3,575,0.002886198449985945,1.0038951130385896,34.78260869565217,199224,2787.52
9/15/2020,17.434782608695652,26,2,1,563,0.00282596474320363,1.0038951130385896,35.52397868561279,199224,2787.52
9/16/2020,14.142857142857142,3,0,2,485,0.00243444564911858,0.0,0.0,199224,2787.52
9/17/2020,13.541666666666664,49,1,4,488,0.002449504075814159,0.5019475565192948,20.491803278688526,199224,2787.52
9/18/2020,14.166666666666664,41,2,2,480,0.0024093482712926155,1.0038951130385896,41.666666666666664,199224,2787.52
9/19/2020,18.291666666666668,27,1,6,475,0.0023842508934666506,0.5019475565192948,21.052631578947366,199224,2787.52
9/20/2020,13.833333333333336,4,0,2,479,0.0024043287957274226,0.0,0.0,199224,2787.52
9/21/2020,25.30434782608696,14,1,2,472,0.002369192466771072,0.5019475565192948,21.1864406779661,199224,2787.52
9/22/2020,30.857142857142854,49,2,1,433,0.0021734329197285467,1.0038951130385896,46.18937644341801,199224,2787.52
9/23/2020,23.45833333333333,32,2,1,382,0.0019174396659037067,1.0038951130385896,52.35602094240838,199224,2787.52
9/24/2020,26.2,37,1,0,382,0.0019174396659037067,0.5019475565192948,26.17801047120419,199224,2787.52
9/25/2020,28.625,28,0,1,360,0.0018070112034694614,0.0,0.0,199224,2787.52
9/26/2020,28.375,34,0,4,361,0.0018120306790346547,0.0,0.0,199224,2787.52
9/27/2020,25.63636363636364,6,0,1,364,0.0018270891057302328,0.0,0.0,199224,2787.52
9/28/2020,10.461538461538463,16,1,4,366,0.0018371280568606192,0.5019475565192948,27.3224043715847,199224,2787.52
