Fecha,promedioGas,Infectados,Defunciones,Hospitalizados,Acumulado,TIncidencia,Mortalidad,Letalidad,Poblacion,DensidadP
4/5/2020,0.17272727272727273,2,1,0,56,7.466845870967571e-05,0.13333653341013518,178.57142857142856,749982,7821.27
4/6/2020,0.16250000000000006,9,4,7,59,7.866855471197976e-05,0.5333461336405407,677.9661016949152,749982,7821.27
4/7/2020,0.1,4,0,1,61,8.133528538018246e-05,0.0,0.0,749982,7821.27
4/8/2020,0.17500000000000007,9,0,3,69,9.200220805299327e-05,0.0,0.0,749982,7821.27
4/9/2020,0.2500000000000001,14,2,5,76,0.00010133576539170274,0.26667306682027037,263.1578947368421,749982,7821.27
4/10/2020,0.12500000000000006,17,1,6,88,0.00011733614940091897,0.13333653341013518,113.63636363636364,749982,7821.27
4/11/2020,0.1041666666666667,5,2,3,90,0.00012000288006912166,0.26667306682027037,222.22222222222223,749982,7821.27
4/12/2020,0.15416666666666667,5,1,4,92,0.0001226696107373244,0.13333653341013518,108.69565217391305,749982,7821.27
4/13/2020,0.17619047619047626,15,1,5,99,0.00013200316807603383,0.13333653341013518,101.01010101010102,749982,7821.27
4/14/2020,0.19166666666666665,30,3,4,122,0.00016267057076036493,0.4000096002304055,245.9016393442623,749982,7821.27
4/15/2020,0.24583333333333335,21,0,9,139,0.00018533778144008792,0.0,0.0,749982,7821.27
4/16/2020,0.2333333333333333,25,2,11,156,0.00020800499211981092,0.26667306682027037,128.2051282051282,749982,7821.27
4/17/2020,0.32083333333333336,25,2,13,174,0.00023200556813363521,0.26667306682027037,114.94252873563218,749982,7821.27
4/18/2020,0.3,12,2,8,182,0.00024267249080644603,0.26667306682027037,109.8901098901099,749982,7821.27
4/19/2020,0.3285714285714285,8,5,4,183,0.00024400585614054736,0.6666826670506758,273.22404371584696,749982,7821.27
4/20/2020,0.1875,23,4,8,195,0.0002600062401497636,0.5333461336405407,205.12820512820514,749982,7821.27
4/21/2020,0.1458333333333334,28,7,7,212,0.00028267345082948664,0.9333557338709462,330.188679245283,749982,7821.27
4/22/2020,0.2041666666666667,20,2,8,224,0.00029867383483870284,0.26667306682027037,89.28571428571428,749982,7821.27
4/23/2020,0.13750000000000004,31,3,16,241,0.00032134104551842583,0.4000096002304055,124.48132780082987,749982,7821.27
4/24/2020,0.2041666666666667,35,1,11,261,0.00034800835220045285,0.13333653341013518,38.314176245210724,749982,7821.27
4/25/2020,0.21428571428571427,16,5,8,269,0.0003586752748732636,0.6666826670506758,185.8736059479554,749982,7821.27
4/26/2020,0.12083333333333335,20,3,10,282,0.0003760090242165812,0.4000096002304055,106.38297872340425,749982,7821.27
4/27/2020,0.1708333333333334,45,2,10,311,0.00041467661890552036,0.26667306682027037,64.30868167202573,749982,7821.27
4/28/2020,0.2,35,3,16,315,0.00042001008024192585,0.4000096002304055,95.23809523809524,749982,7821.27
4/29/2020,0.20000000000000007,34,8,13,325,0.00043334373358293934,1.0666922672810815,246.15384615384616,749982,7821.27
4/30/2020,0.15000000000000005,31,7,5,330,0.0004400105602534461,0.9333557338709462,212.12121212121212,749982,7821.27
5/1/2020,0.22380952380952385,28,7,16,333,0.0004440106562557502,0.9333557338709462,210.21021021021022,749982,7821.27
5/2/2020,0.2208333333333333,16,5,6,335,0.0004466773869239528,0.6666826670506758,149.2537313432836,749982,7821.27
5/3/2020,0.15833333333333335,17,4,8,343,0.0004573443095967637,0.5333461336405407,116.61807580174927,749982,7821.27
5/4/2020,0.16250000000000006,44,2,19,366,0.00048801171228109473,0.26667306682027037,54.6448087431694,749982,7821.27
5/5/2020,0.17083333333333334,38,5,10,374,0.0004986786349539054,0.6666826670506758,133.6898395721925,749982,7821.27
5/6/2020,0.1416666666666667,56,2,20,413,0.0005506798829838583,0.26667306682027037,48.426150121065376,749982,7821.27
5/7/2020,0.2571428571428571,39,5,12,422,0.0005626801709907706,0.6666826670506758,118.48341232227487,749982,7821.27
5/8/2020,0.23333333333333334,35,9,12,420,0.0005600134403225676,1.2000288006912165,214.28571428571428,749982,7821.27
5/9/2020,0.25,32,8,14,434,0.0005786805549999868,1.0666922672810815,184.33179723502303,749982,7821.27
5/10/2020,0.16250000000000006,21,13,16,428,0.0005706803629953786,1.7333749343317573,303.7383177570093,749982,7821.27
5/11/2020,0.2291666666666667,47,5,22,427,0.0005693469976612772,0.6666826670506758,117.096018735363,749982,7821.27
5/12/2020,0.20416666666666672,64,10,20,457,0.0006093479576843178,1.3333653341013516,218.8183807439825,749982,7821.27
5/13/2020,0.2190476190476191,55,8,14,477,0.0006360152643663448,1.0666922672810815,167.71488469601678,749982,7821.27
5/14/2020,0.275,59,9,18,498,0.0006640159363824732,1.2000288006912165,180.72289156626505,749982,7821.27
5/15/2020,0.27083333333333337,52,8,20,522,0.0006960167044009057,1.0666922672810815,153.2567049808429,749982,7821.27
5/16/2020,0.12500000000000006,38,10,14,535,0.0007133504537442231,1.3333653341013516,186.91588785046727,749982,7821.27
5/17/2020,0.17083333333333334,32,8,17,543,0.000724017376417034,1.0666922672810815,147.32965009208104,749982,7821.27
5/18/2020,0.16470588235294126,75,7,24,578,0.0007706851631105814,0.9333557338709462,121.10726643598616,749982,7821.27
5/19/2020,0.0,67,4,21,608,0.0008106861231336219,0.5333461336405407,65.78947368421052,749982,7821.27
5/20/2020,0.0,57,5,14,614,0.00081868631513823,0.6666826670506758,81.43322475570032,749982,7821.27
5/21/2020,0.35000000000000003,67,9,17,641,0.0008546871791589664,1.2000288006912165,140.40561622464898,749982,7821.27
5/22/2020,0.25833333333333336,52,7,19,662,0.0008826878511750949,0.9333557338709462,105.74018126888218,749982,7821.27
5/23/2020,0.16250000000000006,42,10,20,671,0.000894688139182007,1.3333653341013516,149.03129657228018,749982,7821.27
5/24/2020,0.12727272727272732,30,14,19,677,0.0009026883311866153,1.8667114677418923,206.79468242245198,749982,7821.27
5/25/2020,0.22380952380952376,67,14,17,693,0.0009240221765322367,1.8667114677418923,202.02020202020205,749982,7821.27
5/26/2020,0.18750000000000006,65,9,23,697,0.0009293556378686422,1.2000288006912165,129.1248206599713,749982,7821.27
5/27/2020,0.2958333333333333,57,8,21,701,0.0009346890992050477,1.0666922672810815,114.12268188302426,749982,7821.27
5/28/2020,0.21304347826086956,79,9,25,720,0.0009600230405529733,1.2000288006912165,125.0,749982,7821.27
5/29/2020,0.1541666666666667,65,11,19,732,0.0009760234245621897,1.466701867511487,150.27322404371583,749982,7821.27
5/30/2020,0.08695652173913046,42,7,25,737,0.0009826902512326961,0.9333557338709462,94.9796472184532,749982,7821.27
5/31/2020,0.17619047619047626,31,10,12,736,0.000981356885898595,1.3333653341013516,135.8695652173913,749982,7821.27
6/1/2020,0.16250000000000006,69,10,32,732,0.0009760234245621897,1.3333653341013516,136.61202185792348,749982,7821.27
6/2/2020,0.15000000000000005,68,9,18,732,0.0009760234245621897,1.2000288006912165,122.95081967213115,749982,7821.27
6/3/2020,0.08333333333333337,81,6,26,756,0.001008024192580622,0.800019200460811,79.36507936507937,749982,7821.27
6/4/2020,0.10000000000000003,67,9,20,756,0.001008024192580622,1.2000288006912165,119.04761904761904,749982,7821.27
6/5/2020,0.11739130434782613,53,9,9,755,0.0010066908272465206,1.2000288006912165,119.20529801324504,749982,7821.27
6/6/2020,0.14761904761904765,39,11,17,750,0.0010000240005760136,1.466701867511487,146.66666666666666,749982,7821.27
6/7/2020,0.19583333333333333,42,17,16,757,0.0010093575579147233,2.266721067972298,224.57067371202115,749982,7821.27
6/8/2020,0.14583333333333334,89,12,26,776,0.001034691499262649,1.600038400921622,154.63917525773198,749982,7821.27
6/9/2020,0.18750000000000006,77,7,15,790,0.001053358613940068,0.9333557338709462,88.60759493670886,749982,7821.27
6/10/2020,0.1666666666666667,74,10,23,813,0.001084026016624399,1.3333653341013516,123.00123001230013,749982,7821.27
6/11/2020,0.09090909090909093,71,6,13,814,0.0010853593819585004,0.800019200460811,73.71007371007371,749982,7821.27
6/12/2020,0.1333333333333334,80,9,19,826,0.0011013597659677169,1.2000288006912165,108.95883777239709,749982,7821.27
6/13/2020,0.20000000000000007,36,13,14,814,0.0010853593819585004,1.7333749343317573,159.7051597051597,749982,7821.27
6/14/2020,0.1958333333333334,28,5,11,809,0.0010786925552879936,0.6666826670506758,61.80469715698393,749982,7821.27
6/15/2020,0.13333333333333336,74,10,11,818,0.0010906928432949056,1.3333653341013516,122.24938875305624,749982,7821.27
6/16/2020,0.13333333333333336,99,8,17,852,0.0011360272646543518,1.0666922672810815,93.89671361502347,749982,7821.27
6/17/2020,0.1666666666666667,74,8,13,849,0.0011320271686520475,1.0666922672810815,94.22850412249704,749982,7821.27
6/18/2020,0.18571428571428575,83,11,14,864,0.0011520276486635679,1.466701867511487,127.31481481481481,749982,7821.27
6/19/2020,0.15454545454545454,60,2,9,878,0.001170694763340987,0.26667306682027037,22.779043280182233,749982,7821.27
6/20/2020,0.0,32,3,12,877,0.0011693613980068855,0.4000096002304055,34.20752565564424,749982,7821.27
6/21/2020,0.0,14,4,1,853,0.0011373606299884534,0.5333461336405407,46.89331770222743,749982,7821.27
6/22/2020,0.0,68,5,16,837,0.0011160267846428314,0.6666826670506758,59.737156511350065,749982,7821.27
6/23/2020,0.0,70,3,17,834,0.0011120266886405273,0.4000096002304055,35.97122302158274,749982,7821.27
6/24/2020,0.2523809523809524,66,7,11,831,0.0011080265926382232,0.9333557338709462,84.2358604091456,749982,7821.27
6/25/2020,0.22499999999999995,69,8,13,827,0.001102693131301818,1.0666922672810815,96.73518742442563,749982,7821.27
6/26/2020,0.18636363636363634,67,5,9,815,0.0010866927472926015,0.6666826670506758,61.34969325153374,749982,7821.27
6/27/2020,0.1333333333333334,38,8,11,819,0.0010920262086290071,1.0666922672810815,97.68009768009767,749982,7821.27
6/28/2020,0.10833333333333336,20,8,11,806,0.0010746924592856897,1.0666922672810815,99.25558312655087,749982,7821.27
6/29/2020,0.14347826086956528,77,5,29,811,0.0010813592859561963,0.6666826670506758,61.652281134401974,749982,7821.27
6/30/2020,0.18095238095238095,80,7,15,794,0.0010586920752764734,0.9333557338709462,88.16120906801008,749982,7821.27
7/1/2020,0.21250000000000005,67,6,7,787,0.001049358517937764,0.800019200460811,76.23888182973317,749982,7821.27
7/2/2020,0.26666666666666666,54,6,13,758,0.001010690923248825,0.800019200460811,79.155672823219,749982,7821.27
7/3/2020,0.19166666666666676,81,3,10,780,0.0010400249605990544,0.4000096002304055,38.46153846153847,749982,7821.27
7/4/2020,0.22916666666666666,30,14,8,770,0.0010266913072580408,1.8667114677418923,181.8181818181818,749982,7821.27
7/5/2020,0.2166666666666667,20,1,6,776,0.001034691499262649,0.13333653341013518,12.88659793814433,749982,7821.27
7/6/2020,0.2809523809523809,82,10,21,790,0.001053358613940068,1.3333653341013516,126.58227848101265,749982,7821.27
