FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
2/10/2021,7,-99,-99,-99,2,5,2,-99,-99,-99,5,-99,-99,1,-99,-99,3,5,3,-99,2,1,1,2,1,1,-99,1,6,-99,0,-99,-99,-99
2/10/2021,8,-99,-99,-99,2,5,3,-99,-99,-99,5,-99,-99,1,-99,-99,2,5,3,-99,1,2,1,2,2,1,-99,1,6,-99,1,-99,-99,-99
2/10/2021,9,-99,-99,-99,4,5,3,-99,-99,-99,8,-99,-99,1,-99,-99,3,5,5,-99,2,2,1,4,2,1,-99,2,12,-99,1,-99,-99,-99
2/10/2021,10,-99,-99,-99,4,4,4,-99,-99,-99,8,-99,-99,1,-99,-99,3,5,4,-99,4,3,1,4,2,2,-99,2,13,-99,2,-99,-99,-99
2/10/2021,11,-99,-99,-99,4,4,5,-99,-99,-99,7,-99,-99,1,-99,-99,4,4,3,-99,3,3,2,3,3,2,-99,2,9,-99,2,-99,-99,-99
2/10/2021,12,-99,-99,-99,3,4,4,-99,-99,13,5,-99,-99,1,-99,-99,5,4,3,-99,3,2,2,3,3,2,-99,2,7,-99,2,-99,-99,-99
2/10/2021,13,-99,-99,-99,3,3,3,-99,-99,8,5,-99,-99,1,-99,-99,4,3,3,-99,2,2,1,2,2,2,-99,1,6,-99,2,-99,-99,-99
2/10/2021,14,-99,-99,-99,3,3,3,-99,-99,6,4,-99,-99,1,-99,-99,3,3,3,-99,1,2,2,2,2,1,-99,1,4,-99,2,-99,-99,-99
2/10/2021,15,-99,-99,-99,2,3,3,-99,-99,5,4,-99,-99,1,-99,-99,3,2,2,-99,1,1,1,2,2,1,-99,1,3,-99,1,-99,-99,-99
2/10/2021,16,-99,-99,-99,2,2,2,-99,-99,5,4,-99,-99,1,-99,-99,2,2,1,-99,1,1,1,1,1,1,-99,1,3,-99,1,-99,-99,-99
2/10/2021,17,-99,-99,-99,2,2,2,-99,-99,4,5,-99,-99,1,-99,-99,2,2,2,-99,2,1,0,1,1,0,-99,1,5,-99,1,-99,-99,-99
2/10/2021,18,-99,-99,-99,3,3,2,-99,-99,3,4,-99,-99,1,-99,-99,2,3,3,-99,2,1,0,1,1,0,-99,1,3,-99,1,-99,-99,-99
2/10/2021,19,-99,-99,-99,3,3,2,-99,-99,3,4,-99,-99,1,-99,-99,2,3,2,-99,1,1,1,2,1,0,-99,1,4,-99,1,-99,-99,-99
2/10/2021,20,-99,-99,-99,2,2,2,-99,-99,3,4,-99,-99,1,-99,-99,2,3,2,-99,1,1,1,2,1,0,-99,1,4,-99,1,-99,-99,-99
2/10/2021,21,-99,-99,-99,2,2,2,-99,-99,3,4,-99,-99,1,-99,-99,2,3,2,-99,1,1,1,2,1,0,-99,1,3,-99,1,-99,-99,-99
2/10/2021,22,-99,-99,-99,2,2,2,-99,-99,2,3,-99,-99,1,-99,-99,2,3,2,-99,2,1,1,2,1,0,-99,1,4,-99,1,-99,-99,-99
2/10/2021,23,-99,-99,-99,2,3,2,-99,-99,2,3,-99,-99,0,-99,-99,2,3,2,-99,2,2,0,1,2,0,-99,1,3,-99,1,-99,-99,-99
2/10/2021,24,-99,-99,-99,2,2,2,-99,-99,2,2,-99,-99,0,-99,-99,2,4,2,-99,1,1,1,2,2,0,-99,1,3,-99,1,-99,-99,-99
2/11/2021,1,-99,-99,-99,2,2,2,-99,-99,2,2,-99,-99,0,-99,-99,3,4,2,-99,1,1,0,1,1,0,-99,1,3,-99,1,-99,-99,-99
2/11/2021,2,-99,-99,-99,2,2,2,-99,-99,2,2,-99,-99,0,-99,-99,2,4,3,-99,1,1,0,1,0,0,-99,1,2,-99,1,-99,-99,-99
2/11/2021,3,-99,-99,-99,2,2,2,-99,-99,2,2,-99,-99,0,-99,-99,1,3,2,-99,1,1,0,1,0,0,-99,1,2,-99,1,-99,-99,-99
2/11/2021,4,-99,-99,-99,2,2,2,-99,-99,2,2,-99,-99,0,-99,-99,1,2,3,-99,1,1,0,1,1,0,-99,1,2,-99,1,-99,-99,-99
2/11/2021,5,-99,-99,-99,1,2,2,-99,-99,2,2,-99,-99,0,-99,-99,1,2,3,-99,1,1,0,1,1,0,-99,1,2,-99,0,-99,-99,-99
2/11/2021,6,-99,-99,-99,1,2,2,-99,-99,2,2,-99,-99,0,-99,-99,1,2,4,-99,1,1,0,1,2,0,-99,1,3,-99,0,-99,-99,-99
2/11/2021,7,-99,-99,-99,2,3,2,-99,-99,3,3,-99,-99,0,-99,-99,2,3,2,-99,1,2,1,2,2,0,-99,1,3,-99,0,-99,-99,-99
2/11/2021,8,-99,-99,-99,2,3,3,-99,-99,6,4,-99,-99,1,-99,-99,2,3,5,-99,1,5,1,2,5,0,-99,1,4,-99,1,-99,-99,-99
2/11/2021,9,-99,-99,-99,4,2,3,-99,-99,5,5,-99,-99,1,-99,-99,4,3,5,-99,1,2,2,2,3,1,-99,1,4,-99,1,-99,-99,-99
2/11/2021,10,-99,-99,-99,2,2,3,-99,-99,6,7,-99,-99,1,-99,-99,3,2,3,-99,1,1,1,-99,3,0,-99,1,4,-99,1,-99,-99,-99
2/11/2021,11,-99,-99,-99,1,1,2,-99,-99,4,4,-99,-99,1,-99,-99,2,1,1,-99,1,1,0,-99,2,0,-99,1,2,-99,0,-99,-99,-99
2/11/2021,12,-99,-99,-99,1,1,2,-99,-99,3,3,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,-99,1,0,-99,0,2,-99,0,-99,-99,-99
2/11/2021,13,-99,-99,-99,1,1,2,-99,-99,2,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/11/2021,14,-99,-99,-99,1,1,2,-99,-99,2,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/11/2021,15,-99,-99,-99,1,1,2,-99,-99,2,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,-99,2,-99,0,-99,-99,-99
2/11/2021,16,-99,-99,-99,1,1,2,-99,-99,1,1,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/11/2021,17,-99,-99,-99,1,1,2,-99,-99,2,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,1,0,-99,1,1,-99,0,-99,-99,-99
2/11/2021,18,-99,-99,-99,1,1,2,-99,-99,2,2,-99,-99,1,-99,-99,1,-99,1,-99,1,0,0,1,0,0,-99,1,1,-99,0,-99,-99,-99
2/11/2021,19,-99,-99,-99,1,1,2,-99,-99,2,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/11/2021,20,-99,-99,-99,1,1,2,-99,-99,2,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,1,0,-99,1,2,-99,1,-99,-99,-99
2/11/2021,21,-99,-99,-99,1,1,2,-99,-99,2,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,1,0,-99,1,2,-99,1,-99,-99,-99
2/11/2021,22,-99,-99,-99,1,1,2,-99,-99,2,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,1,0,-99,1,2,-99,1,-99,-99,-99
2/11/2021,23,-99,-99,-99,1,1,2,-99,-99,2,2,-99,-99,1,-99,-99,2,2,1,-99,1,1,0,1,1,0,-99,1,2,-99,1,-99,-99,-99
2/11/2021,24,-99,-99,-99,1,1,2,-99,-99,3,2,-99,-99,1,-99,-99,1,1,2,-99,1,0,0,1,1,0,-99,1,2,-99,1,-99,-99,-99
2/12/2021,1,-99,-99,-99,2,2,2,-99,-99,2,2,-99,-99,1,-99,-99,1,1,2,-99,1,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/12/2021,2,-99,-99,-99,2,2,2,-99,-99,2,2,-99,-99,0,-99,-99,1,2,2,-99,1,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/12/2021,3,-99,-99,-99,2,2,2,-99,-99,3,2,-99,-99,0,-99,-99,1,2,1,-99,1,0,0,1,1,0,-99,-99,3,-99,0,-99,-99,-99
2/12/2021,4,-99,-99,-99,2,2,2,-99,-99,3,2,-99,-99,0,-99,-99,1,3,1,-99,1,1,0,1,1,0,-99,1,3,-99,0,-99,-99,-99
2/12/2021,5,-99,-99,-99,1,2,2,-99,-99,2,2,-99,-99,1,-99,-99,1,2,2,-99,1,1,0,1,1,0,-99,1,2,-99,0,-99,-99,-99
2/12/2021,6,-99,-99,-99,2,3,2,-99,-99,2,2,-99,-99,1,-99,-99,1,3,2,-99,1,1,0,1,1,0,-99,1,2,-99,0,-99,-99,-99
2/12/2021,7,-99,-99,-99,2,3,2,-99,-99,3,2,-99,-99,1,-99,-99,2,4,3,-99,1,2,0,1,1,0,-99,1,2,-99,1,-99,-99,-99
2/12/2021,8,-99,-99,-99,2,3,2,-99,-99,5,3,-99,-99,1,-99,-99,3,5,4,-99,1,2,1,2,3,0,-99,1,3,-99,1,-99,-99,-99
2/12/2021,9,-99,-99,-99,2,3,3,-99,-99,6,5,-99,-99,1,-99,-99,5,3,3,-99,1,2,1,2,4,0,-99,2,4,-99,1,-99,-99,-99
2/12/2021,10,-99,-99,-99,2,3,3,-99,-99,4,5,-99,-99,1,-99,-99,3,2,3,-99,1,1,1,1,2,0,-99,1,4,-99,1,-99,-99,-99
2/12/2021,11,-99,-99,-99,2,2,2,-99,-99,3,2,-99,-99,1,-99,-99,1,2,2,-99,1,0,1,1,1,0,-99,1,2,-99,1,-99,-99,-99
2/12/2021,12,-99,-99,-99,1,1,2,-99,-99,2,3,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,2,-99,1,-99,-99,-99
2/12/2021,13,-99,-99,-99,1,1,2,-99,-99,2,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,2,-99,1,-99,-99,-99
2/12/2021,14,-99,-99,-99,1,1,2,-99,-99,2,2,-99,-99,0,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,1,-99,1,-99,-99,-99
2/12/2021,15,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,0,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/12/2021,16,-99,-99,-99,1,0,1,-99,-99,1,2,-99,-99,0,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,1,-99,0,-99,-99,-99
2/12/2021,17,-99,-99,-99,1,1,1,-99,-99,1,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,1,-99,0,-99,-99,-99
2/12/2021,18,-99,-99,-99,1,1,1,-99,-99,1,2,-99,-99,0,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/12/2021,19,-99,-99,-99,1,1,1,-99,-99,1,1,-99,-99,0,-99,-99,1,1,0,-99,1,0,0,1,0,0,-99,0,1,-99,0,-99,-99,-99
2/12/2021,20,-99,-99,-99,1,1,1,-99,-99,1,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,0,1,-99,0,-99,-99,-99
2/12/2021,21,-99,-99,-99,1,1,1,-99,-99,1,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/12/2021,22,-99,-99,-99,1,1,1,-99,-99,1,2,-99,-99,0,-99,-99,0,1,1,-99,1,1,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/12/2021,23,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,0,-99,-99,1,1,1,-99,1,1,0,1,1,0,-99,0,2,-99,0,-99,-99,-99
2/12/2021,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/13/2021,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/13/2021,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/13/2021,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/13/2021,4,-99,-99,-99,2,1,1,-99,-99,2,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,1,0,-99,0,1,-99,0,-99,-99,-99
2/13/2021,5,-99,-99,-99,1,2,1,-99,-99,3,2,-99,-99,1,-99,-99,0,1,1,-99,1,0,0,1,0,0,-99,0,1,-99,0,-99,-99,-99
2/13/2021,6,-99,-99,-99,1,1,1,-99,-99,3,1,-99,-99,1,-99,-99,1,2,1,-99,1,0,0,1,0,0,-99,0,1,-99,0,-99,-99,-99
2/13/2021,7,-99,-99,-99,1,1,1,-99,-99,4,2,-99,-99,1,-99,-99,1,2,2,-99,1,0,0,1,0,0,-99,0,1,-99,0,-99,-99,-99
2/13/2021,8,-99,-99,-99,2,2,2,-99,-99,5,2,-99,-99,1,-99,-99,1,3,2,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/13/2021,9,-99,-99,-99,3,1,2,-99,-99,7,2,-99,-99,1,-99,-99,1,2,2,-99,1,0,0,1,0,0,-99,0,2,-99,1,-99,-99,-99
2/13/2021,10,-99,-99,-99,2,1,2,-99,-99,3,3,-99,-99,1,-99,-99,1,1,2,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/13/2021,11,-99,-99,-99,1,1,2,-99,-99,2,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/13/2021,12,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/13/2021,13,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/13/2021,14,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,1,-99,-99,1,1,1,-99,1,1,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/13/2021,15,-99,-99,-99,1,1,2,-99,-99,1,2,-99,-99,1,-99,-99,1,1,1,-99,1,1,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/13/2021,16,-99,-99,-99,1,1,1,-99,-99,1,2,-99,-99,0,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/13/2021,17,-99,-99,-99,1,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/13/2021,18,-99,-99,-99,1,1,1,-99,-99,1,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/13/2021,19,-99,-99,-99,1,0,2,-99,-99,1,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/13/2021,20,-99,-99,-99,1,0,2,-99,-99,1,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,1,-99,0,-99,-99,-99
2/13/2021,21,-99,-99,-99,1,1,2,-99,-99,2,2,-99,-99,0,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/13/2021,22,-99,-99,-99,1,1,2,-99,-99,2,2,-99,-99,0,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/13/2021,23,-99,-99,-99,1,1,1,-99,-99,1,3,-99,-99,0,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/13/2021,24,-99,-99,-99,1,1,2,-99,-99,2,2,-99,-99,0,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/14/2021,1,-99,-99,-99,1,1,2,-99,-99,3,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/14/2021,2,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,0,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/14/2021,3,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,0,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/14/2021,4,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,0,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/14/2021,5,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,0,-99,-99,0,1,0,-99,0,0,0,1,0,0,-99,0,3,-99,0,-99,-99,-99
2/14/2021,6,-99,-99,-99,1,0,1,-99,-99,2,2,-99,-99,1,-99,-99,1,1,0,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/14/2021,7,-99,-99,-99,1,1,1,-99,-99,3,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/14/2021,8,-99,-99,-99,1,1,1,-99,-99,3,2,-99,-99,1,-99,-99,1,2,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/14/2021,9,-99,-99,-99,1,1,1,-99,-99,4,3,-99,-99,1,-99,-99,1,1,1,-99,1,1,0,1,1,0,-99,1,3,-99,1,-99,-99,-99
2/14/2021,10,-99,-99,-99,1,1,2,-99,-99,4,6,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,1,0,-99,1,2,-99,1,-99,-99,-99
2/14/2021,11,-99,-99,-99,1,1,2,-99,-99,3,5,-99,-99,1,-99,-99,1,1,1,-99,1,1,0,1,1,0,-99,1,2,-99,1,-99,-99,-99
2/14/2021,12,-99,-99,-99,1,1,2,-99,-99,3,2,-99,-99,1,-99,-99,1,1,1,-99,1,1,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/14/2021,13,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,1,0,-99,1,1,-99,0,-99,-99,-99
2/14/2021,14,-99,-99,-99,1,1,1,-99,-99,2,3,-99,-99,1,-99,-99,1,1,1,-99,1,1,0,1,0,0,-99,1,2,-99,1,-99,-99,-99
2/14/2021,15,-99,-99,-99,1,1,1,-99,-99,1,2,-99,-99,1,-99,-99,1,1,1,-99,1,1,0,1,0,0,-99,1,2,-99,1,-99,-99,-99
2/14/2021,16,-99,-99,-99,1,1,1,-99,-99,1,2,-99,-99,1,-99,-99,1,1,1,-99,1,1,0,1,1,0,-99,1,2,-99,0,-99,-99,-99
2/14/2021,17,-99,-99,-99,1,1,2,-99,-99,1,2,-99,-99,1,-99,-99,1,1,1,-99,1,1,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/14/2021,18,-99,-99,-99,1,1,2,-99,-99,1,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,1,0,-99,1,2,-99,0,-99,-99,-99
2/14/2021,19,-99,-99,-99,1,1,2,-99,-99,1,2,-99,-99,1,-99,-99,1,1,1,-99,2,0,0,1,1,0,-99,1,2,-99,0,-99,-99,-99
2/14/2021,20,-99,-99,-99,1,1,2,-99,-99,1,2,-99,-99,1,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/14/2021,21,-99,-99,-99,1,1,1,-99,-99,1,2,-99,-99,0,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/14/2021,22,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,0,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/14/2021,23,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,0,-99,-99,1,1,1,-99,1,1,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/14/2021,24,-99,-99,-99,1,1,1,-99,-99,3,2,-99,-99,0,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/15/2021,1,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,0,-99,-99,1,0,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/15/2021,2,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,0,-99,-99,0,0,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/15/2021,3,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,0,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/15/2021,4,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,0,-99,-99,1,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/15/2021,5,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,0,-99,-99,0,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/15/2021,6,-99,-99,-99,1,1,1,-99,-99,3,2,-99,-99,0,-99,-99,0,1,1,-99,1,0,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/15/2021,7,-99,-99,-99,1,1,1,-99,-99,4,3,-99,-99,1,-99,-99,1,2,3,-99,1,0,0,1,0,0,-99,0,4,-99,1,-99,-99,-99
2/15/2021,8,-99,-99,-99,2,2,1,-99,-99,5,4,-99,-99,1,-99,-99,2,5,4,-99,1,1,0,1,0,0,-99,0,3,-99,1,-99,-99,-99
2/15/2021,9,-99,-99,-99,2,2,2,-99,-99,5,4,-99,-99,1,-99,-99,1,3,4,-99,1,3,0,3,1,0,-99,1,4,-99,2,-99,-99,-99
2/15/2021,10,-99,-99,-99,1,1,2,-99,-99,4,7,-99,-99,1,-99,-99,1,1,2,-99,1,2,0,3,1,0,-99,1,3,-99,1,-99,-99,-99
2/15/2021,11,-99,-99,-99,1,1,1,-99,-99,3,4,-99,-99,1,-99,-99,1,1,-99,-99,1,1,0,-99,0,0,-99,1,2,-99,0,-99,-99,-99
2/15/2021,12,-99,-99,-99,1,1,1,-99,-99,2,4,-99,-99,1,-99,-99,1,1,-99,-99,1,0,0,1,0,0,-99,0,2,-99,1,-99,-99,-99
2/15/2021,13,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,1,-99,-99,1,1,-99,-99,1,0,0,1,0,0,-99,1,2,-99,1,-99,-99,-99
2/15/2021,14,-99,-99,-99,2,1,1,-99,-99,2,2,-99,-99,1,-99,-99,1,2,-99,-99,1,1,0,1,0,0,-99,1,2,-99,1,-99,-99,-99
2/15/2021,15,-99,-99,-99,1,1,2,-99,-99,1,3,-99,-99,1,-99,-99,1,1,-99,-99,1,1,1,1,1,0,-99,1,2,-99,1,-99,-99,-99
2/15/2021,16,-99,-99,-99,1,1,2,-99,-99,1,2,-99,-99,1,-99,-99,1,1,0,-99,3,1,0,1,0,0,-99,1,2,-99,1,-99,-99,-99
2/15/2021,17,-99,-99,-99,1,1,2,-99,-99,1,2,-99,-99,1,-99,-99,1,1,0,-99,3,1,0,1,0,0,-99,1,2,-99,1,-99,-99,-99
2/15/2021,18,-99,-99,-99,1,1,1,-99,-99,1,2,-99,-99,1,-99,-99,1,1,0,-99,2,1,0,1,0,0,-99,2,2,-99,0,-99,-99,-99
2/15/2021,19,-99,-99,-99,1,1,1,-99,-99,1,2,-99,-99,1,-99,-99,1,1,0,-99,3,0,0,1,0,0,-99,1,2,-99,1,-99,-99,-99
2/15/2021,20,-99,-99,-99,1,1,1,-99,-99,1,2,-99,-99,1,-99,-99,1,1,0,-99,3,-99,0,1,1,0,-99,1,1,-99,1,-99,-99,-99
2/15/2021,21,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,1,-99,-99,1,1,0,-99,1,0,0,1,0,0,-99,1,1,-99,0,-99,-99,-99
2/15/2021,22,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,0,-99,-99,1,1,0,-99,1,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/15/2021,23,-99,-99,-99,1,1,1,-99,-99,2,2,-99,-99,0,-99,-99,1,1,0,-99,1,1,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/15/2021,24,-99,-99,-99,1,1,1,-99,-99,1,2,-99,-99,0,-99,-99,1,1,0,-99,1,1,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/16/2021,1,-99,-99,-99,1,1,1,-99,-99,1,2,1,-99,0,-99,-99,1,1,1,-99,1,1,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/16/2021,2,-99,-99,-99,1,2,1,-99,-99,2,2,1,-99,0,-99,-99,1,1,0,-99,1,0,0,1,1,0,-99,1,2,-99,0,-99,-99,-99
2/16/2021,3,-99,-99,-99,1,2,1,-99,-99,1,2,1,-99,0,-99,-99,1,1,0,-99,1,0,0,1,0,0,-99,1,2,-99,0,-99,-99,-99
2/16/2021,4,-99,-99,-99,1,2,1,-99,-99,1,2,1,-99,0,-99,-99,1,1,0,-99,1,0,0,1,0,0,-99,1,3,-99,0,-99,-99,-99
2/16/2021,5,-99,-99,-99,1,2,1,-99,-99,2,2,1,-99,0,-99,-99,0,2,1,-99,1,1,0,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/16/2021,6,-99,-99,-99,1,2,1,-99,-99,3,2,1,-99,0,-99,-99,1,4,1,-99,1,0,0,1,0,0,-99,0,3,-99,1,-99,-99,-99
2/16/2021,7,-99,-99,-99,2,3,1,-99,-99,5,4,1,-99,0,-99,-99,1,5,1,-99,1,1,0,1,0,0,-99,1,4,-99,1,-99,-99,-99
2/16/2021,8,-99,-99,-99,3,3,-99,-99,-99,6,5,4,-99,0,-99,-99,2,7,4,-99,1,9,0,1,1,0,-99,0,4,-99,1,-99,-99,-99
2/16/2021,9,-99,-99,-99,3,3,2,-99,-99,7,6,4,-99,1,-99,-99,2,3,2,-99,1,4,0,4,1,0,-99,1,4,-99,1,-99,-99,-99
2/16/2021,10,-99,-99,-99,1,1,2,-99,-99,4,8,2,-99,1,-99,-99,1,2,1,-99,1,1,-99,1,1,0,-99,0,3,-99,1,-99,-99,-99
2/16/2021,11,-99,-99,-99,1,1,1,-99,-99,4,4,1,-99,-99,-99,-99,1,1,0,-99,1,0,-99,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/16/2021,12,-99,-99,-99,1,1,1,-99,-99,2,2,1,-99,-99,-99,-99,1,1,0,-99,1,0,-99,1,0,0,-99,0,2,-99,0,-99,-99,-99
2/16/2021,13,-99,-99,-99,1,1,1,-99,-99,1,2,1,-99,-99,-99,-99,0,1,0,-99,1,0,-99,1,0,0,-99,1,2,-99,-99,-99,-99,-99
2/16/2021,14,-99,-99,-99,1,1,1,-99,-99,1,2,1,-99,-99,-99,-99,1,1,0,-99,1,1,0,1,0,0,-99,1,2,-99,-99,-99,-99,-99
2/16/2021,15,-99,-99,-99,1,1,1,-99,-99,1,5,1,-99,-99,-99,-99,1,1,0,-99,1,1,0,1,0,0,-99,1,2,-99,-99,-99,-99,-99
