Fecha,promedioGas,Infectados,Defunciones,Hospitalizados,Acumulado,TIncidencia,Mortalidad,Letalidad,Poblacion,DensidadP
1/1/2020,0.5217391304347826,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/2/2020,0.6190476190476191,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/3/2020,0.6666666666666666,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/4/2020,7.916666666666668,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/5/2020,4.125,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/6/2020,7.541666666666668,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/7/2020,11.173913043478262,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/8/2020,6.666666666666668,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/9/2020,2.9166666666666665,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/10/2020,0.7391304347826086,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/11/2020,0.9583333333333334,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/12/2020,3.7916666666666665,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/13/2020,2.608695652173913,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/14/2020,3.809523809523809,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/15/2020,4.208333333333333,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/16/2020,3.9583333333333335,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/17/2020,2.958333333333333,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/18/2020,2.333333333333333,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/19/2020,1.173913043478261,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/20/2020,0.3333333333333333,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/21/2020,0.9565217391304348,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/22/2020,3.952380952380953,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/23/2020,0.7083333333333334,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/24/2020,0.8333333333333334,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/25/2020,1.0,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/26/2020,3.0476190476190474,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/27/2020,1.9,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/28/2020,0.7083333333333334,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/29/2020,4.208333333333333,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/30/2020,0.9583333333333334,0,0,0,0,0.0,0.0,0.0,199224,2787.52
1/31/2020,1.0,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/1/2020,11.333333333333336,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/2/2020,3.625,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/3/2020,1.0833333333333333,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/4/2020,0.7916666666666666,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/5/2020,0.7916666666666666,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/6/2020,0.7826086956521741,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/7/2020,1.0476190476190477,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/8/2020,0.875,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/9/2020,1.1666666666666667,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/10/2020,2.958333333333333,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/11/2020,2.833333333333333,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/12/2020,1.0,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/13/2020,3.333333333333333,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/14/2020,5.166666666666667,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/15/2020,3.083333333333333,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/16/2020,3.0,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/17/2020,1.9166666666666667,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/18/2020,1.9285714285714288,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/19/2020,9.619047619047619,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/20/2020,3.0416666666666665,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/21/2020,5.0,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/22/2020,3.375,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/23/2020,1.4166666666666667,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/24/2020,1.173913043478261,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/25/2020,0.19047619047619047,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/26/2020,6.916666666666668,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/27/2020,7.0,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/28/2020,2.3,0,0,0,0,0.0,0.0,0.0,199224,2787.52
2/29/2020,0.0,0,0,0,0,0.0,0.0,0.0,199224,2787.52
3/1/2020,0.0,0,0,0,0,0.0,0.0,0.0,199224,2787.52
3/2/2020,0.0,0,0,0,0,0.0,0.0,0.0,199224,2787.52
3/3/2020,0.0,0,0,0,0,0.0,0.0,0.0,199224,2787.52
3/4/2020,0.0,0,0,0,0,0.0,0.0,0.0,199224,2787.52
3/5/2020,0.0,0,0,0,0,0.0,0.0,0.0,199224,2787.52
3/6/2020,0.0,0,0,0,0,0.0,0.0,0.0,199224,2787.52
3/7/2020,0.0,0,0,0,0,0.0,0.0,0.0,199224,2787.52
3/8/2020,0.0,0,0,0,0,0.0,0.0,0.0,199224,2787.52
3/9/2020,0.0,0,0,0,0,0.0,0.0,0.0,199224,2787.52
3/10/2020,0.0,1,0,0,1,5.019475565192948e-06,0.0,0.0,199224,2787.52
3/11/2020,0.0,2,0,0,3,1.5058426695578846e-05,0.0,0.0,199224,2787.52
3/12/2020,0.0,5,0,1,8,4.0155804521543593e-05,0.0,0.0,199224,2787.52
3/13/2020,0.0,4,1,1,11,5.521423121712244e-05,0.5019475565192948,909.0909090909091,199224,2787.52
3/14/2020,0.0,7,0,0,18,9.035056017347308e-05,0.0,0.0,199224,2787.52
3/15/2020,0.0,2,0,0,20,0.00010038951130385896,0.0,0.0,199224,2787.52
3/16/2020,0.0,3,0,0,23,0.00011544793799943779,0.0,0.0,199224,2787.52
3/17/2020,0.0,11,0,1,34,0.00017066216921656022,0.0,0.0,199224,2787.52
3/18/2020,0.0,4,0,0,38,0.00019074007147733204,0.0,0.0,199224,2787.52
3/19/2020,3.5909090909090913,6,0,1,44,0.0002208569248684897,0.0,0.0,199224,2787.52
3/20/2020,2.333333333333333,4,0,0,48,0.00024093482712926156,0.0,0.0,199224,2787.52
3/21/2020,1.3333333333333333,0,0,0,48,0.00024093482712926156,0.0,0.0,199224,2787.52
3/22/2020,2.4166666666666665,0,0,0,48,0.00024093482712926156,0.0,0.0,199224,2787.52
3/23/2020,1.375,0,0,0,48,0.00024093482712926156,0.0,0.0,199224,2787.52
3/24/2020,3.375,5,0,1,52,0.0002610127293900333,0.0,0.0,199224,2787.52
3/25/2020,1.2608695652173914,2,0,0,52,0.0002610127293900333,0.0,0.0,199224,2787.52
3/26/2020,4.6190476190476195,3,0,1,50,0.0002509737782596474,0.0,0.0,199224,2787.52
3/27/2020,1.3333333333333333,7,0,3,54,0.00027105168052041917,0.0,0.0,199224,2787.52
3/28/2020,1.6666666666666667,1,0,1,48,0.00024093482712926156,0.0,0.0,199224,2787.52
3/29/2020,4.333333333333333,1,0,0,47,0.00023591535156406855,0.0,0.0,199224,2787.52
3/30/2020,2.833333333333333,3,0,1,47,0.00023591535156406855,0.0,0.0,199224,2787.52
3/31/2020,3.782608695652174,1,0,0,37,0.00018572059591213908,0.0,0.0,199224,2787.52
4/1/2020,1.4285714285714286,1,1,0,33,0.0001656426936513673,0.5019475565192948,303.03030303030306,199224,2787.52
4/2/2020,1.5,1,0,0,29,0.00014556479139059552,0.0,0.0,199224,2787.52
4/3/2020,1.8695652173913044,2,1,1,26,0.00013050636469501666,0.5019475565192948,384.61538461538464,199224,2787.52
4/4/2020,1.0,0,0,0,26,0.00013050636469501666,0.0,0.0,199224,2787.52
4/5/2020,1.125,0,0,0,26,0.00013050636469501666,0.0,0.0,199224,2787.52
4/6/2020,1.1111111111111112,3,1,0,28,0.00014054531582540256,0.5019475565192948,357.1428571428571,199224,2787.52
4/7/2020,1.4285714285714286,3,0,2,26,0.00013050636469501666,0.0,0.0,199224,2787.52
4/8/2020,0.8461538461538461,1,0,0,25,0.0001254868891298237,0.0,0.0,199224,2787.52
4/9/2020,1.0833333333333333,3,0,1,25,0.0001254868891298237,0.0,0.0,199224,2787.52
4/10/2020,1.7916666666666667,6,0,2,25,0.0001254868891298237,0.0,0.0,199224,2787.52
4/11/2020,1.0,3,0,0,28,0.00014054531582540256,0.0,0.0,199224,2787.52
4/12/2020,0.7826086956521741,1,0,1,28,0.00014054531582540256,0.0,0.0,199224,2787.52
4/13/2020,1.0,6,0,1,32,0.00016062321808617437,0.0,0.0,199224,2787.52
4/14/2020,1.125,3,3,1,31,0.00015560374252098142,1.5058426695578846,967.741935483871,199224,2787.52
4/15/2020,3.6666666666666665,6,1,3,35,0.0001756816447817532,0.5019475565192948,285.7142857142857,199224,2787.52
4/16/2020,1.5833333333333333,4,0,1,38,0.00019074007147733204,0.0,0.0,199224,2787.52
4/17/2020,1.8333333333333333,3,0,1,39,0.000195759547042525,0.0,0.0,199224,2787.52
4/18/2020,1.391304347826087,6,0,3,45,0.00022587640043368268,0.0,0.0,199224,2787.52
4/19/2020,1.4285714285714286,3,1,2,47,0.00023591535156406855,0.5019475565192948,212.7659574468085,199224,2787.52
4/20/2020,1.125,6,1,2,49,0.0002459543026944545,0.5019475565192948,204.0816326530612,199224,2787.52
4/21/2020,1.0833333333333333,2,0,2,49,0.0002459543026944545,0.0,0.0,199224,2787.52
4/22/2020,0.875,7,1,1,54,0.00027105168052041917,0.5019475565192948,185.18518518518516,199224,2787.52
4/23/2020,0.9583333333333334,9,0,2,61,0.0003061880094767699,0.0,0.0,199224,2787.52
4/24/2020,2.782608695652174,11,0,1,67,0.00033630486286792755,0.0,0.0,199224,2787.52
4/25/2020,1.0952380952380951,2,2,2,65,0.00032626591173754165,1.0038951130385896,307.69230769230774,199224,2787.52
4/26/2020,4.666666666666667,1,0,1,65,0.00032626591173754165,0.0,0.0,199224,2787.52
4/27/2020,1.0416666666666667,6,0,2,65,0.00032626591173754165,0.0,0.0,199224,2787.52
4/28/2020,2.083333333333333,6,0,1,69,0.0003463438139983134,0.0,0.0,199224,2787.52
4/29/2020,1.0416666666666667,12,1,2,74,0.00037144119182427817,0.5019475565192948,135.13513513513513,199224,2787.52
4/30/2020,1.25,7,0,2,78,0.00039151909408505,0.0,0.0,199224,2787.52
