FECHA,PROMEDIO
4/30/2020,0.18367447769621684
5/1/2020,0.2668707482993197
5/2/2020,0.29192428947863724
5/3/2020,0.19958592132505173
5/4/2020,0.20786749482401648
5/5/2020,0.19928312629399583
5/6/2020,0.20388198757763973
5/7/2020,0.25090702947845805
5/8/2020,0.28651656314699797
5/9/2020,0.2700051759834369
5/10/2020,0.15820393374741207
5/11/2020,0.242288961038961
5/12/2020,0.27339870533193517
5/13/2020,0.2632214464733262
5/14/2020,0.29589248742975455
5/15/2020,0.26790302089215134
5/16/2020,0.18571428571428572
5/17/2020,0.21181418219461695
5/18/2020,0.2318774878372402
5/19/2020,0.24405822247927517
5/20/2020,0.3322742474916389
5/21/2020,0.43357683982683987
5/22/2020,0.340703933747412
5/23/2020,0.3010182571052136
5/24/2020,0.20620882740447957
5/25/2020,0.2505455947561211
5/26/2020,0.2838008006486267
5/27/2020,0.38628053106313975
5/28/2020,0.30879917184265004
5/29/2020,0.2469979296066252
5/30/2020,0.1397515527950311
5/31/2020,0.2034013605442177
6/1/2020,0.22928113553113552
6/2/2020,0.19124999999999995
6/3/2020,0.11662137681159424
6/4/2020,0.15768673355629878
6/5/2020,0.15988422948289172
6/6/2020,0.20036630036630043
6/7/2020,0.18397435897435901
6/8/2020,0.20466540515167522
6/9/2020,0.30952380952380953
6/10/2020,0.22408280125671431
6/11/2020,0.14201885071450293
6/12/2020,0.14029304029304035
6/13/2020,0.1469481605351171
6/14/2020,0.17564102564102566
6/15/2020,0.21025641025641023
6/16/2020,0.22470238095238093
6/17/2020,0.23461538461538461
6/18/2020,0.2297802197802198
6/19/2020,0.19934630586804503
6/20/2020,0.23989687848383504
6/21/2020,0.31334118779770953
6/22/2020,0.366404428904429
6/23/2020,0.3039102564102564
6/24/2020,0.2726275103342773
6/25/2020,0.2571642512077295
6/26/2020,0.25686868686868686
6/27/2020,0.22854303908651735
6/28/2020,0.17915458937198067
6/29/2020,0.2748505118070336
6/30/2020,0.29760317460317454
7/1/2020,0.24376811594202905
7/2/2020,0.23083333333333333
7/3/2020,0.18182323232323233
7/4/2020,0.23243961352657003
7/5/2020,0.26264880952380953
7/6/2020,0.3546764346764346
7/7/2020,0.26042735042735043
7/8/2020,0.2257225672877847
7/9/2020,0.3660062111801243
7/10/2020,0.3370209274421229
7/11/2020,0.20163043478260867
7/12/2020,0.20009398496240605
7/13/2020,0.2805490365612648
7/14/2020,0.320595561594203
7/15/2020,0.2817945075757575
7/16/2020,0.2621490036231884
7/17/2020,0.2088541666666667
7/18/2020,0.25327380952380957
7/19/2020,0.2444444444444445
7/20/2020,0.34206410825199646
7/21/2020,0.26876417233560085
7/22/2020,0.2683667781493868
7/23/2020,0.25348343685300206
7/24/2020,0.2613186813186813
7/25/2020,0.28044871794871795
7/26/2020,0.33201345755693584
7/27/2020,0.2644316432359911
7/28/2020,0.19897276636407069
7/29/2020,0.3666666666666667
7/30/2020,0.37529359112065874
7/31/2020,0.3200757575757576
8/1/2020,0.4020874225843171
8/2/2020,0.29725473801560753
8/3/2020,0.37854355789138394
8/4/2020,0.4137939958592132
8/5/2020,0.23956043956043957
8/6/2020,0.2587123745819398
8/7/2020,0.16900879917184267
8/8/2020,0.16250000000000003
8/9/2020,0.27179487179487183
8/10/2020,0.37063823857302114
8/11/2020,0.36069486069486073
8/12/2020,0.3000423260949577
8/13/2020,0.26055491990846685
8/14/2020,0.38260570128159055
8/15/2020,0.3634041501976285
8/16/2020,0.2124404761904762
8/17/2020,0.2833333333333333
8/18/2020,0.22837474120082818
8/19/2020,0.27591666666666664
8/20/2020,0.2701086956521739
8/21/2020,0.27416666666666667
8/22/2020,0.22219861660079046
8/23/2020,0.12952380952380954
8/24/2020,0.2211594202898551
8/25/2020,0.23359683794466407
8/26/2020,0.27499999999999997
8/27/2020,0.22777633312530335
8/28/2020,0.3852617079889807
8/29/2020,0.29523809523809524
8/30/2020,0.1670454545454546
8/31/2020,0.2564049586776859
9/1/2020,0.2682105641394179
9/2/2020,0.252901545095221
9/3/2020,0.20216162036424154
9/4/2020,0.14081070444706809
9/5/2020,0.23934453227931485
9/6/2020,0.156140350877193
9/7/2020,0.22845849802371546
9/8/2020,0.29583333333333334
9/9/2020,0.2560276679841897
9/10/2020,0.3391877420824789
9/11/2020,0.2428030303030303
9/12/2020,0.22152777777777777
9/13/2020,0.1288194444444445
9/14/2020,0.24882643656242057
9/15/2020,0.23346018413953196
9/16/2020,0.1546957671957672
9/17/2020,0.23715277777777777
9/18/2020,0.2803925120772947
9/19/2020,0.25943538647342995
9/20/2020,0.24729770531400963
9/21/2020,0.3524801587301587
9/22/2020,0.3943582400337256
9/23/2020,0.30981062744896737
9/24/2020,0.308452380952381
9/25/2020,0.3835507246376812
9/26/2020,0.4519540369368745
9/27/2020,0.3719668737060041
9/28/2020,0.2444625452520189
9/29/2020,0.2138400046008742
9/30/2020,0.3048484848484849
10/1/2020,0.29978453008344313
10/2/2020,0.19554649758454104
10/3/2020,0.17664141414141418
10/4/2020,0.14287802840434422
10/5/2020,0.2104166666666667
10/6/2020,0.3015522068511199
10/7/2020,0.34885636432079115
10/8/2020,0.35558899269373573
10/9/2020,0.3324096947738252
10/10/2020,0.31188213589529384
10/11/2020,0.2448877360562143
10/12/2020,0.2928226363008973
10/13/2020,0.3074769433465086
10/14/2020,0.23885566188197768
10/15/2020,0.2989314374689868
10/16/2020,0.2379918805277657
10/17/2020,0.20010330578512397
10/18/2020,0.3932686549287341
10/19/2020,0.326534614923943
10/20/2020,0.2441530208921513
10/21/2020,0.22447855175127904
10/22/2020,0.34183834586466166
10/23/2020,0.3022524712364284
10/24/2020,0.27358995089232235
10/25/2020,0.2933135704874836
10/26/2020,0.41127978498167805
10/27/2020,0.3830744508017236
10/28/2020,0.3645191409897292
10/29/2020,0.36122457824402904
10/30/2020,0.22916666666666663
10/31/2020,0.3028985507246377
11/1/2020,0.2355042520062283
11/2/2020,0.12121212121212124
11/3/2020,0.25358282068808385
11/4/2020,0.31244019138755985
11/5/2020,0.28758234519104087
11/6/2020,0.323435441370224
11/7/2020,0.3684759735031475
11/8/2020,0.39791901938641067
11/9/2020,0.3955181304978132
11/10/2020,0.3935285698600916
11/11/2020,0.41619196349459514
11/12/2020,0.4140557359307359
11/13/2020,0.39242267139502635
11/14/2020,0.4431637183859051
11/15/2020,0.28762101331760775
11/16/2020,0.15034722222222227
11/17/2020,0.20973128019323672
11/18/2020,0.2676040294246816
11/19/2020,0.32140916149068327
11/20/2020,0.40778318903318905
11/21/2020,0.18799603174603183
11/22/2020,0.2052385265700483
11/23/2020,0.2825722284961415
11/24/2020,0.4439750054726835
11/25/2020,0.3941643270922952
11/26/2020,0.39088155686482345
11/27/2020,0.46107427287767844
11/28/2020,0.4493341894173937
11/29/2020,0.4545980815681902
11/30/2020,0.32264081027667985
12/1/2020,0.3130062206735547
12/2/2020,0.26097872538089933
12/3/2020,0.3343257858699035
12/4/2020,0.358522551850641
12/5/2020,0.27722459679696526
12/6/2020,0.29651384808325054
12/7/2020,0.3220454545454545
12/8/2020,0.3531703552083987
12/9/2020,0.42012265512265523
12/10/2020,0.3839736828596825
12/11/2020,0.39677070468863074
12/12/2020,0.40707602339181287
12/13/2020,0.31958290200138023
12/14/2020,0.2933910505988679
12/15/2020,0.3216023207528625
12/16/2020,0.35387085137085134
12/17/2020,0.3215083265641046
12/18/2020,0.41593846894905245
12/19/2020,0.4186687795741
12/20/2020,0.2822916666666666
12/21/2020,0.38531746031746045
12/22/2020,0.400356829161177
12/23/2020,0.4658369010584147
12/24/2020,0.5012309721868548
12/25/2020,0.2789772727272728
12/26/2020,0.3389176443524269
12/27/2020,0.3796171034203155
12/28/2020,0.42646368380812794
12/29/2020,0.4804275207008583
12/30/2020,0.3103928257732605
12/31/2020,0.17851688825008982
