FECHA,PROMEDIO
5/8/2020,1.0
5/12/2020,0.8333333333333333
5/13/2020,0.75
5/14/2020,0.75
5/15/2020,1.0
5/16/2020,1.0
5/19/2020,0.6666666666666666
5/21/2020,1.0
5/22/2020,0.8333333333333333
5/23/2020,0.8888888888888888
5/25/2020,1.0
5/26/2020,1.0
5/27/2020,1.0
5/29/2020,0.8333333333333334
6/1/2020,0.625
6/2/2020,1.0
6/4/2020,0.9285714285714286
6/5/2020,1.0
6/9/2020,1.0
6/10/2020,0.9285714285714286
6/18/2020,0.5
6/20/2020,1.0
6/21/2020,0.625
6/22/2020,1.0
6/23/2020,0.7424242424242423
6/24/2020,0.5
6/25/2020,0.6375
6/26/2020,0.815151515151515
6/27/2020,0.9285714285714286
6/29/2020,1.0
6/30/2020,1.0
7/1/2020,1.0
7/3/2020,1.0
7/5/2020,0.8333333333333333
7/6/2020,0.8333333333333334
7/7/2020,0.75
7/8/2020,0.8
7/9/2020,0.7714285714285715
7/10/2020,0.7777777777777778
7/13/2020,1.0
7/14/2020,0.9285714285714286
7/15/2020,1.0
7/16/2020,0.7142857142857143
7/17/2020,0.8571428571428571
7/18/2020,1.0
7/19/2020,0.9
7/20/2020,1.0
7/21/2020,1.0
7/22/2020,1.0
7/23/2020,1.0
7/25/2020,1.0
7/26/2020,0.6666666666666666
7/27/2020,0.9444444444444443
7/28/2020,1.0
7/29/2020,0.9333333333333332
7/30/2020,0.7888888888888889
7/31/2020,0.5625
8/1/2020,0.8571428571428571
8/2/2020,0.7083333333333334
8/3/2020,0.75
8/4/2020,0.861111111111111
8/5/2020,0.7777777777777777
8/6/2020,0.8333333333333334
8/7/2020,1.0
8/9/2020,1.0
8/10/2020,0.8827160493827161
8/11/2020,0.8800000000000001
8/12/2020,0.8055555555555555
8/13/2020,1.0
8/14/2020,0.9714285714285714
8/15/2020,0.7916666666666666
8/16/2020,1.0
8/17/2020,0.9166666666666666
8/18/2020,0.8095238095238094
8/19/2020,1.0
8/20/2020,1.0
8/21/2020,1.0
8/22/2020,0.9
8/24/2020,1.0
8/25/2020,1.0
8/26/2020,1.0
8/27/2020,1.0
8/28/2020,0.9178571428571428
8/29/2020,1.0
8/30/2020,1.0
8/31/2020,0.875
9/1/2020,0.9444444444444443
9/2/2020,1.0
9/3/2020,1.0
9/5/2020,0.9166666666666666
9/6/2020,1.0
9/7/2020,0.9
9/8/2020,0.75
9/9/2020,1.0
9/10/2020,0.8055555555555557
9/11/2020,1.0
9/14/2020,1.0
9/15/2020,1.0
9/17/2020,1.0
9/19/2020,1.0
9/20/2020,0.6666666666666666
9/21/2020,0.8666666666666667
9/22/2020,0.8333333333333335
9/23/2020,0.8888888888888888
9/24/2020,0.5
9/26/2020,1.0
9/27/2020,1.0
9/28/2020,0.9583333333333334
9/30/2020,1.0
10/1/2020,1.0
10/2/2020,0.5
10/5/2020,0.6666666666666666
10/6/2020,0.9
10/7/2020,0.9166666666666666
10/8/2020,1.0
10/9/2020,0.9629629629629629
10/10/2020,0.9642857142857143
10/11/2020,1.0
10/12/2020,0.975
10/13/2020,0.8805555555555555
10/14/2020,0.7777777777777778
10/15/2020,0.8863636363636364
10/16/2020,0.65
10/17/2020,0.6
10/18/2020,0.7210884353741497
10/19/2020,0.7083333333333333
10/20/2020,0.6833333333333333
10/21/2020,0.5
10/22/2020,1.0
10/23/2020,0.9642857142857143
10/24/2020,0.9047619047619048
10/25/2020,0.9330357142857143
10/26/2020,0.8928571428571429
10/27/2020,1.0
10/28/2020,0.9523809523809523
10/29/2020,0.8
10/30/2020,0.5
10/31/2020,0.9444444444444445
11/1/2020,0.7946428571428571
11/3/2020,1.0
11/4/2020,0.8795918367346938
11/5/2020,0.9375
11/6/2020,0.9666666666666668
11/7/2020,0.815625
11/8/2020,1.0
11/9/2020,0.9047619047619048
11/10/2020,0.9583333333333333
11/11/2020,0.9583333333333334
11/12/2020,0.95
11/13/2020,0.9
11/14/2020,0.9142857142857144
11/15/2020,1.0
11/16/2020,1.0
11/19/2020,0.984375
11/20/2020,0.8310689310689311
11/21/2020,1.0
11/22/2020,0.7555555555555555
11/23/2020,0.9083333333333333
11/24/2020,0.9122222222222222
11/25/2020,0.8888888888888888
11/26/2020,0.9292929292929293
11/27/2020,0.9629629629629629
11/28/2020,0.9155844155844156
11/29/2020,0.8979591836734694
11/30/2020,1.0
12/1/2020,0.925925925925926
12/2/2020,1.0
12/3/2020,1.0
12/4/2020,0.9717261904761905
12/5/2020,1.0
12/6/2020,0.984375
12/7/2020,0.861111111111111
12/8/2020,0.9027777777777777
12/9/2020,0.9168831168831169
12/10/2020,0.8928571428571428
12/11/2020,1.0
12/12/2020,0.9166666666666666
12/13/2020,0.9025974025974025
12/14/2020,0.5
12/15/2020,0.9081632653061226
12/16/2020,0.7666666666666667
12/17/2020,0.8958333333333334
12/18/2020,0.828125
12/19/2020,0.7928571428571429
12/20/2020,0.96
12/21/2020,0.7500000000000001
12/22/2020,0.7783333333333334
12/23/2020,0.9563492063492064
12/24/2020,0.9141414141414143
12/25/2020,1.0
12/26/2020,0.8380952380952381
12/27/2020,0.875
12/28/2020,0.8809523809523809
12/29/2020,0.8350694444444444
12/30/2020,0.7407407407407408
12/31/2020,0.6666666666666666
