Estado,Fecha,Infectados,Curados,Defunciones,Acumulado,Poblacion,TIncidencia,promedioCO,promedioO3,promedioSO2,promedioCOEsc,promedioO3Esc,promedioSO2Esc,Cluster
Ciudad de México,2020-01-19,0,0,0,0,8918653,0.0,0.19925426136363603,1.0,0.893031910880881,199.254261363636,1000.0,893.031910880881,4
Ciudad de México,2020-01-20,0,0,0,0,8918653,0.0,0.35360958769472706,0.7424242424242421,0.932539682539683,353.609587694727,742.4242424242419,932.5396825396831,4
Ciudad de México,2020-01-21,0,0,0,0,8918653,0.0,0.42704756245932707,0.7987179487179491,0.903275227188271,427.047562459327,798.7179487179491,903.2752271882711,4
Ciudad de México,2020-01-22,0,0,0,0,8918653,0.0,0.36695189205284795,0.954545454545455,0.957142857142857,366.951892052848,954.5454545454551,957.1428571428571,4
Ciudad de México,2020-01-23,0,0,0,0,8918653,0.0,0.29363395808361503,0.857142857142857,0.9077491136314659,293.63395808361497,857.1428571428571,907.7491136314661,4
Ciudad de México,2020-01-24,0,0,0,0,8918653,0.0,0.32136970730321096,0.883333333333333,0.967857142857143,321.369707303211,883.333333333333,967.8571428571429,4
Ciudad de México,2020-01-25,0,0,0,0,8918653,0.0,0.32369495874072496,0.910357142857143,0.9526969597907808,323.694958740725,910.3571428571429,952.696959790781,4
Ciudad de México,2020-01-26,0,0,0,0,8918653,0.0,0.278350340136054,0.866666666666667,0.9963369963369959,278.350340136054,866.666666666667,996.336996336996,4
Ciudad de México,2020-01-27,0,0,0,0,8918653,0.0,0.269063079777365,0.9206349206349209,0.9556277056277059,269.063079777365,920.634920634921,955.627705627706,4
Ciudad de México,2020-01-28,0,0,0,0,8918653,0.0,0.28595011491178496,0.979166666666667,0.925539781129843,285.950114911785,979.166666666667,925.5397811298429,4
Ciudad de México,2020-01-29,0,0,0,0,8918653,0.0,0.277365073677185,0.8904761904761909,0.946359464838567,277.36507367718497,890.4761904761909,946.3594648385671,4
Ciudad de México,2020-01-30,0,0,0,0,8918653,0.0,0.200989006135704,0.875,0.9155867683041601,200.989006135704,875.0,915.58676830416,4
Ciudad de México,2020-01-31,0,0,0,0,8918653,0.0,0.22813587292624601,0.8,0.922588798365196,228.135872926246,800.0,922.5887983651961,4
Ciudad de México,2020-02-01,0,0,0,0,8918653,0.0,0.390603431656063,0.7679487179487181,1.0,390.603431656063,767.948717948718,1000.0,4
Ciudad de México,2020-02-02,0,0,0,0,8918653,0.0,0.514012684493234,0.915555555555556,1.0,514.012684493234,915.555555555556,1000.0,4
Ciudad de México,2020-02-03,0,0,0,0,8918653,0.0,0.223229125946517,0.8148148148148149,0.9439348091522,223.229125946517,814.814814814815,943.9348091522,4
Ciudad de México,2020-02-04,0,0,0,0,8918653,0.0,0.213973164516643,0.857142857142857,0.8732517482517479,213.97316451664298,857.1428571428571,873.251748251748,4
Ciudad de México,2020-02-05,0,0,0,0,8918653,0.0,0.176601731601732,1.0,0.8076923076923079,176.60173160173198,1000.0,807.6923076923081,4
Ciudad de México,2020-02-06,0,0,0,0,8918653,0.0,0.24583333333333302,0.9,0.850277868584505,245.833333333333,900.0,850.277868584505,4
Ciudad de México,2020-02-07,0,0,0,0,8918653,0.0,0.362729892541812,0.8518518518518521,0.926844070961718,362.729892541812,851.851851851852,926.844070961718,4
Ciudad de México,2020-02-08,0,0,0,0,8918653,0.0,0.3099420917247,0.9722222222222221,0.887175324675325,309.9420917247,972.222222222222,887.175324675325,4
Ciudad de México,2020-02-09,0,0,0,0,8918653,0.0,0.312329497987393,0.9047619047619051,0.9572981366459631,312.329497987393,904.761904761905,957.2981366459629,4
Ciudad de México,2020-02-10,0,0,0,0,8918653,0.0,0.37532377344877293,0.7670329670329671,1.0,375.32377344877295,767.0329670329671,1000.0,4
Ciudad de México,2020-02-11,0,0,0,0,8918653,0.0,0.37643523664233,0.85952380952381,0.9795918367346941,376.43523664233004,859.52380952381,979.5918367346941,4
Ciudad de México,2020-02-12,0,0,0,0,8918653,0.0,0.230103205972771,0.9375,0.9594638770840139,230.103205972771,937.5,959.463877084014,4
Ciudad de México,2020-02-13,0,0,0,0,8918653,0.0,0.318243975952954,0.791666666666667,0.9523809523809521,318.243975952954,791.666666666667,952.380952380952,4
Ciudad de México,2020-02-14,0,0,0,0,8918653,0.0,0.421903594949294,0.8759431045145329,0.96,421.90359494929396,875.9431045145329,960.0,4
Ciudad de México,2020-02-15,0,0,0,0,8918653,0.0,0.41867703207765294,0.7838888888888891,0.981340579710145,418.677032077653,783.888888888889,981.340579710145,4
Ciudad de México,2020-02-16,0,0,0,0,8918653,0.0,0.307772444946358,0.886666666666667,0.9671474358974358,307.772444946358,886.666666666667,967.147435897436,4
Ciudad de México,2020-02-17,0,0,0,0,8918653,0.0,0.31295113135747304,0.818181818181818,1.0,312.951131357473,818.1818181818179,1000.0,4
Ciudad de México,2020-02-18,0,0,0,0,8918653,0.0,0.3621212528073429,0.833333333333333,1.0,362.121252807343,833.333333333333,1000.0,4
Ciudad de México,2020-02-19,0,0,0,0,8918653,0.0,0.38376221541248107,0.86031746031746,0.984848484848485,383.762215412481,860.31746031746,984.848484848485,4
Ciudad de México,2020-02-20,0,0,0,0,8918653,0.0,0.24848235029397603,0.8125,0.982142857142857,248.48235029397597,812.5,982.1428571428571,4
Ciudad de México,2020-02-21,0,0,0,0,8918653,0.0,0.23365497076023395,0.8816666666666658,0.954684302870946,233.654970760234,881.666666666666,954.684302870946,4
Ciudad de México,2020-02-22,0,0,0,0,8918653,0.0,0.37275707384403006,0.8059523809523811,1.0,372.75707384403,805.952380952381,1000.0,4
Ciudad de México,2020-02-23,0,0,0,0,8918653,0.0,0.34877641567687295,1.0,0.989010989010989,348.776415676873,1000.0,989.0109890109891,4
Ciudad de México,2020-02-24,2,0,0,2,8918653,2.24249110263624e-07,0.306848547587678,1.0,0.9603729603729599,306.848547587678,1000.0,960.3729603729599,4
Ciudad de México,2020-02-25,0,0,0,2,8918653,2.24249110263624e-07,0.21882379560011103,0.875,0.8062298603651992,218.823795600111,875.0,806.229860365199,4
Ciudad de México,2020-02-26,1,0,0,3,8918653,3.36373665395436e-07,0.29167435221783,0.876666666666667,0.818255274137627,291.67435221782995,876.666666666667,818.255274137627,4
Ciudad de México,2020-02-27,4,0,0,7,8918653,7.848718859226841e-07,0.33111615996513,0.875,0.9715909090909091,331.11615996512995,875.0,971.590909090909,4
Ciudad de México,2020-02-28,1,0,0,8,8918653,8.96996441054496e-07,0.322684986511073,0.875,0.9642857142857142,322.684986511073,875.0,964.285714285714,4
Ciudad de México,2020-02-29,0,0,0,8,8918653,8.96996441054496e-07,0.35726654298082894,0.857142857142857,1.0,357.266542980829,857.1428571428571,1000.0,4
Ciudad de México,2020-03-01,0,0,0,8,8918653,8.96996441054496e-07,0.36400901269598707,1.0,1.0,364.009012695987,1000.0,1000.0,4
Ciudad de México,2020-03-02,0,0,0,8,8918653,8.96996441054496e-07,0.27150626566416,0.9375,1.0,271.50626566416,937.5,1000.0,4
Ciudad de México,2020-03-03,3,0,1,10,8918653,1.12124555131812e-06,0.21665296860949,0.95,0.8267315852212879,216.65296860949,950.0,826.731585221288,4
Ciudad de México,2020-03-04,3,0,0,13,8918653,1.4576192167135599e-06,0.207244076374511,0.875,0.7596100759144241,207.244076374511,875.0,759.610075914424,4
Ciudad de México,2020-03-05,4,0,0,17,8918653,1.9061174372408001e-06,0.33993428069515,0.8977272727272729,0.86351714598883,339.93428069515,897.727272727273,863.51714598883,4
Ciudad de México,2020-03-06,1,0,0,18,8918653,2.01824199237262e-06,0.32703703703703696,1.0,0.7455357142857142,327.037037037037,1000.0,745.535714285714,4
Ciudad de México,2020-03-07,2,0,0,20,8918653,2.24249110263624e-06,0.262234299516908,1.0,0.8496376811594201,262.234299516908,1000.0,849.63768115942,4
Ciudad de México,2020-03-08,3,0,0,23,8918653,2.57886476803167e-06,0.311759955444166,0.833333333333333,0.9047619047619051,311.759955444166,833.333333333333,904.761904761905,4
Ciudad de México,2020-03-09,2,2,0,23,8918653,2.57886476803167e-06,0.302813640607758,0.878787878787879,0.941666666666667,302.813640607758,878.787878787879,941.666666666667,4
Ciudad de México,2020-03-10,3,0,0,26,8918653,2.91523843342711e-06,0.29554071773637003,0.75,0.9206349206349209,295.54071773637,750.0,920.634920634921,4
Ciudad de México,2020-03-11,16,1,0,41,8918653,4.59710676040429e-06,0.37514312516028797,0.8525641025641021,0.8831168831168829,375.14312516028804,852.564102564102,883.116883116883,4
Ciudad de México,2020-03-12,23,3,0,61,8918653,6.83959786304053e-06,0.28355362219778696,0.890625,0.9370670995671,283.55362219778704,890.625,937.0670995671001,4
Ciudad de México,2020-03-13,27,1,1,86,8918653,9.642711741335831e-06,0.261270625509756,0.8125,0.93976023976024,261.27062550975603,812.5,939.76023976024,4
Ciudad de México,2020-03-14,22,0,0,108,8918653,1.21094519542357e-05,0.24698941798941798,1.0,1.0,246.989417989418,1000.0,1000.0,4
Ciudad de México,2020-03-15,10,0,0,118,8918653,1.32306975055538e-05,0.216635079895949,1.0,0.966666666666667,216.635079895949,1000.0,966.666666666667,4
Ciudad de México,2020-03-16,27,0,0,145,8918653,1.62580604941127e-05,0.22300724637681196,0.6388888888888891,0.958541458541458,223.007246376812,638.888888888889,958.5414585414579,4
Ciudad de México,2020-03-17,36,2,1,178,8918653,1.99581708134625e-05,0.318815923207228,0.7380952380952379,0.9747474747474749,318.815923207228,738.0952380952381,974.7474747474749,4
Ciudad de México,2020-03-18,32,3,0,207,8918653,2.3209782912285103e-05,0.328301346801347,0.8257575757575759,0.9656862745098042,328.301346801347,825.757575757576,965.686274509804,4
Ciudad de México,2020-03-19,64,4,0,267,8918653,2.99372562201938e-05,0.28651603545196197,0.924603174603174,0.9652777777777779,286.516035451962,924.603174603174,965.277777777778,4
Ciudad de México,2020-03-20,36,1,0,302,8918653,3.38616156498072e-05,0.244469228627123,0.733333333333333,0.9277777777777779,244.469228627123,733.333333333333,927.777777777778,4
Ciudad de México,2020-03-21,22,2,0,322,8918653,3.61041067524434e-05,0.20997584541062803,0.661111111111111,0.9433198380566801,209.975845410628,661.111111111111,943.3198380566802,4
Ciudad de México,2020-03-22,18,3,1,336,8918653,3.767385052428879e-05,0.261111111111111,0.588888888888889,0.802106227106227,261.111111111111,588.888888888889,802.1062271062269,4
Ciudad de México,2020-03-23,44,2,1,377,8918653,4.2270957284693104e-05,0.285348516218081,1.0,0.9711538461538459,285.34851621808104,1000.0,971.153846153846,4
Ciudad de México,2020-03-24,64,3,0,438,8918653,4.91105551477336e-05,0.301469351904134,0.857142857142857,0.9356565656565659,301.469351904134,857.1428571428571,935.656565656566,4
Ciudad de México,2020-03-25,46,15,1,468,8918653,5.2474291801688e-05,0.27584437543133195,1.0,0.911990466798159,275.844375431332,1000.0,911.990466798159,4
Ciudad de México,2020-03-26,71,22,3,514,8918653,5.7632021337751295e-05,0.322957115860698,1.0,0.9480519480519479,322.957115860698,1000.0,948.051948051948,4
Ciudad de México,2020-03-27,64,26,4,548,8918653,6.144425621223299e-05,0.33807675244010604,0.9375,0.8674627745835172,338.076752440106,937.5,867.462774583517,4
Ciudad de México,2020-03-28,61,22,2,585,8918653,6.559286475211e-05,0.325001848565513,1.0,0.9506222822012299,325.001848565513,1000.0,950.6222822012301,4
Ciudad de México,2020-03-29,37,9,2,611,8918653,6.85081031855371e-05,0.23658126293995801,0.8725,0.932291666666667,236.581262939958,872.5,932.291666666667,4
Ciudad de México,2020-03-30,78,26,4,659,8918653,7.38900818318641e-05,0.30762077294685997,0.75,0.9388888888888891,307.62077294686003,750.0,938.888888888889,4
Ciudad de México,2020-03-31,59,35,7,676,8918653,7.579619926910491e-05,0.246461352657005,1.0,0.9419642857142858,246.461352657005,1000.0,941.964285714286,4
Ciudad de México,2020-04-01,69,31,6,708,8918653,7.93841850333229e-05,0.24761904761904802,0.5,0.9226475279106859,247.61904761904802,500.0,922.647527910686,4
Ciudad de México,2020-04-02,83,60,6,725,8918653,8.129030247056371e-05,0.22554852876592002,0.33333333333333304,0.9438657407407409,225.54852876592003,333.33333333333303,943.865740740741,4
Ciudad de México,2020-04-03,95,31,7,782,8918653,8.76814021130769e-05,0.24295972143798197,0.9375,0.824762982115923,242.95972143798198,937.5,824.762982115923,4
Ciudad de México,2020-04-04,64,17,6,823,8918653,9.22785088734812e-05,0.237914078674948,0.75,0.753385899814471,237.914078674948,750.0,753.385899814471,4
Ciudad de México,2020-04-05,56,13,6,860,8918653,9.64271174133583e-05,0.200694052324487,1.0,0.782923013703089,200.694052324487,1000.0,782.9230137030889,4
Ciudad de México,2020-04-06,140,38,15,947,8918653,0.00010618195371,0.237301587301587,1.0,0.841240411635148,237.30158730158698,1000.0,841.240411635148,4
Ciudad de México,2020-04-07,142,56,11,1022,8918653,0.000114591295345,0.20624149659863897,1.0,0.735890795712224,206.241496598639,1000.0,735.890795712224,4
Ciudad de México,2020-04-08,133,40,6,1109,8918653,0.000124346131641,0.20722496706192398,1.0,0.8126051702732371,207.22496706192402,1000.0,812.605170273237,4
Ciudad de México,2020-04-09,145,63,17,1174,8918653,0.000131634227725,0.25012077294685997,0.8725,0.837244897959184,250.12077294686,872.5,837.244897959184,4
Ciudad de México,2020-04-10,169,54,26,1263,8918653,0.000141613313131,0.219784804567413,0.75,0.743644748109034,219.78480456741298,750.0,743.6447481090339,4
Ciudad de México,2020-04-11,123,44,24,1318,8918653,0.00014778016366400002,0.204070048309179,1.0,0.8052536231884059,204.07004830917901,1000.0,805.2536231884061,4
Ciudad de México,2020-04-12,120,24,11,1403,8918653,0.00015731075084999998,0.15028985507246398,1.0,0.512422360248447,150.289855072464,1000.0,512.422360248447,4
Ciudad de México,2020-04-13,284,65,16,1606,8918653,0.00018007203554200001,0.250195767195767,1.0,0.803481919083423,250.195767195767,1000.0,803.481919083423,4
Ciudad de México,2020-04-14,263,53,26,1790,8918653,0.000200702953686,0.265696091348265,1.0,0.79408290984378,265.696091348265,1000.0,794.0829098437799,4
Ciudad de México,2020-04-15,244,59,26,1949,8918653,0.00021853075795200003,0.27169082125603894,1.0,0.8583062770562769,271.690821256039,1000.0,858.306277056277,4
Ciudad de México,2020-04-16,264,68,27,2118,8918653,0.00023747980776900004,0.256002415458937,1.0,0.9385620915032679,256.002415458937,1000.0,938.562091503268,4
Ciudad de México,2020-04-17,355,84,23,2366,8918653,0.000265286697442,0.295132850241546,1.0,0.9343434343434341,295.132850241546,1000.0,934.343434343434,4
Ciudad de México,2020-04-18,204,45,31,2494,8918653,0.00027963864049900005,0.331711682037769,1.0,0.9482230392156858,331.71168203776904,1000.0,948.2230392156861,4
Ciudad de México,2020-04-19,208,39,40,2623,8918653,0.000294102708111,0.330540637307555,0.97,0.8411425219087759,330.540637307555,970.0,841.142521908776,4
Ciudad de México,2020-04-20,482,116,39,2950,8918653,0.000330767437639,0.271497035573122,0.944444444444444,0.7558507056668821,271.497035573122,944.444444444444,755.850705666882,4
Ciudad de México,2020-04-21,470,117,50,3253,8918653,0.0003647411778440001,0.237620333772508,0.75,0.68471706864564,237.62033377250802,750.0,684.71706864564,4
Ciudad de México,2020-04-22,440,104,35,3554,8918653,0.00039849066893800003,0.24018115942029,0.833333333333333,0.616528399137095,240.18115942029,833.333333333333,616.528399137095,4
Ciudad de México,2020-04-23,396,121,51,3778,8918653,0.000423606569288,0.23686649099692603,0.7777777777777779,0.7077380952380949,236.866490996926,777.777777777778,707.738095238095,4
Ciudad de México,2020-04-24,557,136,58,4141,8918653,0.000464307782801,0.287222222222222,0.8055555538888851,0.798941336441336,287.222222222222,805.555553888885,798.941336441336,4
Ciudad de México,2020-04-25,293,97,74,4263,8918653,0.00047798697852699995,0.295708616780045,0.833333333333333,0.809129594820384,295.708616780045,833.333333333333,809.1295948203841,4
Ciudad de México,2020-04-26,256,90,74,4355,8918653,0.000488302437599,0.138599896480331,0.833333333333333,0.6178056377746779,138.599896480331,833.333333333333,617.805637774678,4
Ciudad de México,2020-04-27,530,235,62,4588,8918653,0.000514427458945,0.19136904761904802,0.833333333333333,0.6529548882490059,191.36904761904802,833.333333333333,652.954888249006,4
Ciudad de México,2020-04-30,589,205,94,5548,8918653,0.0006220670318709999,0.18367447769621698,0.75,0.6028199741435041,183.674477696217,750.0,602.819974143504,4
Ciudad de México,2020-05-01,379,284,100,5543,8918653,0.000621506409096,0.26687074829932,1.0,0.5408333508842129,266.87074829932004,1000.0,540.833350884213,4
Ciudad de México,2020-05-02,347,146,70,5674,8918653,0.0006361947258180001,0.29192428947863697,0.75,0.6430684284510021,291.92428947863704,750.0,643.068428451002,4
Ciudad de México,2020-05-03,319,147,85,5761,8918653,0.0006459495621139999,0.199585921325052,0.7055787466501751,0.676442458961256,199.585921325052,705.578746650175,676.4424589612561,4
Ciudad de México,2020-05-09,425,199,92,7186,8918653,0.0008057270531769999,0.270005175983437,0.8,0.751916393941253,270.005175983437,800.0,751.9163939412531,4
Ciudad de México,2020-05-10,395,171,106,7304,8918653,0.0008189577506830001,0.15820393374741198,0.7,0.6868161133917441,158.203933747412,700.0,686.816113391744,4
Ciudad de México,2020-05-17,383,246,145,9208,8918653,0.0010324429036539999,0.211814182194617,1.0,0.716326530612245,211.81418219461702,1000.0,716.326530612245,4
Ciudad de México,2020-05-23,506,324,114,10683,8918653,0.001197826622473,0.301018257105214,0.8888888888888891,0.7390687893977371,301.018257105214,888.888888888889,739.068789397737,4
Ciudad de México,2020-05-24,388,268,129,10674,8918653,0.001196817501477,0.20620882740448002,0.944444444444444,0.5712666433490229,206.20882740448002,944.444444444444,571.266643349023,4
Ciudad de México,2020-05-30,566,478,102,11156,8918653,0.001250861537051,0.13975155279503101,0.833333333333333,0.618047628176852,139.751552795031,833.333333333333,618.0476281768521,4
Ciudad de México,2020-05-31,432,272,130,11186,8918653,0.001254225273704,0.203401360544218,0.729166666666667,0.753126405757985,203.401360544218,729.166666666667,753.1264057579849,4
Ciudad de México,2020-06-06,542,421,115,11016,8918653,0.001235164099332,0.20036630036629996,1.0,0.866210371708492,200.3663003663,1000.0,866.210371708492,4
Ciudad de México,2020-06-07,402,290,109,11019,8918653,0.0012355004729970001,0.18397435897435896,0.5,0.41369047619047605,183.974358974359,500.0,413.690476190476,4
Ciudad de México,2020-06-13,417,454,119,10932,8918653,0.001225745636701,0.146948160535117,1.0,0.859591285907075,146.94816053511698,1000.0,859.5912859070751,4
Ciudad de México,2020-06-14,346,330,103,10845,8918653,0.001215990800405,0.17564102564102602,1.0,0.8299603174603171,175.641025641026,1000.0,829.9603174603169,4
Ciudad de México,2020-06-20,448,460,66,10586,8918653,0.001186950540625,0.23989687848383498,1.0,0.771892393320965,239.896878483835,1000.0,771.892393320965,4
Ciudad de México,2020-06-21,274,307,92,10461,8918653,0.001172934971234,0.31334118779771003,0.625,0.8171518607442979,313.34118779771,625.0,817.1518607442979,4
Ciudad de México,2020-06-27,377,336,83,10111,8918653,0.001133691376938,0.228543039086517,0.9285714285714292,0.8617460317460319,228.54303908651698,928.571428571429,861.7460317460319,4
Ciudad de México,2020-06-28,318,262,63,10104,8918653,0.001132906505052,0.17915458937198103,0.9,0.6950789122784009,179.15458937198102,900.0,695.078912278401,4
Ciudad de México,2020-07-04,387,392,73,10199,8918653,0.0011435583377890001,0.23243961352657003,0.9,0.7446881627144781,232.43961352657,900.0,744.688162714478,4
Ciudad de México,2020-07-05,242,220,62,10159,8918653,0.0011390733555839997,0.26264880952381,0.833333333333333,0.7036564625850339,262.64880952381003,833.333333333333,703.656462585034,4
Ciudad de México,2020-07-11,418,322,58,10504,8918653,0.001177756327105,0.20163043478260897,0.7777777777777779,0.592421105464584,201.63043478260897,777.777777777778,592.421105464584,4
Ciudad de México,2020-07-12,264,257,67,10444,8918653,0.0011710288537969999,0.20009398496240602,1.0,0.7844787402140341,200.093984962406,1000.0,784.478740214034,4
Ciudad de México,2020-07-19,273,197,57,11545,8918653,0.001294477988997,0.24444444444444396,0.9,0.8316689158794419,244.444444444444,900.0,831.668915879442,4
Ciudad de México,2020-07-25,565,356,59,12901,8918653,0.001446518885756,0.280448717948718,1.0,0.7699214591663102,280.448717948718,1000.0,769.92145916631,4
Ciudad de México,2020-07-26,269,211,53,12906,8918653,0.0014470795085310003,0.332013457556936,0.666666666666667,0.613777526821005,332.013457556936,666.666666666667,613.777526821005,4
Ciudad de México,2020-08-01,549,620,47,12471,8918653,0.001398305327049,0.402087422584317,0.857142857142857,0.916376402646426,402.08742258431704,857.1428571428571,916.376402646426,4
Ciudad de México,2020-08-02,269,234,53,12453,8918653,0.001396287085056,0.297254738015607,0.708333333333333,1.0,297.254738015607,708.333333333333,1000.0,4
Ciudad de México,2020-08-08,479,521,63,11506,8918653,0.0012901051313469998,0.1625,1.0,0.701356449874236,162.5,1000.0,701.356449874236,4
Ciudad de México,2020-08-09,194,233,33,11434,8918653,0.0012820321633769999,0.271794871794872,1.0,0.6136363636363641,271.794871794872,1000.0,613.636363636364,4
Ciudad de México,2020-08-15,485,504,44,11227,8918653,0.001258822380465,0.363404150197628,0.791666666666667,0.907002801120448,363.40415019762804,791.666666666667,907.002801120448,4
Ciudad de México,2020-08-16,191,223,40,11155,8918653,0.0012507494124949997,0.212440476190476,1.0,0.932052353104985,212.440476190476,1000.0,932.0523531049851,4
Ciudad de México,2020-08-22,520,435,43,11773,8918653,0.0013200423875669998,0.22219861660079002,0.9,0.8776886512180629,222.19861660079,900.0,877.688651218063,4
Ciudad de México,2020-08-23,282,156,51,11848,8918653,0.0013284517292019998,0.12952380952381,0.95,0.8885154061624649,129.52380952381,950.0,888.5154061624651,4
Ciudad de México,2020-08-30,263,158,46,13317,8918653,0.0014931627006900003,0.16704545454545497,1.0,0.723186686782056,167.045454545455,1000.0,723.186686782056,4
Ciudad de México,2020-09-06,258,237,47,14629,8918653,0.0016402701170229997,0.156140350877193,1.0,0.695158102766798,156.140350877193,1000.0,695.1581027667979,4
Ciudad de México,2020-09-13,237,220,45,14567,8918653,0.0016333183946049999,0.128819444444444,1.0,0.857954545454545,128.819444444444,1000.0,857.9545454545449,4
Ciudad de México,2020-09-16,236,1445,39,12578,8918653,0.001410302654448,0.154695767195767,1.0,0.9312675628465099,154.695767195767,1000.0,931.26756284651,4
Ciudad de México,2020-09-20,270,221,34,12415,8918653,0.0013920263519609998,0.24729770531401002,0.666666666666667,0.8135212418300649,247.29770531401002,666.666666666667,813.521241830065,4
Ciudad de México,2020-09-27,308,195,54,12121,8918653,0.0013590617327530002,0.37196687370600395,1.0,0.888478260869565,371.96687370600404,1000.0,888.478260869565,4
Ciudad de México,2020-10-03,560,614,47,13366,8918653,0.0014986568038920002,0.176641414141414,0.5,1.0,176.641414141414,500.0,1000.0,4
Ciudad de México,2020-10-04,237,227,47,13329,8918653,0.0014945081953520003,0.142878028404344,0.666666666666667,0.713510101010101,142.878028404344,666.666666666667,713.510101010101,4
Ciudad de México,2020-10-10,557,724,48,13236,8918653,0.001484080611725,0.311882135895294,0.9642857142857142,0.983333333333333,311.88213589529397,964.285714285714,983.333333333333,4
Ciudad de México,2020-10-11,303,262,42,13235,8918653,0.00148396848717,0.24488773605621397,1.0,0.9728109903381641,244.88773605621398,1000.0,972.8109903381641,4
Ciudad de México,2020-10-18,331,191,51,14354,8918653,0.0016094358643620001,0.39326865492873403,0.72108843537415,0.987654320987654,393.26865492873395,721.08843537415,987.6543209876539,4
Ciudad de México,2020-10-25,319,260,48,17948,8918653,0.0020124115155060003,0.293313570487484,0.9330357142857142,0.8847435897435899,293.313570487484,933.035714285714,884.7435897435901,4
Ciudad de México,2020-11-01,310,289,56,20313,8918653,0.002277586088393,0.23550425200622802,0.794642857142857,0.839761904761905,235.504252006228,794.6428571428571,839.761904761905,4
Ciudad de México,2020-11-08,345,275,54,19629,8918653,0.0022008928926820002,0.397919019386411,1.0,0.9769841269841271,397.919019386411,1000.0,976.9841269841271,4
Ciudad de México,2020-11-15,424,262,61,21708,8918653,0.002433999842801,0.28762101331760803,1.0,0.7282526593633399,287.621013317608,1000.0,728.25265936334,4
Ciudad de México,2020-11-16,446,607,75,21472,8918653,0.0024075384477900003,0.15034722222222197,1.0,0.643789675410229,150.347222222222,1000.0,643.789675410229,4
Ciudad de México,2020-11-22,446,286,79,22781,8918653,0.0025543094904579996,0.20523852657004799,0.755555555555556,0.8156035141329259,205.23852657004798,755.555555555556,815.6035141329261,4
Ciudad de México,2020-11-29,573,345,68,27078,8918653,0.003036108703859,0.45459808156819,0.8979591836734692,0.968253968253968,454.59808156819,897.9591836734689,968.2539682539681,4
Ciudad de México,2020-12-25,595,4970,135,54124,8918653,0.006068629421954,0.278977272727273,1.0,1.0,278.977272727273,1000.0,1000.0,4
Ciudad de México,2021-02-07,534,872,147,46567,8918653,0.005221304158823,0.345338345864662,1.0,0.9506410256410259,345.338345864662,1000.0,950.641025641026,4
