Estado,Fecha,Infectados,Curados,Defunciones,Acumulado,Poblacion,TIncidencia,promedioCO,promedioO3,promedioSO2,promedioCOEsc,promedioO3Esc,promedioSO2Esc,Cluster
Ciudad de México,2020-12-24,4478,5076,152,58634,8918653,0.006574311165599,0.501230972186855,0.914141414141414,0.8556660353535349,501.230972186855,914.1414141414141,855.666035353535,1
Ciudad de México,2020-12-28,6048,5222,166,54080,8918653,0.0060636959415280006,0.426463683808128,0.880952380952381,0.94,426.463683808128,880.952380952381,940.0,1
Ciudad de México,2020-12-29,6130,5244,176,54790,8918653,0.006143304375672,0.4804275207008579,0.835069444444444,1.0,480.427520700858,835.069444444444,1000.0,1
Ciudad de México,2020-12-30,5619,4985,176,55248,8918653,0.006194657421922,0.31039282577326,0.7407407407407409,0.947658402203857,310.39282577326003,740.740740740741,947.658402203857,1
Ciudad de México,2020-12-31,4893,4997,161,54983,8918653,0.006164944414811999,0.17851688825009,0.666666666666667,0.7459815546772071,178.51688825008998,666.666666666667,745.981554677207,1
Ciudad de México,2021-01-04,6658,5334,194,50414,8918653,0.005652647322415,0.492393389564064,0.812698412698413,0.97,492.393389564064,812.6984126984129,970.0,1
Ciudad de México,2021-01-05,6669,5176,181,51726,8918653,0.005799754738748,0.38964017544296703,0.840952380952381,0.9449404761904759,389.640175442967,840.952380952381,944.940476190476,1
Ciudad de México,2021-01-06,6524,4981,197,53072,8918653,0.005950674389956,0.36033250134051004,0.745265151515152,0.9412202380952379,360.33250134051,745.265151515152,941.2202380952381,1
Ciudad de México,2021-01-07,6726,4297,168,55333,8918653,0.006204188009109,0.37371276167471795,0.7734487734487728,0.933333333333333,373.712761674718,773.4487734487731,933.333333333333,1
Ciudad de México,2021-01-08,6618,426,188,61337,8918653,0.00687738383812,0.42282057416267893,0.555555555555556,0.9777777777777779,422.820574162679,555.555555555556,977.777777777778,1
Ciudad de México,2021-01-11,7305,5842,225,64818,8918653,0.007267689414534001,0.29024018358643605,0.795833333333333,0.7164364230540698,290.240183586436,795.833333333333,716.43642305407,1
Ciudad de México,2021-01-12,6850,5943,201,65524,8918653,0.007346849350456999,0.270603801169591,0.687291280148423,0.607428025191183,270.603801169591,687.291280148423,607.428025191183,1
Ciudad de México,2021-01-13,6798,5434,188,66700,8918653,0.007478707827292,0.435886275294044,0.570707070707071,0.835993799229093,435.886275294044,570.707070707071,835.993799229093,1
Ciudad de México,2021-01-14,6533,4695,204,68334,8918653,0.007661919350377,0.371082602983532,0.728835978835979,0.933333333333333,371.082602983532,728.835978835979,933.333333333333,1
Ciudad de México,2021-01-15,6239,515,210,73848,8918653,0.008280174147374,0.474320225519882,0.625180375180375,0.933333333333333,474.320225519882,625.180375180375,933.333333333333,1
Ciudad de México,2021-01-18,6582,6456,214,75561,8918653,0.008472243510315,0.505571188071188,0.664895710350256,0.849305555555556,505.571188071188,664.895710350256,849.305555555556,1
Ciudad de México,2021-01-19,6417,6479,244,75255,8918653,0.008437933396445,0.400900565737022,0.901984126984127,0.8427953298477601,400.900565737022,901.9841269841271,842.7953298477601,1
Ciudad de México,2021-01-20,5691,6303,229,74414,8918653,0.008343636645579,0.3455778841042,0.635416666666667,0.869047619047619,345.5778841042,635.416666666667,869.047619047619,1
Ciudad de México,2021-01-21,5491,6493,197,73215,8918653,0.008209199303976,0.3577019045547751,0.593571428571429,0.9028925619834709,357.701904554775,593.571428571429,902.8925619834711,1
Ciudad de México,2021-01-22,5482,6384,204,72109,8918653,0.008085189546,0.37828192948237704,0.864583333333333,0.9785714285714291,378.281929482377,864.583333333333,978.571428571429,1
Ciudad de México,2021-01-25,5754,7078,242,69401,8918653,0.007781556250702999,0.30390883080285197,0.8095238095238091,0.81301652892562,303.908830802852,809.5238095238091,813.0165289256199,1
Ciudad de México,2021-01-26,5836,6619,250,68368,8918653,0.007665731585252,0.35905536082854206,0.66,0.9661904761904759,359.055360828542,660.0,966.190476190476,1
Ciudad de México,2021-01-27,5024,6561,198,66633,8918653,0.007471195482098,0.32016519328624604,0.76,0.93,320.165193286246,760.0,930.0,1
Ciudad de México,2021-01-28,4606,6292,192,64755,8918653,0.0072606255675600005,0.21574835309617899,0.0,0.791759702286018,215.74835309617902,0.0,791.7597022860181,1
Ciudad de México,2021-01-29,4230,6016,187,62782,8918653,0.007039403820284999,0.394553090190442,0.7513227513227511,1.0,394.553090190442,751.3227513227511,1000.0,1
Ciudad de México,2021-02-02,4450,6183,179,53706,8918653,0.006021761357909001,0.40471402905395,0.574074074074074,1.0,404.71402905394996,574.074074074074,1000.0,1
