Estado,Fecha,Infectados,Curados,Defunciones,Acumulado,Poblacion,TIncidencia,promedioCO,promedioO3,promedioSO2,promedioCOEsc,promedioO3Esc,promedioSO2Esc,Cluster
Ciudad de México,2020-07-27,1074,1021,50,12909,8918653,0.001447415882197,0.26443164323599105,0.944444444444444,0.583545230513194,264.431643235991,944.444444444444,583.5452305131939,2
Ciudad de México,2020-07-28,1076,896,47,13042,8918653,0.0014623284480290001,0.198972766364071,1.0,0.580789138397834,198.97276636407102,1000.0,580.789138397834,2
Ciudad de México,2020-07-29,1088,1170,35,12925,8918653,0.0014492098750789998,0.3666666666666671,0.933333333333333,0.685271112093363,366.666666666667,933.333333333333,685.2711120933631,2
Ciudad de México,2020-07-30,1062,1091,58,12838,8918653,0.0014394550387820003,0.37529359112065896,0.7888888888888891,0.893279382759021,375.293591120659,788.888888888889,893.279382759021,2
Ciudad de México,2020-07-31,950,1153,46,12589,8918653,0.0014115360245539998,0.320075757575758,0.5625,0.798114928549711,320.075757575758,562.5,798.114928549711,2
Ciudad de México,2020-08-03,880,1095,56,12182,8918653,0.001365901330616,0.378543557891384,0.75,0.96547619047619,378.54355789138395,750.0,965.47619047619,2
Ciudad de México,2020-08-04,1043,1121,54,12050,8918653,0.001351100889338,0.41379399585921295,0.8611111111111109,0.936786533624478,413.79399585921306,861.111111111111,936.786533624478,2
Ciudad de México,2020-08-05,1024,1152,60,11862,8918653,0.0013300214729739998,0.23956043956043999,0.7777777777777779,0.8670138888888891,239.56043956044,777.777777777778,867.013888888889,2
Ciudad de México,2020-08-06,931,1069,42,11682,8918653,0.0013098390530499999,0.25871237458193996,0.833333333333333,0.8376397567574041,258.71237458194,833.333333333333,837.639756757404,2
Ciudad de México,2020-08-07,1009,1028,52,11611,8918653,0.001301878209635,0.169008799171843,1.0,0.727408008658009,169.00879917184298,1000.0,727.4080086580091,2
Ciudad de México,2020-08-10,904,1013,48,11277,8918653,0.001264428608221,0.370638238573021,0.882716049382716,0.7667511394368058,370.638238573021,882.716049382716,766.751139436806,2
Ciudad de México,2020-08-11,1046,1026,42,11255,8918653,0.0012619618680089998,0.36069486069486106,0.88,0.8148448773448771,360.694860694861,880.0,814.844877344877,2
Ciudad de México,2020-08-12,1039,1037,43,11214,8918653,0.0012573647612480001,0.300042326094958,0.805555555555555,0.789182194616977,300.042326094958,805.555555555555,789.182194616977,2
Ciudad de México,2020-08-13,1016,999,46,11185,8918653,0.0012541131491489999,0.26055491990846696,1.0,0.7727536231884059,260.554919908467,1000.0,772.7536231884061,2
Ciudad de México,2020-08-14,1054,906,43,11290,8918653,0.001265886227438,0.382605701281591,0.9714285714285709,0.9680672268907561,382.60570128159105,971.428571428571,968.067226890756,2
Ciudad de México,2020-08-17,1025,823,43,11314,8918653,0.001268577216761,0.28333333333333305,0.916666666666667,0.88922305764411,283.33333333333303,916.666666666667,889.22305764411,2
Ciudad de México,2020-08-18,1202,995,46,11475,8918653,0.001286629270138,0.22837474120082799,0.8095238095238091,0.8,228.37474120082803,809.5238095238091,800.0,2
Ciudad de México,2020-08-19,1148,973,42,11608,8918653,0.00130154183597,0.275916666666667,1.0,0.8765873015873009,275.91666666666697,1000.0,876.587301587301,2
Ciudad de México,2020-08-20,974,888,49,11645,8918653,0.00130569044451,0.270108695652174,1.0,0.976923076923077,270.108695652174,1000.0,976.9230769230769,2
Ciudad de México,2020-08-21,1093,968,39,11731,8918653,0.0013153331562510001,0.274166666666667,1.0,0.925227272727273,274.16666666666697,1000.0,925.227272727273,2
Ciudad de México,2020-08-24,1101,867,44,12038,8918653,0.001349755394677,0.221159420289855,1.0,0.8957368718238281,221.159420289855,1000.0,895.736871823828,2
Ciudad de México,2020-08-25,1094,1002,56,12074,8918653,0.001353791878662,0.233596837944664,1.0,0.776515151515152,233.596837944664,1000.0,776.515151515152,2
Ciudad de México,2020-08-26,1457,998,43,12490,8918653,0.0014004356935959999,0.275,1.0,0.859180740208408,275.0,1000.0,859.180740208408,2
Ciudad de México,2020-08-27,1276,965,37,12764,8918653,0.0014311578217020002,0.22777633312530302,1.0,0.767784799870361,227.776333125303,1000.0,767.784799870361,2
Ciudad de México,2020-08-28,1305,1009,48,13012,8918653,0.0014589647113749998,0.385261707988981,0.917857142857143,0.884477182896155,385.261707988981,917.8571428571429,884.4771828961549,2
Ciudad de México,2020-08-29,749,452,51,13258,8918653,0.001486547351938,0.29523809523809497,1.0,0.913636363636364,295.238095238095,1000.0,913.636363636364,2
Ciudad de México,2020-08-31,1075,980,46,13366,8918653,0.0014986568038920002,0.256404958677686,0.875,0.8355637116506679,256.404958677686,875.0,835.563711650668,2
Ciudad de México,2020-09-01,1457,1164,61,13598,8918653,0.0015246697006820002,0.268210564139418,0.944444444444444,0.886994165255035,268.210564139418,944.444444444444,886.9941652550349,2
Ciudad de México,2020-09-02,1498,1108,50,13938,8918653,0.0015627920494270002,0.252901545095221,1.0,0.785771591513218,252.901545095221,1000.0,785.7715915132179,2
Ciudad de México,2020-09-03,1379,940,44,14333,8918653,0.001607081248704,0.202161620364242,1.0,0.802671378329273,202.16162036424197,1000.0,802.6713783292731,2
Ciudad de México,2020-09-04,1261,1044,50,14500,8918653,0.001625806049411,0.140810704447068,0.95,0.742595124174072,140.810704447068,950.0,742.595124174072,2
Ciudad de México,2020-09-05,674,473,46,14655,8918653,0.001643185355457,0.239344532279315,0.916666666666667,0.709486166007905,239.344532279315,916.666666666667,709.486166007905,2
Ciudad de México,2020-09-07,1010,1050,45,14544,8918653,0.001630739529837,0.22845849802371498,0.9,0.7756916996047429,228.45849802371498,900.0,775.691699604743,2
Ciudad de México,2020-09-08,1389,1033,40,14860,8918653,0.001666170889259,0.295833333333333,0.75,0.8732364263781379,295.83333333333303,750.0,873.2364263781379,2
Ciudad de México,2020-09-09,1327,1411,45,14731,8918653,0.001651706821647,0.25602766798418997,1.0,0.836363636363636,256.02766798419,1000.0,836.363636363636,2
Ciudad de México,2020-09-10,1233,1232,49,14683,8918653,0.0016463248430000001,0.339187742082479,0.805555555555556,0.940368455074337,339.18774208247896,805.555555555556,940.368455074337,2
Ciudad de México,2020-09-11,1221,1251,52,14601,8918653,0.0016371306294800001,0.24280303030303002,1.0,0.864603398993351,242.80303030302997,1000.0,864.603398993351,2
Ciudad de México,2020-09-12,750,704,52,14595,8918653,0.0016364578821490001,0.22152777777777802,1.0,0.9773391812865501,221.52777777777803,1000.0,977.33918128655,2
Ciudad de México,2020-09-14,1000,1022,46,14499,8918653,0.001625693924856,0.248826436562421,1.0,0.8886104149262041,248.826436562421,1000.0,888.610414926204,2
Ciudad de México,2020-09-15,796,1414,55,13826,8918653,0.0015502340992520002,0.233460184139532,1.0,0.967676767676768,233.460184139532,1000.0,967.676767676768,2
Ciudad de México,2020-09-17,1304,1321,42,12519,8918653,0.0014036873056949997,0.23715277777777802,1.0,0.8790085731262199,237.15277777777803,1000.0,879.0085731262201,2
Ciudad de México,2020-09-18,1171,1223,44,12423,8918653,0.001392923348403,0.280392512077295,1.0,0.82258295194508,280.392512077295,1000.0,822.5829519450799,2
Ciudad de México,2020-09-19,655,637,41,12400,8918653,0.0013903444836339998,0.25943538647343,1.0,0.789175005751093,259.43538647342996,1000.0,789.175005751093,2
Ciudad de México,2020-09-21,982,957,36,12404,8918653,0.001390792981855,0.35248015873015903,0.866666666666667,0.9021739130434779,352.480158730159,866.666666666667,902.1739130434779,2
Ciudad de México,2020-09-22,1271,1345,46,12284,8918653,0.001377338035239,0.39435824003372605,0.833333333333333,0.9587823940765121,394.35824003372596,833.333333333333,958.782394076512,2
Ciudad de México,2020-09-23,1219,1275,52,12176,8918653,0.001365228583285,0.309810627448967,0.8888888888888891,0.9385136300897171,309.810627448967,888.888888888889,938.5136300897169,2
Ciudad de México,2020-09-24,1172,1190,43,12115,8918653,0.0013583889854219997,0.30845238095238103,0.5,0.901325757575758,308.45238095238096,500.0,901.3257575757581,2
Ciudad de México,2020-09-25,1163,1171,42,12065,8918653,0.001352782757665,0.38355072463768103,0.725,0.925207961972668,383.55072463768096,725.0,925.207961972668,2
Ciudad de México,2020-09-26,756,714,45,12062,8918653,0.001352446384,0.4519540369368739,1.0,0.8709315562372991,451.954036936874,1000.0,870.931556237299,2
Ciudad de México,2020-09-28,1131,949,38,12265,8918653,0.0013752076686920002,0.244462545252019,0.958333333333333,0.829046770223241,244.462545252019,958.333333333333,829.046770223241,2
Ciudad de México,2020-09-29,1240,763,55,12687,8918653,0.0014225242309570001,0.213840004600874,0.94,0.892397660818713,213.84000460087398,940.0,892.3976608187131,2
Ciudad de México,2020-09-30,1221,200,43,13665,8918653,0.0015321820458760003,0.304848484848485,1.0,1.0,304.848484848485,1000.0,1000.0,2
Ciudad de México,2020-10-01,1193,1236,39,13583,8918653,0.0015229878323550002,0.299784530083443,1.0,0.8404761904761909,299.784530083443,1000.0,840.4761904761909,2
Ciudad de México,2020-10-02,1064,1132,48,13467,8918653,0.00150998138396,0.19554649758454104,0.5,1.0,195.54649758454102,500.0,1000.0,2
Ciudad de México,2020-10-05,1048,929,57,13391,8918653,0.0015014599177699999,0.21041666666666697,0.666666666666667,0.9547367058951729,210.416666666667,666.666666666667,954.736705895173,2
Ciudad de México,2020-10-06,1226,1232,46,13339,8918653,0.0014956294409029997,0.30155220685112,0.9,0.874074074074074,301.55220685112005,900.0,874.0740740740739,2
Ciudad de México,2020-10-07,1245,1174,32,13378,8918653,0.0015000022985529999,0.348856364320791,0.916666666666667,1.0,348.856364320791,916.666666666667,1000.0,2
Ciudad de México,2020-10-08,1201,1130,43,13406,8918653,0.001503141786097,0.355588992693736,1.0,1.0,355.588992693736,1000.0,1000.0,2
Ciudad de México,2020-10-09,1210,1123,42,13451,8918653,0.0015081873910779999,0.332409694773825,0.962962962962963,1.0,332.409694773825,962.9629629629629,1000.0,2
Ciudad de México,2020-10-12,1258,1082,49,13362,8918653,0.001498208305671,0.29282263630089694,0.975,0.9407694962042791,292.822636300897,975.0,940.769496204279,2
Ciudad de México,2020-10-13,1374,1189,44,13503,8918653,0.0015140178679449998,0.307476943346509,0.880555555555556,0.9869463869463871,307.476943346509,880.555555555556,986.9463869463871,2
Ciudad de México,2020-10-14,1232,1167,45,13523,8918653,0.001516260359048,0.238855661881978,0.7777777777777779,0.9880026285876671,238.855661881978,777.777777777778,988.0026285876669,2
Ciudad de México,2020-10-15,1347,1148,33,13689,8918653,0.001534873035199,0.298931437468987,0.8863636363636359,0.9646990740740741,298.931437468987,886.363636363636,964.6990740740739,2
Ciudad de México,2020-10-16,1523,1026,42,14144,8918653,0.0015858897077839999,0.23799188052776601,0.65,0.8472222222222221,237.991880527766,650.0,847.222222222222,2
Ciudad de México,2020-10-17,681,517,43,14265,8918653,0.001599456778955,0.200103305785124,0.6,0.7614478527235959,200.103305785124,600.0,761.447852723596,2
Ciudad de México,2020-10-21,1749,1187,56,16452,8918653,0.001844673181029,0.22447855175127898,0.5,0.9934640522875821,224.47855175127899,500.0,993.4640522875819,2
Ciudad de México,2020-10-22,1784,1155,42,17039,8918653,0.001910490294891,0.341838345864662,1.0,1.0,341.838345864662,1000.0,1000.0,2
Ciudad de México,2020-10-24,788,523,40,17937,8918653,0.002011178145399,0.27358995089232196,0.9047619047619051,0.7628965064475781,273.589950892322,904.761904761905,762.896506447578,2
Ciudad de México,2020-10-29,1703,1300,42,20305,8918653,0.0022766890919510003,0.361224578244029,0.8,0.9040935672514621,361.22457824402903,800.0,904.093567251462,2
Ciudad de México,2020-10-30,1542,1467,44,20336,8918653,0.002280164953161,0.229166666666667,0.5,0.858695652173913,229.166666666667,500.0,858.695652173913,2
Ciudad de México,2020-10-31,698,638,48,20348,8918653,0.002281510447822,0.302898550724638,0.944444444444444,0.916666666666667,302.89855072463797,944.444444444444,916.666666666667,2
Ciudad de México,2020-11-02,657,1822,49,19099,8918653,0.002141466878462,0.12121212121212101,0.9,0.625,121.21212121212099,900.0,625.0,2
Ciudad de México,2020-11-06,1770,1846,54,19575,8918653,0.0021948381667050002,0.323435441370224,0.966666666666667,0.941176470588235,323.435441370224,966.666666666667,941.176470588235,2
Ciudad de México,2020-11-07,832,741,53,19613,8918653,0.0021990988998,0.3684759735031471,0.815625,0.917647058823529,368.475973503147,815.625,917.647058823529,2
Ciudad de México,2020-11-14,930,657,66,21607,8918653,0.002422675262733,0.443163718385905,0.9142857142857141,0.914583333333333,443.163718385905,914.285714285714,914.583333333333,2
Ciudad de México,2020-11-21,1226,768,69,22700,8918653,0.0025452274014920004,0.18799603174603197,1.0,0.933333333333333,187.996031746032,1000.0,933.333333333333,2
Ciudad de México,2020-11-28,1634,871,80,26918,8918653,0.0030181687750380003,0.44933418941739395,0.915584415584416,1.0,449.33418941739404,915.5844155844161,1000.0,2
Ciudad de México,2020-12-06,736,369,87,40544,8918653,0.004545977963264,0.29651384808325,0.984375,0.6505979810587671,296.51384808325,984.375,650.597981058767,2
Ciudad de México,2020-12-13,690,482,116,52959,8918653,0.005938004315226,0.31958290200138,0.9025974025974021,0.829545454545455,319.58290200138,902.597402597402,829.5454545454551,2
Ciudad de México,2020-12-20,802,612,151,58691,8918653,0.006580702265241001,0.282291666666667,0.96,0.882716049382716,282.29166666666697,960.0,882.716049382716,2
Ciudad de México,2020-12-27,1019,564,187,53420,8918653,0.005989693735141,0.37961710342031607,0.875,0.8908730158730159,379.617103420316,875.0,890.873015873016,2
Ciudad de México,2021-01-01,685,5396,169,50103,8918653,0.005617776585769,0.35950546353807206,0.833333333333333,0.7845955393334221,359.505463538072,833.333333333333,784.5955393334219,2
Ciudad de México,2021-01-03,1090,629,196,49284,8918653,0.005525946575116,0.330488260582011,0.825,0.845269464834682,330.488260582011,825.0,845.269464834682,2
Ciudad de México,2021-01-10,1309,817,207,63580,8918653,0.007128879215281001,0.242436594202899,0.7407407407407409,0.6962932900432901,242.43659420289902,740.740740740741,696.2932900432901,2
Ciudad de México,2021-01-17,1084,914,211,75649,8918653,0.008482110471166,0.30623885072254603,0.593809523809524,0.8133842305037959,306.23885072254603,593.809523809524,813.384230503796,2
Ciudad de México,2021-01-24,1060,1091,225,70967,8918653,0.007957143304039,0.37658081723027403,0.8,0.919642857142857,376.58081723027396,800.0,919.6428571428571,2
Ciudad de México,2021-01-31,787,903,201,61076,8918653,0.006848119329231,0.266917003927353,0.7857142857142858,0.897612488521579,266.917003927353,785.714285714286,897.6124885215789,2
Ciudad de México,2021-02-01,1114,6365,207,55618,8918653,0.006236143507321,0.205598845598846,0.0,0.8090909090909091,205.59884559884603,0.0,809.090909090909,2
Ciudad de México,2021-02-13,1708,2183,133,36233,8918653,0.004062609006090999,0.22582683982684001,0.75,0.665755297334245,225.82683982683997,750.0,665.755297334245,2
Ciudad de México,2021-02-20,1337,1750,100,32008,8918653,0.0035888827606590005,0.370091401023219,0.7619047619047621,1.0,370.091401023219,761.9047619047619,1000.0,2
Ciudad de México,2021-02-27,1492,1609,91,29284,8918653,0.00328345547248,0.429570049753831,0.633333333333333,0.979166666666667,429.57004975383103,633.333333333333,979.166666666667,2
