Fecha,CAM,CCA,MER,PED,SAC,SFE,TAH,UAX,UIZ
1/1/2020,15.478260869565217,13.130434782608695,16.52173913043478,14.73913043478261,8.347826086956522,8.217391304347826,10.695652173913043,9.0,13.434782608695652
1/2/2020,8.142857142857142,4.523809523809524,12.761904761904763,5.857142857142857,5.238095238095238,4.904761904761905,4.333333333333333,3.9047619047619047,7.9523809523809526
1/3/2020,30.291666666666668,20.625,29.541666666666668,21.708333333333332,12.375,15.875,14.75,12.1,22.375
1/4/2020,29.25,28.041666666666668,37.791666666666664,30.833333333333332,30.833333333333332,24.375,26.25,0.0,30.541666666666668
1/5/2020,36.083333333333336,29.0,42.166666666666664,26.666666666666668,36.166666666666664,26.541666666666668,28.375,0.0,40.125
1/6/2020,54.916666666666664,46.958333333333336,58.833333333333336,41.541666666666664,46.708333333333336,43.916666666666664,30.25,0.0,46.791666666666664
1/7/2020,36.52173913043478,26.956521739130434,39.0,25.652173913043477,38.26086956521739,25.130434782608695,32.30434782608695,0.0,40.21739130434783
1/8/2020,42.857142857142854,34.857142857142854,43.19047619047619,33.04761904761905,33.42857142857143,38.80952380952381,21.904761904761905,0.0,32.388888888888886
1/9/2020,53.75,33.208333333333336,51.208333333333336,27.958333333333332,44.333333333333336,30.25,21.857142857142858,0.0,0.0
1/10/2020,33.958333333333336,27.291666666666668,34.583333333333336,26.75,24.75,21.17391304347826,17.217391304347824,0.0,0.0
1/11/2020,34.666666666666664,23.708333333333332,40.041666666666664,21.166666666666668,35.91304347826087,23.25,21.625,0.0,0.0
1/12/2020,31.25,25.666666666666668,32.375,24.666666666666668,29.5,22.416666666666668,20.875,0.0,31.208333333333332
1/13/2020,37.56521739130435,29.52173913043478,36.869565217391305,29.217391304347824,32.56521739130435,30.73913043478261,16.47826086956522,0.0,32.17391304347826
1/14/2020,35.80952380952381,25.0,33.04761904761905,22.8,22.523809523809526,28.19047619047619,18.0,0.0,28.333333333333332
1/15/2020,31.416666666666668,19.833333333333332,30.833333333333332,20.333333333333332,23.791666666666668,21.625,16.82608695652174,0.0,34.09090909090909
1/16/2020,24.083333333333332,15.142857142857142,26.041666666666668,19.041666666666668,21.476190476190474,19.333333333333332,15.304347826086957,0.0,24.375
1/17/2020,26.916666666666668,19.958333333333332,27.583333333333332,21.125,22.416666666666668,21.625,14.083333333333334,0.0,26.75
1/18/2020,33.041666666666664,22.958333333333332,30.75,22.083333333333332,30.083333333333332,22.791666666666668,19.625,25.208333333333332,29.541666666666668
1/19/2020,16.91304347826087,13.91304347826087,19.869565217391305,13.9375,19.391304347826086,10.869565217391305,17.130434782608695,20.304347826086957,22.08695652173913
1/20/2020,24.19047619047619,19.857142857142858,24.61904761904762,23.142857142857142,0.0,20.0,20.571428571428573,24.761904761904763,27.19047619047619
1/21/2020,32.458333333333336,22.791666666666668,33.63636363636363,25.666666666666668,0.0,23.782608695652176,28.166666666666668,30.541666666666668,40.416666666666664
1/22/2020,33.875,22.041666666666668,38.666666666666664,23.833333333333332,0.0,21.523809523809526,17.791666666666668,21.75,34.958333333333336
1/23/2020,31.25,21.416666666666668,33.25,25.833333333333332,0.0,17.041666666666668,17.166666666666668,21.166666666666668,30.958333333333332
1/24/2020,30.541666666666668,17.916666666666668,28.791666666666668,20.583333333333332,0.0,19.708333333333332,16.083333333333332,18.875,24.958333333333332
1/25/2020,22.608695652173914,16.47826086956522,23.17391304347826,20.52173913043478,0.0,19.347826086956523,12.695652173913043,17.956521739130434,23.52173913043478
1/26/2020,25.428571428571427,14.095238095238095,27.571428571428573,15.571428571428571,0.0,14.619047619047619,9.380952380952381,15.952380952380953,23.15
1/27/2020,23.375,17.25,30.05,17.25,0.0,17.65,12.333333333333334,17.90909090909091,23.416666666666668
1/28/2020,37.666666666666664,20.041666666666668,34.5,18.333333333333332,0.0,20.083333333333332,13.375,17.041666666666668,25.166666666666668
1/29/2020,29.291666666666668,18.208333333333332,30.208333333333332,16.375,0.0,24.208333333333332,13.857142857142858,20.208333333333332,23.916666666666668
1/30/2020,25.875,19.333333333333332,26.333333333333332,20.833333333333332,0.0,16.75,7.9,13.166666666666666,17.458333333333332
1/31/2020,24.217391304347824,14.869565217391305,27.695652173913043,16.217391304347824,0.0,14.173913043478262,9.173913043478262,14.304347826086957,19.90909090909091
2/1/2020,29.238095238095237,22.238095238095237,33.095238095238095,25.19047619047619,0.0,21.952380952380953,18.952380952380953,24.19047619047619,24.571428571428573
2/2/2020,36.583333333333336,23.25,34.625,24.083333333333332,0.0,21.375,18.75,24.666666666666668,25.583333333333332
2/3/2020,18.791666666666668,10.333333333333334,17.541666666666668,11.791666666666666,0.0,10.458333333333334,7.304347826086956,11.541666666666666,14.041666666666666
2/4/2020,18.25,11.416666666666666,20.454545454545453,13.625,0.0,10.625,5.291666666666667,9.0,9.583333333333334
2/5/2020,14.875,10.125,0.0,9.5,5.083333333333333,7.083333333333333,2.0416666666666665,5.583333333333333,9.333333333333334
2/6/2020,17.17391304347826,13.869565217391305,0.0,14.434782608695652,7.565217391304348,12.043478260869565,9.478260869565217,11.782608695652174,18.0
2/7/2020,41.904761904761905,27.047619047619047,0.0,28.857142857142858,20.952380952380953,21.761904761904763,16.0,23.047619047619047,31.047619047619047
2/8/2020,38.583333333333336,22.583333333333332,0.0,17.666666666666668,20.25,20.583333333333332,13.125,17.375,26.333333333333332
2/9/2020,28.625,19.291666666666668,0.0,15.375,21.666666666666668,15.083333333333334,12.791666666666666,16.458333333333332,21.291666666666668
2/10/2020,39.375,23.875,0.0,20.095238095238095,26.166666666666668,19.958333333333332,16.82608695652174,19.625,28.0
2/11/2020,36.416666666666664,26.75,0.0,20.125,27.375,20.25,17.0,21.333333333333332,33.041666666666664
2/12/2020,22.217391304347824,20.26086956521739,0.0,18.17391304347826,13.043478260869565,12.565217391304348,9.73913043478261,14.391304347826088,18.608695652173914
2/13/2020,31.285714285714285,0.0,0.0,24.142857142857142,26.705882352941178,26.761904761904763,14.523809523809524,23.666666666666668,24.0
2/14/2020,36.041666666666664,0.0,39.083333333333336,26.083333333333332,25.782608695652176,25.791666666666668,18.625,29.416666666666668,27.916666666666668
2/15/2020,33.375,0.0,35.958333333333336,23.958333333333332,27.833333333333332,23.708333333333332,16.791666666666668,25.416666666666668,30.541666666666668
2/16/2020,24.75,0.0,31.041666666666668,17.08695652173913,24.416666666666668,16.083333333333332,17.666666666666668,23.333333333333332,25.208333333333332
2/17/2020,33.083333333333336,0.0,38.791666666666664,20.916666666666668,30.875,20.291666666666668,17.666666666666668,23.083333333333332,32.375
2/18/2020,49.04347826086956,0.0,48.0,19.77777777777778,37.43478260869565,26.357142857142858,18.77777777777778,31.08695652173913,41.04347826086956
