Fecha,CAM,CCA,MER,PED,SAC,SFE,TAH,UAX,UIZ
1/1/2020,30.91304347826087,17.652173913043477,35.47826086956522,17.347826086956523,9.956521739130435,10.08695652173913,14.347826086956522,9.869565217391305,16.17391304347826
1/2/2020,18.0,5.571428571428571,22.285714285714285,4.904761904761905,7.571428571428571,6.761904761904762,5.095238095238095,4.190476190476191,9.80952380952381
1/3/2020,56.833333333333336,25.833333333333332,53.5,24.75,18.708333333333332,22.291666666666668,17.583333333333332,17.7,30.416666666666668
1/4/2020,42.416666666666664,42.125,57.458333333333336,37.625,43.291666666666664,36.333333333333336,32.875,0.0,39.666666666666664
1/5/2020,45.083333333333336,36.25,63.458333333333336,28.791666666666668,48.708333333333336,31.958333333333332,34.75,0.0,56.25
1/6/2020,101.08333333333333,69.41666666666667,107.70833333333333,48.708333333333336,85.375,56.291666666666664,36.833333333333336,0.0,75.41666666666667
1/7/2020,65.21739130434783,36.608695652173914,83.6086956521739,29.130434782608695,72.6086956521739,33.95652173913044,47.52173913043478,0.0,75.47826086956522
1/8/2020,60.76190476190476,49.142857142857146,66.33333333333333,38.523809523809526,51.57142857142857,54.76190476190476,29.142857142857142,0.0,46.5
1/9/2020,100.29166666666667,50.833333333333336,112.70833333333333,40.375,94.5,36.333333333333336,32.95238095238095,0.0,0.0
1/10/2020,82.29166666666667,46.375,86.91666666666667,34.25,66.70833333333333,32.04347826086956,24.782608695652176,0.0,0.0
1/11/2020,60.583333333333336,38.75,76.75,26.416666666666668,62.26086956521739,32.958333333333336,27.541666666666668,0.0,0.0
1/12/2020,40.583333333333336,32.5,52.041666666666664,27.083333333333332,39.916666666666664,26.75,27.708333333333332,0.0,39.75
1/13/2020,80.43478260869566,45.17391304347826,67.43478260869566,39.65217391304348,74.6086956521739,44.21739130434783,24.91304347826087,0.0,53.04347826086956
1/14/2020,71.42857142857143,42.285714285714285,73.04761904761905,23.5,49.666666666666664,43.23809523809524,36.80952380952381,0.0,55.857142857142854
1/15/2020,60.0,34.5,54.208333333333336,28.041666666666668,48.875,34.083333333333336,28.347826086956523,0.0,75.18181818181819
