Fecha,CAM,CCA,MER,PED,SAC,SFE,TAH,UAX,UIZ
1/1/2020,15.347826086956522,4.3478260869565215,18.73913043478261,3.5217391304347827,1.6521739130434783,1.7391304347826086,4.6521739130434785,1.0,2.739130434782609
1/2/2020,10.047619047619047,1.4285714285714286,9.666666666666666,0.2857142857142857,2.380952380952381,1.8571428571428572,1.619047619047619,0.38095238095238093,1.9047619047619047
1/3/2020,26.5,5.375,23.916666666666668,4.125,6.666666666666667,6.208333333333333,3.9166666666666665,5.8,8.0
1/4/2020,13.208333333333334,13.958333333333334,19.708333333333332,7.791666666666667,12.458333333333334,11.875,7.583333333333333,0.0,9.291666666666666
1/5/2020,9.041666666666666,7.166666666666667,21.208333333333332,3.0416666666666665,12.583333333333334,5.25,7.416666666666667,0.0,16.083333333333332
1/6/2020,46.166666666666664,22.333333333333332,48.791666666666664,8.041666666666666,38.666666666666664,12.375,7.625,0.0,28.541666666666668
1/7/2020,28.652173913043477,9.652173913043478,44.52173913043478,4.434782608695652,34.130434782608695,8.73913043478261,16.26086956521739,0.0,35.391304347826086
1/8/2020,17.761904761904763,14.285714285714286,23.142857142857142,6.428571428571429,18.19047619047619,16.0,8.285714285714286,0.0,14.166666666666666
1/9/2020,46.541666666666664,17.666666666666668,61.666666666666664,13.25,50.375,6.041666666666667,11.714285714285714,0.0,0.0
1/10/2020,48.416666666666664,19.25,52.333333333333336,8.708333333333334,41.916666666666664,10.869565217391305,7.608695652173913,0.0,0.0
1/11/2020,25.75,15.125,36.833333333333336,6.375,26.304347826086957,9.75,5.791666666666667,0.0,0.0
1/12/2020,9.25,6.833333333333333,19.625,3.5416666666666665,10.333333333333334,4.25,6.916666666666667,0.0,8.625
1/13/2020,42.78260869565217,15.695652173913043,30.52173913043478,11.347826086956522,42.130434782608695,13.652173913043478,8.347826086956522,0.0,20.652173913043477
1/14/2020,35.666666666666664,17.285714285714285,40.0,1.5,27.095238095238095,15.142857142857142,18.80952380952381,0.0,27.38095238095238
1/15/2020,28.666666666666668,14.5,23.458333333333332,8.708333333333334,25.083333333333332,12.458333333333334,11.478260869565217,0.0,41.09090909090909
1/16/2020,14.666666666666666,5.476190476190476,17.541666666666668,5.125,9.19047619047619,9.541666666666666,4.695652173913044,0.0,8.041666666666666
1/17/2020,22.083333333333332,10.041666666666666,22.666666666666668,5.708333333333333,17.75,12.708333333333334,8.166666666666666,0.0,17.25
1/18/2020,21.583333333333332,11.625,29.0,6.375,21.916666666666668,7.416666666666667,5.75,9.958333333333334,24.25
1/19/2020,4.782608695652174,2.260869565217391,12.782608695652174,1.75,5.608695652173913,1.608695652173913,5.043478260869565,3.739130434782609,6.434782608695652
1/20/2020,14.619047619047619,12.142857142857142,24.904761904761905,11.952380952380953,0.0,9.142857142857142,11.714285714285714,12.571428571428571,19.857142857142858
1/21/2020,40.833333333333336,18.083333333333332,36.31818181818182,12.125,0.0,23.17391304347826,16.916666666666668,22.666666666666668,31.5
1/22/2020,54.708333333333336,19.375,38.5,13.583333333333334,0.0,7.095238095238095,8.333333333333334,10.5,19.75
